net,scheme,overhead,p,nodes,reachable,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
23,rand_st,none,0.3,97,0.97,14.0,572.4229333333334,0.1017142857142857,1.424,93.75449352096976,209.0,49.296,96.0,0.0,1.0,0,0.0,1.0
24,rand_st,none,0.3,100,1.0,15.0,569.695591919192,0.09275420875420874,1.3913131313131313,106.91891525423729,301.0,53.26,99.0,0.0,1.0,0,0.0,1.0
25,rand_st,none,0.3,99,0.99,14.0,567.4297346938777,0.09639358600583091,1.3495102040816327,88.3209398756047,207.0,52.748,98.0,0.0,1.0,0,0.0,1.0
26,rand_st,none,0.3,100,1.0,18.0,568.6070949494949,0.07617957351290684,1.3712323232323231,99.97201086956522,211.0,52.248,99.0,0.0,1.0,0,0.0,1.0
27,rand_st,none,0.3,100,1.0,16.0,568.7721979797981,0.0850328282828283,1.3605252525252527,99.50196237650562,206.0,51.308,99.0,0.0,1.0,0,0.0,1.0
28,rand_st,none,0.3,100,1.0,16.0,566.5052202020203,0.08319696969696969,1.331151515151515,91.97736405036164,216.0,53.216,99.0,0.0,1.0,0,0.0,1.0
29,rand_st,none,0.3,100,1.0,14.0,569.8629252525253,0.09915151515151516,1.388121212121212,113.62889784946236,206.0,51.576,99.0,0.0,1.0,0,0.0,1.0
30,rand_st,none,0.3,93,0.93,19.0,571.207947826087,0.07483295194508008,1.4218260869565218,93.4560669456067,215.0,50.192,92.0,0.0,1.0,0,0.0,1.0
31,rand_st,none,0.3,100,1.0,16.0,569.3632040404041,0.08623989898989899,1.3798383838383839,108.13261217948718,304.0,52.396,99.0,0.0,1.0,0,0.0,1.0
32,rand_st,none,0.3,100,1.0,19.0,569.0524686868688,0.07232323232323233,1.374141414141414,77.0154507591025,207.0,51.96,99.0,0.0,1.0,0,0.0,1.0
33,rand_st,none,0.3,100,1.0,14.0,571.7707676767678,0.1011976911976912,1.416767676767677,155.11406271395316,304.0,50.74,99.0,0.0,1.0,0,0.0,1.0
34,rand_st,none,0.3,100,1.0,15.0,570.4889090909091,0.09308282828282827,1.3962424242424243,100.93943024494143,207.0,51.772,99.0,0.0,1.0,0,0.0,1.0
35,rand_st,none,0.3,100,1.0,22.0,564.3024565656566,0.058497704315886134,1.286949494949495,59.66274509803922,205.0,51.592,99.0,0.0,1.0,0,0.0,1.0
36,rand_st,none,0.3,97,0.97,17.0,565.2916875,0.07770833333333332,1.3210416666666667,91.06178024657905,309.0,53.18,96.0,0.0,1.0,0,0.0,1.0
37,rand_st,none,0.3,96,0.96,15.0,572.8230021052632,0.09490245614035088,1.4235368421052632,153.46473429951692,302.0,47.764,95.0,0.0,1.0,0,0.0,1.0
38,rand_st,none,0.3,100,1.0,16.0,568.8271636363636,0.08628535353535353,1.3805656565656566,114.10153929246557,205.0,54.324,99.0,0.0,1.0,0,0.0,1.0
39,rand_st,none,0.3,100,1.0,15.0,568.5021292929293,0.09094949494949495,1.3642424242424243,103.13179128563743,212.0,51.94,99.0,0.0,1.0,0,0.0,1.0
40,rand_st,none,0.3,100,1.0,16.0,571.5735191919192,0.08834343434343435,1.4134949494949496,141.39922116288437,305.0,52.064,99.0,0.0,1.0,0,0.0,1.0
41,rand_st,none,0.3,100,1.0,15.0,567.702896969697,0.09066936026936027,1.360040404040404,89.11300351446337,208.0,54.356,99.0,0.0,1.0,0,0.0,1.0
42,rand_st,none,0.3,100,1.0,15.0,569.2778464646465,0.09194074074074074,1.3791111111111112,146.09443298969072,303.0,53.468,99.0,0.0,1.0,0,0.0,1.0
43,rand_st,none,0.3,96,0.96,18.0,567.6815284210527,0.07538947368421053,1.3570105263157892,131.5850900460701,305.0,52.084,95.0,0.0,1.0,0,0.0,1.0
44,rand_st,none,0.3,100,1.0,16.0,567.1642343434344,0.08417676767676767,1.3468282828282827,86.35120172832838,207.0,53.664,99.0,0.0,1.0,0,0.0,1.0
45,rand_st,none,0.3,100,1.0,15.0,571.3664686868688,0.0941979797979798,1.4129696969696968,121.83650793650794,209.0,52.116,99.0,0.0,1.0,0,0.0,1.0
46,rand_st,none,0.3,99,0.99,16.0,569.4348612244899,0.08663010204081632,1.3860816326530612,85.33218279718349,202.0,52.164,98.0,0.0,1.0,0,0.0,1.0
47,rand_st,none,0.3,100,1.0,17.0,564.7710424242425,0.07630897207367796,1.297252525252525,104.90997566909975,208.0,53.572,99.0,0.0,1.0,0,0.0,1.0
48,rand_st,none,0.3,99,0.99,18.0,566.2858122448979,0.07383673469387754,1.329061224489796,86.55934081152195,204.0,52.752,98.0,0.0,1.0,0,0.0,1.0
49,rand_st,none,0.3,100,1.0,16.0,565.9140080808082,0.08271464646464646,1.3234343434343434,109.06425485961122,211.0,53.98,99.0,0.0,1.0,0,0.0,1.0
0,rand_st,none,0.4,99,0.99,19.0,577.1305142857144,0.07717722878625133,1.4663673469387755,113.7766744350998,212.0,43.296,98.0,0.0,1.0,0,0.0,1.0
1,rand_st,none,0.4,100,1.0,15.0,579.8182585858586,0.10001077441077441,1.5001616161616163,132.55073200488005,304.0,41.484,99.0,0.0,1.0,0,0.0,1.0
2,rand_st,none,0.4,100,1.0,17.0,577.5087474747475,0.08622459893048127,1.4658181818181817,106.2321965897693,301.0,41.884,99.0,0.0,1.0,0,0.0,1.0
3,rand_st,none,0.4,99,0.99,16.0,575.758318367347,0.09033163265306124,1.4453061224489798,103.71720265441552,212.0,43.36,98.0,0.0,1.0,0,0.0,1.0
4,rand_st,none,0.4,100,1.0,16.0,576.8714666666668,0.09133838383838383,1.4614141414141413,153.003664495114,311.0,44.32,99.0,0.0,1.0,0,0.0,1.0
5,rand_st,none,0.4,97,0.97,17.0,575.751825,0.0847156862745098,1.4401666666666666,115.23958874234084,211.0,41.744,96.0,0.0,1.0,0,0.0,1.0
6,rand_st,none,0.4,100,1.0,19.0,578.1474828282829,0.07810738968633706,1.4840404040404038,113.69364453874911,308.0,43.08,99.0,0.0,1.0,0,0.0,1.0
7,rand_st,none,0.4,100,1.0,15.0,573.8515151515152,0.09431919191919193,1.4147878787878787,85.45623342175067,213.0,44.936,99.0,0.0,1.0,0,0.0,1.0
8,rand_st,none,0.4,100,1.0,21.0,574.7343797979798,0.06762674362674362,1.4201616161616162,60.60880024055327,121.0,42.404,99.0,0.0,1.0,0,0.0,1.0
9,rand_st,none,0.4,100,1.0,18.0,575.2055232323233,0.07956228956228958,1.432121212121212,80.65520389531345,210.0,44.22,99.0,0.0,1.0,0,0.0,1.0
10,rand_st,none,0.4,100,1.0,17.0,578.4850303030304,0.08743196672608437,1.4863434343434343,104.08987405541562,212.0,43.852,99.0,0.0,1.0,0,0.0,1.0
11,rand_st,none,0.4,100,1.0,19.0,577.1546060606062,0.07724614566719831,1.4676767676767677,110.91901655795283,302.0,42.7,99.0,0.0,1.0,0,0.0,1.0
12,rand_st,none,0.4,100,1.0,18.0,576.3022787878788,0.08060157126823793,1.4508282828282828,103.409934171155,302.0,43.368,99.0,0.0,1.0,0,0.0,1.0
13,rand_st,none,0.4,100,1.0,15.0,575.8506545454546,0.09604579124579125,1.4406868686868688,135.07322794492606,308.0,43.372,99.0,0.0,1.0,0,0.0,1.0
14,rand_st,none,0.4,100,1.0,17.0,576.6323555555556,0.08583244206773619,1.459151515151515,84.77029702970297,206.0,43.544,99.0,0.0,1.0,0,0.0,1.0
15,rand_st,none,0.4,100,1.0,15.0,576.6621737373738,0.096813468013468,1.4522020202020203,96.46985530546624,214.0,42.232,99.0,0.0,1.0,0,0.0,1.0
16,rand_st,none,0.4,82,0.82,16.0,577.9957728395061,0.09284567901234567,1.4855308641975307,109.35238212786966,213.0,35.672,81.0,0.0,1.0,0,0.0,1.0
17,rand_st,none,0.4,97,0.97,20.0,577.6501083333334,0.07335,1.467,108.19977121464227,303.0,40.168,96.0,0.0,1.0,0,0.0,1.0
18,rand_st,none,0.4,100,1.0,14.0,575.5811070707072,0.1029033189033189,1.4406464646464647,105.09100194055766,209.0,43.376,99.0,0.0,1.0,0,0.0,1.0
19,rand_st,none,0.4,100,1.0,16.0,577.1603515151515,0.09168434343434345,1.4669494949494952,111.91576222244349,208.0,42.772,99.0,0.0,1.0,0,0.0,1.0
20,rand_st,none,0.4,100,1.0,16.0,577.4859111111112,0.09197727272727273,1.4716363636363636,92.25931520644511,212.0,43.308,99.0,0.0,1.0,0,0.0,1.0
21,rand_st,none,0.4,100,1.0,15.0,578.6191515151517,0.09928619528619528,1.4892929292929296,153.80644184168014,307.0,43.56,99.0,0.0,1.0,0,0.0,1.0
22,rand_st,none,0.4,97,0.97,15.0,577.0590750000002,0.09795,1.46925,97.61203943954334,210.0,42.952,96.0,0.0,1.0,0,0.0,1.0
23,rand_st,none,0.4,97,0.97,14.0,580.5469541666669,0.10828869047619048,1.5160416666666667,93.39889167712255,209.0,40.46,96.0,0.0,1.0,0,0.0,1.0
24,rand_st,none,0.4,100,1.0,15.0,577.9920484848486,0.09901683501683502,1.4852525252525253,106.37057747051647,301.0,43.96,99.0,0.0,1.0,0,0.0,1.0
25,rand_st,none,0.4,99,0.99,14.0,575.7641632653063,0.103201166180758,1.4448163265306122,88.36198347107438,207.0,43.408,98.0,0.0,1.0,0,0.0,1.0
26,rand_st,none,0.4,100,1.0,18.0,576.7583595959596,0.08134680134680136,1.4642424242424243,99.67837754788488,211.0,43.04,99.0,0.0,1.0,0,0.0,1.0
27,rand_st,none,0.4,100,1.0,16.0,576.6616727272728,0.09069696969696969,1.451151515151515,99.46245820245213,206.0,42.336,99.0,0.0,1.0,0,0.0,1.0
28,rand_st,none,0.4,100,1.0,16.0,574.5818343434345,0.0890050505050505,1.424080808080808,91.59788199697428,216.0,44.016,99.0,0.0,1.0,0,0.0,1.0
29,rand_st,none,0.4,100,1.0,14.0,578.2090505050506,0.10591630591630591,1.4828282828282826,113.76186140617096,206.0,42.2,99.0,0.0,1.0,0,0.0,1.0
30,rand_st,none,0.4,93,0.93,19.0,579.4833782608696,0.07973226544622426,1.5149130434782607,93.77008759597707,215.0,41.628,92.0,0.0,1.0,0,0.0,1.0
31,rand_st,none,0.4,100,1.0,16.0,577.1873050505051,0.09183333333333332,1.4693333333333332,107.88551779935275,304.0,43.536,99.0,0.0,1.0,0,0.0,1.0
32,rand_st,none,0.4,100,1.0,19.0,576.8014585858587,0.0769867091972355,1.462747474747475,76.43274021352313,207.0,43.188,99.0,0.0,1.0,0,0.0,1.0
33,rand_st,none,0.4,100,1.0,14.0,579.8333898989899,0.10770562770562771,1.5078787878787878,154.68757021754672,304.0,41.72,99.0,0.0,1.0,0,0.0,1.0
34,rand_st,none,0.4,100,1.0,15.0,578.7060444444445,0.0992969696969697,1.4894545454545456,100.31324696193633,207.0,42.544,99.0,0.0,1.0,0,0.0,1.0
35,rand_st,none,0.4,100,1.0,22.0,572.5623030303033,0.06291643709825528,1.3841616161616161,59.40601884689431,205.0,41.968,99.0,0.0,1.0,0,0.0,1.0
36,rand_st,none,0.4,97,0.97,17.0,573.0169791666667,0.08296813725490196,1.4104583333333331,90.36214329706426,309.0,44.596,96.0,0.0,1.0,0,0.0,1.0
37,rand_st,none,0.4,96,0.96,15.0,580.7073642105264,0.10091508771929825,1.5137263157894736,153.20137801440652,302.0,39.196,95.0,0.0,1.0,0,0.0,1.0
38,rand_st,none,0.4,100,1.0,16.0,577.2112040404041,0.09224494949494949,1.4759191919191919,113.88456484382897,205.0,44.884,99.0,0.0,1.0,0,0.0,1.0
39,rand_st,none,0.4,100,1.0,15.0,577.0897333333334,0.0975111111111111,1.4626666666666668,103.42835761325085,212.0,42.196,99.0,0.0,1.0,0,0.0,1.0
40,rand_st,none,0.4,100,1.0,16.0,579.7008565656566,0.0941060606060606,1.5056969696969695,142.29511998386772,305.0,42.936,99.0,0.0,1.0,0,0.0,1.0
41,rand_st,none,0.4,100,1.0,15.0,575.7699313131313,0.09681346801346803,1.4522020202020203,89.357418699187,213.0,45.232,99.0,0.0,1.0,0,0.0,1.0
42,rand_st,none,0.4,100,1.0,15.0,577.4797373737375,0.09818451178451179,1.4727676767676767,146.28634496919918,303.0,44.196,99.0,0.0,1.0,0,0.0,1.0
43,rand_st,none,0.4,96,0.96,18.0,575.5366315789474,0.08038362573099414,1.4469052631578947,131.69424083769633,305.0,43.544,95.0,0.0,1.0,0,0.0,1.0
44,rand_st,none,0.4,100,1.0,16.0,575.1020606060607,0.08988383838383839,1.4381414141414142,86.48780239886156,207.0,44.624,99.0,0.0,1.0,0,0.0,1.0
45,rand_st,none,0.4,100,1.0,15.0,579.5417777777778,0.10036902356902357,1.5055353535353535,121.34396560343966,209.0,42.952,99.0,0.0,1.0,0,0.0,1.0
46,rand_st,none,0.4,99,0.99,16.0,577.6082204081632,0.0924387755102041,1.4790204081632656,85.47860604185999,202.0,43.056,98.0,0.0,1.0,0,0.0,1.0
47,rand_st,none,0.4,100,1.0,17.0,572.4070303030304,0.08155436720142602,1.3864242424242423,104.66282595512432,208.0,44.744,99.0,0.0,1.0,0,0.0,1.0
48,rand_st,none,0.4,99,0.99,18.0,575.3062653061224,0.07963492063492063,1.4334285714285715,86.06982212226538,204.0,42.524,98.0,0.0,1.0,0,0.0,1.0
49,rand_st,none,0.4,100,1.0,16.0,573.8940000000001,0.08846717171717171,1.4154747474747473,109.79028340080971,211.0,44.868,99.0,0.0,1.0,0,0.0,1.0
0,rand_st,none,0.5,99,0.99,19.0,584.5228448979592,0.0816390977443609,1.5511428571428572,113.18061067465781,212.0,34.988,98.0,0.0,1.0,0,0.0,1.0
1,rand_st,none,0.5,100,1.0,15.0,587.2257171717172,0.10567272727272727,1.585090909090909,132.58470254957507,304.0,33.076,99.0,0.0,1.0,0,0.0,1.0
2,rand_st,none,0.5,100,1.0,17.0,584.6513414141415,0.09103030303030303,1.5475151515151515,106.25793015059276,301.0,33.796,99.0,0.0,1.0,0,0.0,1.0
3,rand_st,none,0.5,99,0.99,16.0,583.3231061224491,0.09572704081632653,1.5316326530612245,103.71149462715728,212.0,34.9,98.0,0.0,1.0,0,0.0,1.0
4,rand_st,none,0.5,100,1.0,16.0,584.4611757575758,0.09679040404040404,1.5486464646464646,152.1574917385347,311.0,35.684,99.0,0.0,1.0,0,0.0,1.0
5,rand_st,none,0.5,97,0.97,17.0,582.5751916666668,0.08933333333333333,1.5186666666666668,115.56408964996223,211.0,34.208,96.0,0.0,1.0,0,0.0,1.0
6,rand_st,none,0.5,100,1.0,19.0,585.3314626262626,0.08240510366826155,1.5656969696969698,112.76886907174706,218.0,34.996,99.0,0.0,1.0,0,0.0,1.0
7,rand_st,none,0.5,100,1.0,15.0,581.3728000000001,0.10014276094276095,1.5021414141414142,85.12506114462742,213.0,36.288,99.0,0.0,1.0,0,0.0,1.0
8,rand_st,none,0.5,100,1.0,21.0,581.8542868686869,0.07155363155363156,1.5026262626262628,60.63467741935484,121.0,34.24,99.0,0.0,1.0,0,0.0,1.0
9,rand_st,none,0.5,100,1.0,18.0,583.0248969696971,0.08458810325476993,1.5225858585858587,80.20516337232755,210.0,35.264,99.0,0.0,1.0,0,0.0,1.0
10,rand_st,none,0.5,100,1.0,17.0,586.0031191919193,0.09247771836007129,1.572121212121212,104.08990928795055,212.0,35.36,99.0,0.0,1.0,0,0.0,1.0
11,rand_st,none,0.5,100,1.0,19.0,584.4608121212121,0.08164805954279639,1.5513131313131314,111.06158169409875,302.0,34.42,99.0,0.0,1.0,0,0.0,1.0
12,rand_st,none,0.5,100,1.0,18.0,583.508909090909,0.0851919191919192,1.5334545454545454,103.94257108530236,302.0,35.188,99.0,0.0,1.0,0,0.0,1.0
13,rand_st,none,0.5,100,1.0,15.0,583.0145616161616,0.10154343434343434,1.523151515151515,135.33752637558837,308.0,35.208,99.0,0.0,1.0,0,0.0,1.0
14,rand_st,none,0.5,100,1.0,17.0,583.800092929293,0.09065478312537135,1.5411313131313131,84.22846621837976,206.0,35.428,99.0,0.0,1.0,0,0.0,1.0
15,rand_st,none,0.5,100,1.0,15.0,583.6882707070708,0.10220336700336699,1.533050505050505,96.3276740237691,207.0,34.228,99.0,0.0,1.0,0,0.0,1.0
16,rand_st,none,0.5,82,0.82,16.0,585.7224888888888,0.09831481481481481,1.573037037037037,110.35979096825083,213.0,28.584,81.0,0.0,1.0,0,0.0,1.0
17,rand_st,none,0.5,97,0.97,20.0,584.9923666666667,0.07755833333333334,1.5511666666666668,108.33807030665669,303.0,32.088,96.0,0.0,1.0,0,0.0,1.0
18,rand_st,none,0.5,100,1.0,14.0,583.0166424242426,0.10898989898989898,1.5258585858585856,105.25703824247356,209.0,34.94,99.0,0.0,1.0,0,0.0,1.0
19,rand_st,none,0.5,100,1.0,16.0,584.5320888888889,0.09691919191919192,1.5507070707070707,112.30039053160118,208.0,34.48,99.0,0.0,1.0,0,0.0,1.0
20,rand_st,none,0.5,100,1.0,16.0,584.8590666666666,0.09725505050505051,1.5560808080808082,92.29072015466409,212.0,34.948,99.0,0.0,1.0,0,0.0,1.0
21,rand_st,none,0.5,100,1.0,15.0,586.0412161616163,0.10492390572390571,1.5738585858585856,154.2631536540166,307.0,35.188,99.0,0.0,1.0,0,0.0,1.0
22,rand_st,none,0.5,97,0.97,15.0,584.5339416666668,0.10363333333333333,1.5545,97.57855547282205,210.0,34.768,96.0,0.0,1.0,0,0.0,1.0
23,rand_st,none,0.5,97,0.97,14.0,588.0399083333334,0.11435119047619048,1.6009166666666665,93.63147360520391,209.0,32.312,96.0,0.0,1.0,0,0.0,1.0
24,rand_st,none,0.5,100,1.0,15.0,585.4065090909091,0.10461144781144781,1.569171717171717,106.39757269691293,301.0,35.652,99.0,0.0,1.0,0,0.0,1.0
25,rand_st,none,0.5,99,0.99,14.0,583.3339510204082,0.1093935860058309,1.5315102040816329,88.22132961718174,207.0,34.912,98.0,0.0,1.0,0,0.0,1.0
26,rand_st,none,0.5,100,1.0,18.0,584.6427838383838,0.086327721661055,1.55389898989899,100.03580686973429,211.0,34.164,99.0,0.0,1.0,0,0.0,1.0
27,rand_st,none,0.5,100,1.0,16.0,583.8866828282829,0.0959090909090909,1.5345454545454544,99.17994963035177,206.0,34.08,99.0,0.0,1.0,0,0.0,1.0
28,rand_st,none,0.5,100,1.0,16.0,581.7976646464648,0.09419696969696968,1.507151515151515,91.76960427288176,216.0,35.792,99.0,0.0,1.0,0,0.0,1.0
29,rand_st,none,0.5,100,1.0,14.0,585.1033616161617,0.1115036075036075,1.5610505050505052,113.26513366376858,206.0,34.456,99.0,0.0,1.0,0,0.0,1.0
30,rand_st,none,0.5,93,0.93,19.0,586.8195608695652,0.08407551487414187,1.5974347826086954,93.6222164231037,215.0,34.036,92.0,0.0,1.0,0,0.0,1.0
31,rand_st,none,0.5,100,1.0,16.0,584.531006060606,0.09706565656565658,1.5530505050505052,108.30364372469636,304.0,35.248,99.0,0.0,1.0,0,0.0,1.0
32,rand_st,none,0.5,100,1.0,19.0,584.1320686868686,0.08137586390217967,1.546141414141414,76.33073803730738,207.0,34.932,99.0,0.0,1.0,0,0.0,1.0
33,rand_st,none,0.5,100,1.0,14.0,587.3483838383839,0.11376334776334777,1.592686868686869,155.13259936857443,304.0,33.324,99.0,0.0,1.0,0,0.0,1.0
34,rand_st,none,0.5,100,1.0,15.0,586.4056040404041,0.10511784511784512,1.5767676767676766,100.13634905357716,207.0,33.9,99.0,0.0,1.0,0,0.0,1.0
35,rand_st,none,0.5,100,1.0,22.0,579.7750626262626,0.06674380165289255,1.4683636363636363,59.49672727272727,205.0,33.632,99.0,0.0,1.0,0,0.0,1.0
36,rand_st,none,0.5,97,0.97,17.0,579.9710416666668,0.08768627450980392,1.4906666666666668,90.08836744882676,309.0,36.896,96.0,0.0,1.0,0,0.0,1.0
37,rand_st,none,0.5,96,0.96,15.0,588.0482189473686,0.10649263157894737,1.5973894736842107,153.29994988306046,302.0,31.248,95.0,0.0,1.0,0,0.0,1.0
38,rand_st,none,0.5,100,1.0,16.0,585.0263838383839,0.0977929292929293,1.564686868686869,114.13362381989833,205.0,36.096,99.0,0.0,1.0,0,0.0,1.0
39,rand_st,none,0.5,100,1.0,15.0,584.442993939394,0.10313535353535352,1.547030303030303,103.41862698031684,212.0,33.844,99.0,0.0,1.0,0,0.0,1.0
40,rand_st,none,0.5,100,1.0,16.0,587.0957818181819,0.09935858585858585,1.5897373737373737,142.0150986281354,305.0,34.616,99.0,0.0,1.0,0,0.0,1.0
41,rand_st,none,0.5,100,1.0,15.0,583.3135030303032,0.10255622895622894,1.5383434343434343,89.55216471354167,208.0,36.704,99.0,0.0,1.0,0,0.0,1.0
42,rand_st,none,0.5,100,1.0,15.0,584.7604606060606,0.10373602693602695,1.556040404040404,146.2214151636334,303.0,35.952,99.0,0.0,1.0,0,0.0,1.0
43,rand_st,none,0.5,96,0.96,18.0,582.7921221052632,0.08499415204678362,1.5298947368421052,132.0356362413851,305.0,35.66,95.0,0.0,1.0,0,0.0,1.0
44,rand_st,none,0.5,100,1.0,16.0,582.6094343434344,0.09526010101010102,1.5241616161616163,86.88514996342356,207.0,36.108,99.0,0.0,1.0,0,0.0,1.0
45,rand_st,none,0.5,100,1.0,15.0,586.6349212121213,0.10572121212121212,1.585818181818182,121.27219221156172,209.0,35.004,99.0,0.0,1.0,0,0.0,1.0
46,rand_st,none,0.5,99,0.99,16.0,585.3985836734695,0.0979719387755102,1.5675510204081633,85.55812433624703,202.0,34.38,98.0,0.0,1.0,0,0.0,1.0
47,rand_st,none,0.5,100,1.0,17.0,579.4349454545455,0.08637670825906119,1.4684040404040404,105.11639741518579,208.0,36.628,99.0,0.0,1.0,0,0.0,1.0
48,rand_st,none,0.5,99,0.99,18.0,582.6050204081633,0.08432199546485261,1.517795918367347,86.07987585756288,204.0,34.256,98.0,0.0,1.0,0,0.0,1.0
49,rand_st,none,0.5,100,1.0,16.0,581.3727393939394,0.09386111111111112,1.5017777777777779,110.22152357920193,211.0,36.324,99.0,0.0,1.0,0,0.0,1.0
0,rand_st,none,0.6,99,0.99,19.0,591.3124897959185,0.08574006444683137,1.629061224489796,113.02099559769725,212.0,27.352,98.0,0.0,1.0,0,0.0,1.0
1,rand_st,none,0.6,100,1.0,15.0,593.8559636363638,0.11073131313131311,1.660969696969697,132.45696527496284,304.0,25.564,99.0,0.0,1.0,0,0.0,1.0
2,rand_st,none,0.6,100,1.0,17.0,591.2590787878788,0.09548663101604277,1.6232727272727274,106.23115105983365,301.0,26.296,99.0,0.0,1.0,0,0.0,1.0
3,rand_st,none,0.6,99,0.99,16.0,590.4125918367349,0.10080357142857145,1.6128571428571432,103.83007508624772,212.0,26.94,98.0,0.0,1.0,0,0.0,1.0
4,rand_st,none,0.6,100,1.0,16.0,591.2191555555556,0.10164393939393941,1.6263030303030306,152.2704978777875,311.0,27.996,99.0,0.0,1.0,0,0.0,1.0
5,rand_st,none,0.6,97,0.97,17.0,589.2971875000001,0.09387990196078431,1.5959583333333336,116.11609810324464,211.0,26.788,96.0,0.0,1.0,0,0.0,1.0
6,rand_st,none,0.6,100,1.0,19.0,592.1931474747477,0.08651143009037746,1.643717171717172,112.52142230618716,218.0,27.272,99.0,0.0,1.0,0,0.0,1.0
7,rand_st,none,0.6,100,1.0,15.0,588.4208484848485,0.10557845117845117,1.5836767676767676,85.29992550958218,213.0,28.216,99.0,0.0,1.0,0,0.0,1.0
8,rand_st,none,0.6,100,1.0,21.0,588.5091797979799,0.07522462722462722,1.5797171717171716,60.55804082732601,121.0,26.608,99.0,0.0,1.0,0,0.0,1.0
9,rand_st,none,0.6,100,1.0,18.0,589.6608727272728,0.08886644219977553,1.5995959595959597,80.45820141461772,210.0,27.64,99.0,0.0,1.0,0,0.0,1.0
10,rand_st,none,0.6,100,1.0,17.0,592.5958101010101,0.09691503267973857,1.6475555555555557,104.1951745518264,212.0,27.892,99.0,0.0,1.0,0,0.0,1.0
11,rand_st,none,0.6,100,1.0,19.0,591.270593939394,0.08572886762360446,1.628848484848485,110.94972479527453,302.0,26.744,99.0,0.0,1.0,0,0.0,1.0
12,rand_st,none,0.6,100,1.0,18.0,590.3044444444445,0.08953086419753085,1.6115555555555556,104.10294412177048,302.0,27.456,99.0,0.0,1.0,0,0.0,1.0
13,rand_st,none,0.6,100,1.0,15.0,589.9440565656565,0.10688215488215488,1.6032323232323231,134.9665903273609,308.0,27.28,99.0,0.0,1.0,0,0.0,1.0
14,rand_st,none,0.6,100,1.0,17.0,590.6406060606062,0.09524896019013668,1.6192323232323234,84.17429032692048,206.0,27.696,99.0,0.0,1.0,0,0.0,1.0
15,rand_st,none,0.6,100,1.0,15.0,590.3133494949496,0.10728080808080807,1.6092121212121213,96.5609772604223,214.0,26.688,99.0,0.0,1.0,0,0.0,1.0
16,rand_st,none,0.6,82,0.82,16.0,592.6134716049384,0.10319135802469136,1.6510617283950617,110.45667929500905,213.0,22.264,81.0,0.0,1.0,0,0.0,1.0
17,rand_st,none,0.6,97,0.97,20.0,591.5149333333334,0.0812875,1.62575,107.89650417155072,303.0,24.928,96.0,0.0,1.0,0,0.0,1.0
18,rand_st,none,0.6,100,1.0,14.0,589.8914989898991,0.11462049062049061,1.6046868686868687,105.47454533162058,213.0,27.136,99.0,0.0,1.0,0,0.0,1.0
19,rand_st,none,0.6,100,1.0,16.0,591.3977050505051,0.1018030303030303,1.6288484848484848,112.16315544626836,208.0,26.744,99.0,0.0,1.0,0,0.0,1.0
20,rand_st,none,0.6,100,1.0,16.0,591.3844686868687,0.10191414141414143,1.6306262626262629,92.03887688984881,212.0,27.568,99.0,0.0,1.0,0,0.0,1.0
21,rand_st,none,0.6,100,1.0,15.0,592.7164808080809,0.10999865319865319,1.6499797979797979,154.85773098467976,307.0,27.652,99.0,0.0,1.0,0,0.0,1.0
22,rand_st,none,0.6,97,0.97,15.0,591.5184791666668,0.10893611111111111,1.6340416666666668,98.0289156626506,210.0,27.132,96.0,0.0,1.0,0,0.0,1.0
23,rand_st,none,0.6,97,0.97,14.0,594.5613625000001,0.11963392857142857,1.674875,93.43360377227654,209.0,25.212,96.0,0.0,1.0,0,0.0,1.0
24,rand_st,none,0.6,100,1.0,15.0,592.5104282828285,0.10997171717171716,1.6495757575757575,106.63492816481431,301.0,27.692,99.0,0.0,1.0,0,0.0,1.0
25,rand_st,none,0.6,99,0.99,14.0,590.3660040816327,0.115134110787172,1.6118775510204082,88.3632958801498,207.0,27.036,98.0,0.0,1.0,0,0.0,1.0
26,rand_st,none,0.6,100,1.0,18.0,591.8251070707072,0.09085521885521886,1.6353939393939394,100.12655336871096,211.0,26.096,99.0,0.0,1.0,0,0.0,1.0
27,rand_st,none,0.6,100,1.0,16.0,590.60618989899,0.10075757575757575,1.612121212121212,98.86487578267017,206.0,26.4,99.0,0.0,1.0,0,0.0,1.0
28,rand_st,none,0.6,100,1.0,16.0,588.692496969697,0.09915909090909092,1.5865454545454547,91.7861817691114,216.0,27.932,99.0,0.0,1.0,0,0.0,1.0
29,rand_st,none,0.6,100,1.0,14.0,591.9620727272727,0.11705916305916307,1.6388282828282827,113.48461016949153,206.0,26.756,99.0,0.0,1.0,0,0.0,1.0
30,rand_st,none,0.6,93,0.93,19.0,594.1248217391304,0.0884004576659039,1.679608695652174,93.6580962010689,215.0,26.476,92.0,0.0,1.0,0,0.0,1.0
31,rand_st,none,0.6,100,1.0,16.0,591.2614464646466,0.10185858585858586,1.6297373737373737,108.44150483794573,304.0,27.656,99.0,0.0,1.0,0,0.0,1.0
32,rand_st,none,0.6,100,1.0,19.0,590.7818505050506,0.08536310473152578,1.6218989898989897,76.32631079799485,207.0,27.432,99.0,0.0,1.0,0,0.0,1.0
33,rand_st,none,0.6,100,1.0,14.0,593.9010626262626,0.11904473304473305,1.6666262626262627,154.85931584640346,304.0,26.004,99.0,0.0,1.0,0,0.0,1.0
