net,traffic,scheme,lam,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
44,steady,dbaps,0.99,13.0,525.6956121212122,0.040527497194163854,0.6496969696969697,61.62470308788598,118.0,34.492,53.156,0.5031257061083076,0.5128762022959975,0,0.4649103865255884,1.0
45,steady,dbaps,0.99,11.5,529.4424484848485,0.05246392496392497,0.7158383838383838,55.90014471780029,116.0,34.844,55.356,0.5024710424710425,0.5104918032786885,0,0.42609055199503826,1.0
46,steady,dbaps,0.99,14.0,533.7840938775512,0.05287800453514739,0.782204081632653,55.099665156588536,118.0,34.344,58.5,0.5031399145943231,0.5105425920719707,0,0.41382706322631474,1.0
47,steady,dbaps,0.99,11.5,526.0323393939394,0.04412615039281706,0.6506666666666667,59.100962482812804,118.0,34.056,54.008,0.5027588209670394,0.510198604401503,0,0.45315262227460223,1.0
48,steady,dbaps,0.99,11.5,528.8666326530613,0.053355342136854736,0.694,56.480655612731084,117.0,32.488,54.5,0.5029259045578175,0.5105435105435105,0,0.437011625690871,1.0
49,steady,dbaps,0.99,13.5,528.4483757575757,0.048013468013468015,0.7052525252525252,54.505642361111114,118.0,39.18,59.0,0.5024814788175214,0.511139812721989,0,0.4066840277777778,1.0
0,steady,ewma,0.99,14.648,531.8621591836736,0.0516911286492619,0.7633469387755102,48.51011959521619,116.0,38.204,59.76,0.5006469289900297,0.5323630792799694,0,0.3670653173873045,1.0
1,steady,ewma,0.99,13.572,540.7530787878788,0.06526875346875347,0.8851313131313132,44.903780718336485,115.0,34.976,64.02,0.499503744473518,0.5389958951689295,0,0.3287334593572779,1.0
2,steady,ewma,0.99,14.18,534.8264606060607,0.057326066090771975,0.7978585858585858,49.946220930232556,115.0,36.424,61.956,0.49958684514956203,0.5209656925031766,0,0.38268272425249167,1.0
3,steady,ewma,0.99,14.72,534.4955469387755,0.05534663096007634,0.7971836734693877,47.93714066692219,116.0,36.856,61.78,0.49889768923001554,0.5297095656807888,0,0.3725565350709084,1.0
4,steady,ewma,0.99,13.796,535.7770666666667,0.05885437710437711,0.8121616161616162,49.09960459423837,115.0,35.736,61.144,0.49976049816381923,0.5351772287862513,0,0.36979853135002827,1.0
5,steady,ewma,0.99,14.244,531.8314916666667,0.05209361645299145,0.7549166666666667,47.62157421618066,115.0,36.236,58.94,0.49830873308733087,0.5416409623689081,0,0.36285902214426663,1.0
6,steady,ewma,0.99,15.072,535.9805414141414,0.054037325637325634,0.8159191919191919,46.500791452315,115.0,35.2,61.272,0.49639062373266285,0.5339009776095869,0,0.3446774831816383,1.0
7,steady,ewma,0.99,12.512,533.961086868687,0.06209410774410774,0.7788282828282829,45.38517707192406,115.0,35.276,60.736,0.5010997643362136,0.5352272727272728,0,0.34903249361080685,1.0
8,steady,ewma,0.99,16.244,530.104602020202,0.04521579520697168,0.7325252525252525,48.663761467889906,116.0,39.764,61.656,0.498034811903425,0.5350341358246496,0,0.36009174311926606,1.0
9,steady,ewma,0.99,14.672,531.0538505050505,0.05060641609661217,0.7422222222222221,52.72739632902787,117.0,37.54,59.34,0.5012983045669772,0.5178940123881625,0,0.40063448900974397,1.0
10,steady,ewma,0.99,14.976,538.6337090909091,0.05740130729836612,0.8568484848484847,46.38378169150377,116.0,35.752,62.54,0.49745807724410046,0.5413049565947914,0,0.343139152312754,1.0
11,steady,ewma,0.99,15.36,535.9015838383839,0.05330281385281386,0.8155959595959595,47.13087934560327,116.0,35.984,62.464,0.4973614775725594,0.541814946619217,0,0.34337237404722065,1.0
12,steady,ewma,0.99,12.628,534.4920484848486,0.0636122261576807,0.7965252525252525,44.391947411668035,114.0,37.544,62.2,0.49725651577503427,0.5351662404092071,0,0.3366885784716516,1.0
13,steady,ewma,0.99,14.4,534.2936727272728,0.05465505370050825,0.7934949494949495,44.58855024711697,115.0,37.696,62.376,0.49829893399863917,0.5325835262983791,0,0.32742998352553543,1.0
14,steady,ewma,0.99,14.164,534.1996727272729,0.05628679098679099,0.7983434343434342,46.33198466780239,115.0,38.5,62.768,0.4948294489890415,0.5525516403402188,0,0.3513628620102215,1.0
15,steady,ewma,0.99,13.196,532.2266181818181,0.05769216843762298,0.7651313131313132,45.46622222222222,114.0,38.588,61.668,0.49780123131046616,0.5392582692950217,0,0.344,1.0
16,steady,ewma,0.99,14.404,536.1919901234568,0.056762067562067565,0.8204938271604938,49.08393632416787,115.0,28.692,50.148,0.4980249164387724,0.5304136253041363,0,0.37240713941148096,1.0
17,steady,ewma,0.99,15.036,534.9417833333334,0.053291195436507934,0.80175,47.20288944723618,115.0,35.636,60.764,0.501717622810031,0.519639407598197,0,0.3555276381909548,1.0
18,steady,ewma,0.99,15.116,533.8386464646464,0.05036740021053747,0.7813333333333333,50.5980909829407,117.0,36.088,61.292,0.4988439767200829,0.5282195198004366,0,0.37408610885458976,1.0
19,steady,ewma,0.99,14.872,534.3527515151516,0.052905331922978985,0.7929292929292928,47.807088199758354,115.0,36.16,61.448,0.4967897271268058,0.5364406779661017,0,0.360249697946033,1.0
20,steady,ewma,0.99,13.028,538.9784121212123,0.06523669932760842,0.8543838383838384,46.06139692076605,114.0,33.984,62.556,0.49512136118054995,0.5454292859127535,0,0.3458505444986857,1.0
21,steady,ewma,0.99,13.516,540.4551191919193,0.06456789136789137,0.8753131313131312,45.70668664543922,114.0,32.952,62.304,0.49673097102268143,0.582664081971753,0,0.33845289380033716,1.0
22,steady,ewma,0.99,13.716,536.5434833333334,0.060326182844932845,0.8280833333333334,45.02219626168224,114.0,35.148,60.412,0.49629570620568786,0.5480127647229475,0,0.33216510903426794,1.0
23,steady,ewma,0.99,14.928,539.2893375,0.0585892570970696,0.8722083333333333,43.588295899443644,115.0,35.22,61.976,0.49654358455572417,0.5633656509695291,0,0.30414176797856995,1.0
24,steady,ewma,0.99,13.252,534.7553777777779,0.06032617079889807,0.8024242424242425,49.93549051937345,114.0,36.352,60.896,0.49883971490137574,0.5337798485730926,0,0.38211046990931574,1.0
25,steady,ewma,0.99,14.084,534.4156612244898,0.05569826007326007,0.7968571428571429,45.413069306930694,115.0,37.08,61.836,0.49644142343062775,0.551617873651772,0,0.33960396039603963,1.0
26,steady,ewma,0.99,16.336,536.240488888889,0.050392028124381066,0.8225454545454546,47.3496583143508,116.0,36.508,63.608,0.49599721545422903,0.5350627137970353,0,0.34870918754745633,1.0
27,steady,ewma,0.99,14.296,539.1334505050506,0.06045676730676731,0.8582222222222222,44.53726201269266,115.0,35.016,64.604,0.4974623583150059,0.5538336052202284,0,0.34034451495920215,1.0
28,steady,ewma,0.99,13.012,532.311696969697,0.05845822325822326,0.7626666666666667,46.26930935839804,113.0,37.664,61.348,0.4989175815679604,0.5287018917155903,0,0.3586023702492848,1.0
29,steady,ewma,0.99,14.148,536.1576040404041,0.058483795616148554,0.828969696969697,46.523627075351214,114.0,38.556,64.312,0.49527363184079604,0.5432601880877743,0,0.35163899531715626,1.0
30,steady,ewma,0.99,12.76,535.768191304348,0.06439576365663321,0.823,46.83467417538214,113.0,33.996,56.356,0.4992401823562345,0.5266399753618725,0,0.35257441673370876,1.0
31,steady,ewma,0.99,12.96,534.7772242424244,0.06171317234953598,0.8021010101010102,46.03488123261288,114.0,37.544,62.26,0.501810617150782,0.5187024164184045,0,0.3494543120051359,1.0
32,steady,ewma,0.99,14.012,535.7845454545455,0.05808430088430089,0.8178989898989898,41.55979381443299,114.0,37.288,63.38,0.4959472767214605,0.5591997376188914,0,0.308659793814433,1.0
33,steady,ewma,0.99,14.696,540.5551838383839,0.06098648388648389,0.8945050505050506,40.72325393621316,114.0,37.152,66.104,0.4954392702832453,0.5534156976744186,0,0.28482034719418653,1.0
34,steady,ewma,0.99,13.284,533.9753575757577,0.059859473859473857,0.7955555555555556,44.14910790144435,113.0,37.668,61.464,0.49766242140899564,0.5397070161912105,0,0.32795242141036535,1.0
35,steady,ewma,0.99,18.428,530.1582666666667,0.03938299958650836,0.7246464646464646,47.38943894389439,118.0,39.18,62.8,0.4950078822911193,0.551906779661017,0,0.3375137513751375,1.0
36,steady,ewma,0.99,14.916,532.4146041666668,0.050797668650793645,0.7621666666666667,49.486503584985236,115.0,35.684,58.848,0.49478860833822663,0.5623276337562052,0,0.3749472796288486,1.0
37,steady,ewma,0.99,15.14,537.8358189473686,0.05591646616541353,0.8459368421052632,43.95011153924153,115.0,34.364,59.864,0.4962474003074419,0.5399479747305834,0,0.31170148042993306,1.0
38,steady,ewma,0.99,13.172,535.1576767676769,0.061194583194583194,0.8138989898989899,47.382182720132285,114.0,37.88,62.044,0.4933374176749885,0.5517141196978501,0,0.35923935510541544,1.0
39,steady,ewma,0.99,13.62,533.8823878787879,0.05753189830569509,0.7864242424242425,46.680033948652664,115.0,36.824,61.724,0.4950675619663434,0.555067461562598,0,0.35730956927646934,1.0
40,steady,ewma,0.99,13.424,537.5549656565657,0.06288097088097087,0.8418181818181818,47.46122448979592,114.0,35.792,61.816,0.498870954252739,0.5359854236258731,0,0.3551020408163265,1.0
41,steady,ewma,0.99,14.08,535.0286060606061,0.056689580789580786,0.7984242424242425,45.13145029875068,114.0,34.552,60.128,0.4946703513620213,0.5628185907046477,0,0.33242802824551876,1.0
42,steady,ewma,0.99,13.268,537.2783676767677,0.06352025752025753,0.8414141414141415,47.05182133564614,113.0,37.44,63.12,0.49421060866844,0.5490988191423244,0,0.35602775368603645,1.0
43,steady,ewma,0.99,13.452,534.7797515789474,0.05979677655677656,0.7998315789473683,46.86417017504986,115.0,35.136,58.916,0.49481960467337793,0.5538189324682984,0,0.3631730556171061,1.0
44,steady,ewma,0.99,15.068,533.3041737373737,0.05202837902837902,0.784080808080808,49.054415892895705,115.0,39.5,62.824,0.497138123211327,0.5347610180012414,0,0.3625566832217664,1.0
45,steady,ewma,0.99,12.772,536.805292929293,0.06586809486809486,0.8392323232323232,43.30494107918131,113.0,37.508,62.796,0.49633515932412625,0.54820664692333,0,0.3266487492247261,1.0
46,steady,ewma,0.99,14.868,536.3229265306124,0.05573977909845257,0.8241632653061225,48.743943273586765,115.0,35.56,61.78,0.4952253308761937,0.5463222908478383,0,0.36497931849517434,1.0
47,steady,ewma,0.99,13.78,532.4850666666666,0.05498486698486698,0.7593131313131313,47.70988018071106,114.0,36.824,61.368,0.4951745156374719,0.5426189835977413,0,0.369279120015714,1.0
48,steady,ewma,0.99,14.256,534.2806693877552,0.054938377438887645,0.7875918367346938,45.02001143510577,115.0,36.2,61.704,0.49300411522633747,0.5540298507462686,0,0.32647226986849626,1.0
49,steady,ewma,0.99,14.096,532.4977454545456,0.05485742405742406,0.7684444444444446,46.220486111111114,113.0,39.032,62.128,0.49733774643833645,0.529658284977434,0,0.3498263888888889,1.0
0,steady,dbaps,1.0,12.5,527.1969591836736,0.0433107769423559,0.683795918367347,56.80220791168353,119.0,36.368,54.94,0.5027775663952515,0.5139900344959755,0,0.4247930082796688,1.0
1,steady,dbaps,1.0,12.0,532.8088202020202,0.05196184062850729,0.7585050505050503,59.23062381852552,118.0,33.3,56.696,0.5035223988439307,0.512271869100063,0,0.43534971644612475,1.0
