net,k,p,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
15,4,0.0,4.536,499.52254545454554,0.012303030303030305,0.22145454545454543,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
16,4,0.0,5.04,500.03333333333336,0.011666666666666664,0.23333333333333328,nan,nan,20.412,20.412,0.748,nan,0,nan,nan
17,4,0.0,5.04,499.5943750000001,0.01115625,0.223125,nan,nan,24.192,24.192,0.748,nan,0,nan,nan
18,4,0.0,5.04,499.52254545454554,0.011072727272727272,0.22145454545454543,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
19,4,0.0,4.788,499.7414545454546,0.011923444976076556,0.22654545454545455,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
20,4,0.0,4.536,499.85090909090917,0.012727272727272726,0.22909090909090907,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
21,4,0.0,4.536,500.0698181818182,0.013010101010101008,0.23418181818181816,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
22,4,0.0,4.284,499.9330000000001,0.013588235294117653,0.23099999999999998,nan,nan,24.192,24.192,0.748,nan,0,nan,nan
23,4,0.0,4.788,500.15875,0.012434210526315789,0.23625,nan,nan,24.192,24.192,0.748,nan,0,nan,nan
24,4,0.0,4.536,500.0698181818182,0.013010101010101008,0.23418181818181816,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
25,4,0.0,4.536,499.61971428571434,0.012428571428571428,0.22371428571428573,nan,nan,24.696,24.696,0.748,nan,0,nan,nan
26,4,0.0,5.04,499.7414545454546,0.011327272727272727,0.22654545454545455,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
27,4,0.0,4.788,499.52254545454554,0.011655502392344495,0.22145454545454543,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
28,4,0.0,4.536,499.41309090909095,0.012161616161616163,0.2189090909090909,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
29,4,0.0,4.536,499.85090909090917,0.012727272727272726,0.22909090909090907,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
30,4,0.0,4.788,500.48265217391304,0.012830663615560636,0.24378260869565216,nan,nan,23.184,23.184,0.748,nan,0,nan,nan
31,4,0.0,4.284,499.85090909090917,0.013475935828877007,0.22909090909090907,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
32,4,0.0,5.04,499.7414545454546,0.011327272727272727,0.22654545454545455,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
33,4,0.0,4.788,500.0698181818182,0.012325358851674644,0.23418181818181816,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
34,4,0.0,4.536,499.96036363636364,0.01286868686868687,0.2316363636363636,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
35,4,0.0,6.048,498.75636363636363,0.008484848484848486,0.20363636363636362,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
36,4,0.0,5.292,499.4815000000001,0.0105,0.2205,nan,nan,24.192,24.192,0.748,nan,0,nan,nan
37,4,0.0,5.292,500.0375578947369,0.011115789473684209,0.2334315789473684,nan,nan,23.94,23.94,0.748,nan,0,nan,nan
38,4,0.0,4.284,500.0698181818182,0.013775401069518715,0.23418181818181816,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
39,4,0.0,4.788,499.632,0.011789473684210525,0.22400000000000006,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
40,4,0.0,4.536,500.1792727272727,0.013151515151515152,0.23672727272727276,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
41,4,0.0,4.788,499.85090909090917,0.012057416267942586,0.22909090909090907,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
42,4,0.0,4.284,499.96036363636364,0.013625668449197856,0.2316363636363636,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
43,4,0.0,5.04,499.8094315789474,0.011406315789473688,0.2281263157894737,nan,nan,23.94,23.94,0.748,nan,0,nan,nan
44,4,0.0,4.788,499.6320000000001,0.011789473684210525,0.22400000000000006,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
45,4,0.0,4.284,500.1792727272727,0.013925133689839574,0.23672727272727276,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
46,4,0.0,4.788,499.95142857142866,0.012180451127819548,0.23142857142857148,nan,nan,24.696,24.696,0.748,nan,0,nan,nan
47,4,0.0,4.788,499.08472727272743,0.01111961722488038,0.2112727272727273,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
48,4,0.0,4.536,499.3985714285715,0.012142857142857143,0.21857142857142856,nan,nan,24.696,24.696,0.748,nan,0,nan,nan
49,4,0.0,4.536,499.413090909091,0.012161616161616163,0.2189090909090909,nan,nan,24.948,24.948,0.748,nan,0,nan,nan
0,4,0.1,11.744,521.9054571428571,0.048161646969810235,0.5644489795918368,117.5960752248569,311.0,24.3,42.584,0.7114675220529271,0.4088414634146341,0,0.5588716271463614,1.0
1,4,0.1,11.724,525.1870747474749,0.052694965920723494,0.6163636363636363,114.07142857142857,312.0,24.964,45.184,0.7107247405304711,0.40577762848505206,0,0.5406403940886699,1.0
2,4,0.1,12.304,524.3069858585859,0.04871689186234641,0.5993131313131312,114.57069102462272,312.0,24.952,45.724,0.7083403115056105,0.4023579201934704,0,0.5329626687847498,1.0
3,4,0.1,11.288,521.4217061224491,0.04926399552828124,0.5568163265306123,119.39816360601002,310.25,25.02,43.516,0.709501187648456,0.39762611275964393,0,0.5601001669449082,1.0
4,4,0.1,11.076,523.6116646464646,0.053105559199498595,0.588969696969697,119.3977093206951,311.0,23.996,43.616,0.7072900158478606,0.4090909090909091,0,0.5774091627172195,1.0
5,4,0.1,12.076,523.5714666666667,0.048820622895622896,0.5899583333333334,111.06762295081967,311.0,24.872,44.64,0.708846848261245,0.40729136998006266,0,0.5311475409836065,1.0
6,4,0.1,11.776,523.65258989899,0.05019195938741393,0.5894545454545455,117.4124949939928,311.0,24.088,44.152,0.7099105016832252,0.40861186389641674,0,0.5614737685222266,1.0
7,4,0.1,10.788,521.876294949495,0.05193121670697428,0.5596363636363636,118.22561220393416,310.0,24.368,43.516,0.7078332280480101,0.4063022866703848,0,0.5652348454435969,1.0
8,4,0.1,12.672,520.4194464646465,0.0426487817556445,0.5386262626262626,116.50180795500201,311.0,25.388,43.8,0.7099650058323612,0.40763546798029554,0,0.5552430695058256,1.0
9,4,0.1,11.752,521.2269090909092,0.047314738568843086,0.5526060606060605,119.07478465152701,311.0,24.88,42.904,0.7080899415859806,0.41021981159006565,0,0.5708692247454973,1.0
10,4,0.1,12.184,525.4497535353536,0.05127343408555529,0.621171717171717,114.4418042690294,312.0,24.848,44.944,0.7099149711509262,0.40721073225265514,0,0.5396697543294402,1.0
11,4,0.1,12.752,522.4669575757576,0.04509141730719271,0.5743434343434343,114.28742994395516,312.0,25.632,44.768,0.7101947308132875,0.4063453325198292,0,0.5356285028022418,1.0
12,4,0.1,11.028,522.647595959596,0.05232462615947465,0.5755959595959595,112.70270270270271,310.0,25.172,44.476,0.7107276702061212,0.4169087739686229,0,0.5348075348075348,1.0
13,4,0.1,11.992,523.4735959595961,0.048940043794589244,0.5867878787878787,116.2420618556701,311.0,24.888,45.06,0.7097604743699774,0.4080978735799592,0,0.5562886597938145,1.0
14,4,0.1,11.176,521.5524040404041,0.05006829175314024,0.5608080808080809,114.49038461538461,310.0,25.588,44.108,0.7123224212476837,0.40479078229229837,0,0.5438963210702341,1.0
15,4,0.1,10.976,522.0125535353536,0.05168683516259274,0.5667070707070707,113.23875577973939,310.0,25.944,44.844,0.710386965376782,0.40310077519379844,0,0.548129466162253,1.0
16,4,0.1,11.316,523.9170913580248,0.05243363974845456,0.5939753086419753,113.87947725072604,311.0,19.796,36.408,0.7090127038111433,0.4122775154377043,0,0.5508228460793805,1.0
17,4,0.1,12.404,523.1418125,0.04707852864727864,0.5849583333333332,113.40978216193999,311.0,25.332,44.592,0.7084487534626038,0.40275171982489055,0,0.5421290587751747,1.0
18,4,0.1,12.432,522.5976888888889,0.046208755217846134,0.5741010101010101,116.2480745845156,311.0,25.312,44.976,0.7090349740932642,0.4005297233666863,0,0.5456019456830158,1.0
19,4,0.1,12.28,522.2725050505051,0.046570711891924015,0.5709494949494949,112.70229931423961,311.0,25.464,44.74,0.7105908407814601,0.40869824247840336,0,0.536103267446551,1.0
20,4,0.1,11.08,524.1640888888888,0.054115823794611675,0.5999595959595958,116.51987023519871,311.0,24.856,44.992,0.7098519815374821,0.4097262667443215,0,0.5470397404703974,1.0
21,4,0.1,11.396,525.0010545454547,0.05370657636415212,0.6119191919191919,117.81192660550458,311.0,24.276,44.488,0.7109954251459221,0.40517760385310053,0,0.5542118432026689,1.0
22,4,0.1,11.372,523.3612208333334,0.051771583509083514,0.5887916666666667,116.47774113767518,311.0,24.104,42.972,0.7097570688968539,0.4110304789550073,0,0.5507007419620775,1.0
23,4,0.1,12.3,525.4801208333333,0.050376420917045917,0.6219583333333333,113.94137353433835,312.0,24.144,44.212,0.7093043328154669,0.4077117572692794,0,0.5448073701842546,1.0
24,4,0.1,11.152,523.032787878788,0.05212369572066542,0.5823434343434343,121.22328977709454,310.0,24.368,43.78,0.7051175195865977,0.39263278126784695,0,0.5684089162182936,1.0
25,4,0.1,11.988,521.8519306122449,0.04685197784075335,0.5630612244897959,117.9368463395012,311.0,25.028,43.768,0.7076533942558747,0.40870062965083,0,0.5671761866452132,1.0
26,4,0.1,13.26,521.3377898989899,0.04183200368984683,0.5544242424242424,117.14642126789366,312.0,24.912,43.732,0.709368376430691,0.402808112324493,0,0.5521472392638037,1.0
27,4,0.1,11.348,524.1283555555556,0.05267057925239743,0.5981010101010101,113.47709768950142,310.0,25.404,46.036,0.7090834360871352,0.4062968515742129,0,0.5439805431698419,1.0
28,4,0.1,11.388,521.710585858586,0.048889166949773015,0.556969696969697,118.63141153081511,311.0,24.396,43.668,0.7080904081143679,0.39954009772923255,0,0.5578528827037773,1.0
29,4,0.1,12.096,522.6440404040405,0.04775435069980524,0.5793131313131313,115.47222222222223,311.0,26.164,45.356,0.708497609260968,0.4007209372183839,0,0.5469771241830066,1.0
30,4,0.1,10.384,523.3288521739131,0.05701207270989879,0.5913913043478262,120.8155755241763,310.0,22.896,40.152,0.7072218607677293,0.3931673422119282,0,0.5626872058194267,1.0
31,4,0.1,10.776,522.7758747474747,0.05360929149413998,0.5781010101010101,116.12998765939942,310.0,25.088,44.236,0.7098667512690355,0.4050707547169811,0,0.5594405594405595,1.0
32,4,0.1,12.144,522.5604727272728,0.04712394093000154,0.5738989898989898,111.91168091168092,311.0,25.192,44.708,0.7118604651162791,0.41432835820895525,0,0.5364265364265364,1.0
33,4,0.1,12.644,525.9267555555557,0.04984033245093851,0.6304242424242423,110.96281160604822,311.0,25.748,47.124,0.7104365904365905,0.409922480620155,0,0.5251328156926849,1.0
34,4,0.1,11.632,523.4795111111112,0.05062730490609279,0.5886060606060605,116.2767469403869,311.0,24.516,44.336,0.7085962817670135,0.40623091020158825,0,0.5530990919857875,1.0
35,4,0.1,14.196,519.3355474747475,0.03662883534151477,0.5177373737373737,119.05766129032259,312.0,25.728,44.136,0.708595011663377,0.4020618556701031,0,0.5580645161290323,1.0
36,4,0.1,12.012,520.6176375000001,0.04510876808376808,0.5415,118.82154605263158,311.0,23.672,41.54,0.7105031538800058,0.4059734513274336,0,0.5649671052631579,1.0
37,4,0.1,12.52,524.7826442105263,0.04880760017760018,0.6116210526315788,112.57463002114164,312.0,24.184,43.304,0.710349276564372,0.41048637461193516,0,0.5285412262156448,1.0
38,4,0.1,10.8,522.2378505050505,0.05292981306011609,0.570949494949495,113.76607947562475,311.0,24.508,42.988,0.71181512090603,0.418997668997669,0,0.5501843506759525,1.0
39,4,0.1,11.5,521.5288525252525,0.048590814236268785,0.5583838383838383,117.71557747636662,310.0,25.372,44.104,0.7087265135699373,0.3966412213740458,0,0.5606247431154953,1.0
40,4,0.1,11.116,524.4221737373739,0.0545836363412121,0.605010101010101,118.55466879489227,311.0,24.528,44.128,0.7085699966588707,0.39993898718730936,0,0.5706304868316041,1.0
41,4,0.1,11.252,521.5628323232324,0.049448662448662445,0.5570101010101011,121.68401486988847,311.0,23.944,42.476,0.7095746375657161,0.4036564132327336,0,0.5753820735233375,1.0
42,4,0.1,11.228,524.1550343434344,0.05364014369468915,0.6021818181818183,119.77678207739308,311.0,25.188,44.704,0.7089913498928656,0.39805825242718446,0,0.5718940936863544,1.0
43,4,0.1,10.808,523.0356042105263,0.05405082344556028,0.5810105263157895,117.39327804452205,311.0,23.556,42.164,0.7103417400388001,0.4049471928849361,0,0.5390659100829333,1.0
44,4,0.1,11.448,521.7818868686869,0.04919071747556596,0.5631111111111111,116.34002458009013,311.0,25.444,44.064,0.7095627993202533,0.4127743387732133,0,0.5546907005325686,1.0
45,4,0.1,11.02,524.3228363636364,0.05482739594860807,0.6042828282828283,118.58772293654086,311.0,24.708,44.564,0.7087254745573457,0.40467937608318894,0,0.5678141849854832,1.0
46,4,0.1,11.872,522.9383224489796,0.04901027430619267,0.5820816326530612,118.55934959349594,311.0,24.968,44.14,0.7075370232481178,0.4037503662467038,0,0.558130081300813,1.0
47,4,0.1,11.784,522.2918060606062,0.04822785295512568,0.5677575757575758,113.71234007428808,311.0,25.584,45.088,0.7110310021629416,0.40633608815426997,0,0.5315724308708213,1.0
48,4,0.1,11.488,520.5835551020409,0.047313395674620166,0.542530612244898,117.27479674796749,311.0,25.136,43.076,0.7086666116929167,0.40438778535428405,0,0.5601626016260163,1.0
49,4,0.1,11.68,521.6226222222223,0.04782446890931739,0.5593131313131313,116.67840670859539,310.0,25.448,44.14,0.7106848092795003,0.4074908476485497,0,0.5454926624737946,1.0
0,5,0.0,3.8,497.81020408163266,0.009559613319011817,0.1816326530612245,nan,nan,19.6,19.6,0.8,nan,0,nan,nan
1,5,0.0,3.6,497.9050505050505,0.01021324354657688,0.18383838383838383,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
2,5,0.0,4.0,497.64444444444445,0.008888888888888889,0.17777777777777778,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
3,5,0.0,3.6,497.63469387755106,0.009863945578231292,0.17755102040816328,nan,nan,19.6,19.6,0.8,nan,0,nan,nan
4,5,0.0,3.8,497.81818181818187,0.00956937799043062,0.18181818181818182,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
5,5,0.0,3.8,497.5250000000001,0.009210526315789473,0.175,nan,nan,19.2,19.2,0.8,nan,0,nan,nan
6,5,0.0,4.2,497.9050505050505,0.008754208754208754,0.18383838383838383,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
7,5,0.0,3.6,497.47070707070714,0.009652076318742984,0.17373737373737375,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
8,5,0.0,4.4,497.2969696969697,0.007713498622589531,0.16969696969696968,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
9,5,0.0,4.2,497.5575757575758,0.008369408369408369,0.17575757575757575,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
10,5,0.0,4.4,497.9919191919193,0.008448117539026629,0.18585858585858586,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
11,5,0.0,4.4,497.7313131313132,0.008172635445362718,0.17979797979797982,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
12,5,0.0,3.8,497.64444444444456,0.00935672514619883,0.17777777777777778,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
13,5,0.0,3.6,497.5575757575758,0.009764309764309765,0.17575757575757575,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
14,5,0.0,3.6,497.7313131313132,0.009988776655443324,0.17979797979797982,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
15,5,0.0,3.6,497.5575757575758,0.009764309764309765,0.17575757575757575,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
16,5,0.0,4.0,497.96296296296305,0.009259259259259259,0.18518518518518517,nan,nan,16.2,16.2,0.8,nan,0,nan,nan
17,5,0.0,4.0,497.61458333333337,0.008854166666666668,0.17708333333333331,nan,nan,19.2,19.2,0.8,nan,0,nan,nan
18,5,0.0,4.0,497.5575757575758,0.008787878787878787,0.17575757575757575,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
19,5,0.0,3.8,497.7313131313132,0.009463051568314725,0.17979797979797982,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
20,5,0.0,3.6,497.81818181818187,0.0101010101010101,0.18181818181818182,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
21,5,0.0,3.6,497.9919191919193,0.010325476992143659,0.18585858585858586,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
22,5,0.0,3.4,497.8833333333334,0.010784313725490198,0.18333333333333332,nan,nan,19.2,19.2,0.8,nan,0,nan,nan
23,5,0.0,3.8,498.0625,0.009868421052631578,0.1875,nan,nan,19.2,19.2,0.8,nan,0,nan,nan
24,5,0.0,3.6,497.9919191919193,0.010325476992143659,0.18585858585858586,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
25,5,0.0,3.6,497.63469387755106,0.009863945578231292,0.17755102040816328,nan,nan,19.6,19.6,0.8,nan,0,nan,nan
26,5,0.0,4.0,497.7313131313132,0.008989898989898989,0.17979797979797982,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
27,5,0.0,3.8,497.5575757575758,0.009250398724082934,0.17575757575757575,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
28,5,0.0,3.6,497.4707070707071,0.009652076318742984,0.17373737373737375,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
29,5,0.0,3.6,497.81818181818187,0.0101010101010101,0.18181818181818182,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
30,5,0.0,3.8,498.31956521739136,0.010183066361556066,0.19347826086956518,nan,nan,18.4,18.4,0.8,nan,0,nan,nan
31,5,0.0,3.4,497.81818181818187,0.0106951871657754,0.18181818181818182,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
32,5,0.0,4.0,497.7313131313132,0.008989898989898989,0.17979797979797982,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
33,5,0.0,3.8,497.9919191919193,0.009782030834662414,0.18585858585858586,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
34,5,0.0,3.6,497.9050505050505,0.01021324354657688,0.18383838383838383,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
35,5,0.0,4.8,496.949494949495,0.006734006734006734,0.1616161616161616,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
36,5,0.0,4.2,497.5250000000001,0.008333333333333331,0.175,nan,nan,19.2,19.2,0.8,nan,0,nan,nan
37,5,0.0,4.2,497.9663157894737,0.008822055137844613,0.18526315789473682,nan,nan,19.0,19.0,0.8,nan,0,nan,nan
38,5,0.0,3.4,497.9919191919193,0.01093285799168152,0.18585858585858586,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
39,5,0.0,3.8,497.64444444444445,0.00935672514619883,0.17777777777777778,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
40,5,0.0,3.6,498.0787878787879,0.010437710437710438,0.18787878787878787,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
41,5,0.0,3.8,497.81818181818187,0.00956937799043062,0.18181818181818182,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
42,5,0.0,3.4,497.9050505050505,0.010814022578728462,0.18383838383838383,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
43,5,0.0,4.0,497.78526315789475,0.00905263157894737,0.18105263157894738,nan,nan,19.0,19.0,0.8,nan,0,nan,nan
44,5,0.0,3.8,497.64444444444456,0.00935672514619883,0.17777777777777778,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
45,5,0.0,3.4,498.0787878787879,0.01105169340463458,0.18787878787878787,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
46,5,0.0,3.8,497.8979591836735,0.00966702470461869,0.1836734693877551,nan,nan,19.6,19.6,0.8,nan,0,nan,nan
47,5,0.0,3.8,497.2101010101011,0.00882509303561935,0.16767676767676767,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
48,5,0.0,3.6,497.4591836734694,0.009637188208616781,0.17346938775510204,nan,nan,19.6,19.6,0.8,nan,0,nan,nan
49,5,0.0,3.6,497.47070707070714,0.009652076318742984,0.17373737373737375,nan,nan,19.8,19.8,0.8,nan,0,nan,nan
0,5,0.1,11.076,519.2947836734694,0.04622929689358261,0.5118775510204082,155.71300081766148,410.0,20.452,37.94,0.7555518027526809,0.33043255694906576,0,0.6099754701553557,1.0
1,5,0.1,10.984,522.7553575757577,0.05145649815952846,0.5654949494949494,149.442118226601,411.0,20.684,40.32,0.7558650341153379,0.3323007603491974,0,0.5779967159277504,1.0
2,5,0.1,11.592,521.7831313131313,0.04732088809058506,0.5484848484848485,148.37847498014298,410.0,21.124,41.08,0.7557205240174673,0.3389473684210526,0,0.5841938046068308,1.0
3,5,0.1,10.624,518.6047673469388,0.04714323216466074,0.5004081632653061,154.17737896494157,409.0,21.02,38.596,0.7569622345260723,0.33239292126186204,0,0.6080968280467446,1.0
4,5,0.1,10.484,520.4799272727273,0.05017477191719615,0.5293737373737374,163.1236176935229,410.0,20.348,38.692,0.7517535070140281,0.32756200280767434,0,0.6248025276461295,1.0
5,5,0.1,11.468,520.8483000000001,0.04657837937525437,0.5355833333333333,149.60081967213114,410.0,21.032,39.904,0.7546345884485458,0.3335764648674933,0,0.5725409836065574,1.0
6,5,0.1,10.924,521.2369090909092,0.049383791853488825,0.5394747474747473,153.4321185422507,410.0,20.216,39.684,0.75652248541023,0.33965696465696466,0,0.6015218261914297,1.0
7,5,0.1,10.06,518.8481373737374,0.0497652335319002,0.5007272727272728,161.42312324367722,409.0,20.2,38.16,0.7532952001989555,0.329830427513733,0,0.6330790847049378,1.0
8,5,0.1,11.804,517.6922666666667,0.04115471223501527,0.4837979797979798,152.3342707914825,410.0,21.244,38.764,0.7565262791507136,0.33475252794039384,0,0.6030534351145038,1.0
9,5,0.1,10.876,518.1631555555556,0.045571372197486276,0.4925656565656566,159.42599843382928,410.0,20.684,37.584,0.7529897254505643,0.3291323315559864,0,0.6209866875489428,1.0
10,5,0.1,11.296,522.437793939394,0.049814604039915986,0.5618989898989898,152.20982682239227,411.0,20.76,39.84,0.7558998808104886,0.336374549819928,0,0.5859846959323399,1.0
11,5,0.1,11.716,519.4374828282829,0.04366809576506546,0.5145050505050506,150.48478783026422,410.0,21.336,39.38,0.7565744535519126,0.3365892291446674,0,0.6064851881505204,1.0
12,5,0.1,10.38,519.8261171717172,0.05003069590342317,0.5189494949494949,155.2084357084357,409.0,20.968,39.36,0.7554204993429697,0.33456062837506134,0,0.6060606060606061,1.0
13,5,0.1,11.36,520.5954303030304,0.04666918065099884,0.5299797979797979,150.1443298969072,410.0,20.928,40.028,0.7580853816300129,0.3433797011849562,0,0.5925773195876288,1.0
14,5,0.1,10.544,518.8475393939394,0.0478368060671091,0.5056565656565656,151.88628762541805,409.0,21.384,39.088,0.7578478964401294,0.3347043701799486,0,0.5999163879598662,1.0
15,5,0.1,10.396,519.7276080808082,0.04997414157111127,0.5186666666666666,149.01975620008406,409.0,21.756,40.16,0.7568513617348246,0.33562186427251123,0,0.5964691046658259,1.0
16,5,0.1,10.66,520.9921185185185,0.050140427610797976,0.5357037037037037,153.35624394966118,410.0,16.484,32.316,0.7539272535582499,0.3356814701378254,0,0.5977734753146177,1.0
17,5,0.1,11.716,520.5462458333334,0.04511313281625782,0.5322916666666666,142.03123715577476,410.0,21.34,39.832,0.7565647482014388,0.33774104683195594,0,0.5614467735306207,1.0
18,5,0.1,11.736,519.9170060606061,0.04428389724753361,0.519959595959596,144.15241183623834,410.0,21.184,40.02,0.7585286512636583,0.346450412124435,0,0.5755978921767329,1.0
19,5,0.1,11.436,519.3577777777778,0.044725023125023126,0.5128080808080808,147.68939088342074,410.0,21.348,39.62,0.7570602807597028,0.3398457583547558,0,0.5768455022186365,1.0
20,5,0.1,10.448,521.3643434343435,0.051766951006344944,0.5441212121212122,154.79886455798865,410.0,20.784,40.02,0.7545735527524852,0.3308513278729213,0,0.6062449310624494,1.0
21,5,0.1,10.68,522.0857292929294,0.051821908955242295,0.5548686868686868,159.24603836530443,411.0,20.496,39.688,0.7553005737091544,0.3249433677321923,0,0.6167639699749792,1.0
22,5,0.1,10.692,520.3851333333334,0.04953788121600621,0.5301666666666668,150.64880461665294,410.0,20.26,38.1,0.756570765276511,0.34450368113734453,0,0.5927452596867271,1.0
23,5,0.1,11.632,522.1486750000001,0.04767519806582307,0.5567083333333334,150.82328308207704,411.0,19.98,38.9,0.7566522833513125,0.3400441257584115,0,0.5954773869346733,1.0
24,5,0.1,10.456,520.2523676767678,0.05010405184041548,0.5259797979797979,157.38086087624905,409.9499999999998,20.296,38.852,0.7538033556463531,0.3352514385789342,0,0.6183704842428901,1.0
25,5,0.1,11.152,518.8989020408164,0.045152331681923515,0.5047755102040817,152.72767497988738,410.0,20.996,38.624,0.753652909510382,0.33555720286632074,0,0.6013676588897828,1.0
26,5,0.1,12.432,518.5203515151516,0.04005644187462369,0.49830303030303036,154.44826175869122,410.0,20.984,38.852,0.7560846092574565,0.33207241286138883,0,0.6049079754601226,1.0
27,5,0.1,10.776,521.1775393939395,0.050046038024825906,0.5403232323232323,154.83988650182408,409.0,21.468,40.976,0.7534839435644421,0.3263237902204206,0,0.6019456830158086,1.0
28,5,0.1,10.736,519.0940606060607,0.04692712046651441,0.503959595959596,153.71769383697813,409.0,20.264,38.752,0.7554614170612177,0.33350164099974755,0,0.6083499005964215,1.0
29,5,0.1,11.32,520.2505575757576,0.04643141695565938,0.5274343434343434,154.3517156862745,410.0,21.488,40.308,0.7528070020334188,0.3274942878903275,0,0.5988562091503268,1.0
30,5,0.1,9.66,520.589295652174,0.055471676391241606,0.5368260869565218,158.10654685494222,409.0,19.444,35.916,0.753949379989808,0.3241951710261569,0,0.621737270004279,1.0
31,5,0.1,10.184,520.3564727272728,0.05185752945146884,0.5284040404040404,154.72974084738792,410.0,21.124,39.608,0.755195344970906,0.33299748110831234,0,0.6125051419169066,1.0
32,5,0.1,11.4,519.6997575757576,0.04518157958764019,0.5170505050505051,151.9051689051689,410.0,21.152,39.688,0.7572090000812282,0.33206397562833206,0,0.5982905982905983,1.0
33,5,0.1,11.932,522.9036121212123,0.047785665961423536,0.571030303030303,147.1802206783817,410.0,21.916,42.164,0.7569582935923004,0.3379069141781006,0,0.5827543931344503,1.0
34,5,0.1,10.832,520.4949737373738,0.04880715121018152,0.528969696969697,153.8243189893407,410.0,20.256,39.136,0.754516186728671,0.3355159769512834,0,0.6083695223055665,1.0
35,5,0.1,12.984,516.5872040404041,0.03575959502010257,0.4636363636363636,150.49798387096774,410.0,21.588,38.896,0.7556717393333956,0.3342752189884148,0,0.5959677419354839,1.0
