net,scheme,overhead,p,nodes,reachable,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
3,baps,none,0.3,99,0.99,13.0,544.824918367347,0.06031009070294785,0.9082857142857143,51.012446997674736,118.0,23.488,60.5,0.5883147936375923,0.6331296035104216,0,0.37573519354397483,1.0
4,baps,none,0.3,100,1.0,13.0,546.5309373737373,0.06279030910609858,0.931959595959596,53.679171180931746,119.0,22.736,60.5,0.5937369954223887,0.6357336547152757,0,0.38867822318526546,1.0
5,baps,none,0.3,97,0.97,14.0,545.7554333333334,0.057611111111111106,0.9205833333333334,51.13083853083853,119.0,22.624,60.0,0.5900905589674196,0.6302875206984796,0,0.3774081774081774,1.0
6,baps,none,0.3,100,1.0,14.5,546.332488888889,0.054807840307840305,0.9272727272727274,55.71260526667558,121.0,22.2,60.5,0.5880610117414682,0.6256458431188351,0,0.3967384039566903,1.0
7,baps,none,0.3,100,1.0,12.5,544.1501050505051,0.0622276735610069,0.8961616161616162,54.047992429363255,118.0,23.536,60.628,0.5849744711889132,0.6225762813768225,0,0.3985399486278221,1.0
8,baps,none,0.3,100,1.0,15.5,544.5563030303031,0.050574431180491784,0.8996767676767677,54.29794885455514,121.0,23.084,61.576,0.5884115884115884,0.6276237782406665,0,0.37746403835908365,1.0
9,baps,none,0.3,100,1.0,14.0,544.4040040404041,0.05540548340548341,0.8975757575757576,55.89696312364425,121.0,22.868,59.864,0.5901294328106914,0.6318300754194244,0,0.39330260303687636,1.0
10,baps,none,0.3,100,1.0,15.5,548.6787070707071,0.05593347617590042,0.9692525252525253,53.54918364593172,122.0,23.576,62.016,0.5900928167877321,0.6305937408599006,0,0.3770071515315072,1.0
11,baps,none,0.3,100,1.0,15.5,545.7801171717173,0.051423324150596875,0.9227878787878787,54.537166711554,121.0,23.012,61.184,0.5904555314533623,0.6328025477707007,0,0.379746835443038,1.0
12,baps,none,0.3,100,1.0,12.82,545.421903030303,0.06166005923900661,0.9111515151515152,54.741279069767444,119.0,21.812,60.008,0.5892369140214421,0.6260391923990499,0,0.397330866807611,1.0
13,baps,none,0.3,100,1.0,13.5,544.1932121212121,0.05705274971941638,0.8932121212121212,53.063511491908066,118.0,22.496,59.712,0.585204081632653,0.6294573643410852,0,0.3934448524411805,1.0
14,baps,none,0.3,100,1.0,13.0,544.7070707070708,0.05915207631874299,0.9034747474747474,53.46020852580177,118.0,22.564,60.004,0.5899916770703287,0.6303103344380837,0,0.3918437376270292,1.0
15,baps,none,0.3,100,1.0,13.0,546.7883151515152,0.0630976430976431,0.9345454545454545,51.680052840158524,118.0,22.624,62.072,0.5943886004639346,0.6325422677214209,0,0.3735799207397622,1.0
16,baps,none,0.3,82,0.82,13.5,545.3536148148149,0.05799753086419753,0.9172839506172838,56.00165425971878,120.0,18.7,49.0,0.584179301252472,0.6236205227492739,0,0.40512820512820513,1.0
17,baps,none,0.3,97,0.97,15.0,548.3926583333334,0.05731875,0.9615833333333332,49.633979634537596,119.0,22.688,62.0,0.5879793932455638,0.627763923524522,0,0.3589064025666062,1.0
18,baps,none,0.3,100,1.0,14.5,543.4477737373737,0.051108193041526376,0.8813737373737374,53.89197278911565,120.0,22.42,59.588,0.5893370224539747,0.6321422949787502,0,0.3906122448979592,1.0
19,baps,none,0.3,100,1.0,14.0,545.5517656565657,0.05645956642447871,0.9175353535353535,52.83798882681564,119.0,22.872,61.104,0.592655487157716,0.6327151109759805,0,0.3804203245544028,1.0
20,baps,none,0.3,100,1.0,13.12,546.2926585858587,0.06167957351290685,0.9302626262626263,53.014224369296834,118.0,22.908,60.752,0.5870517097581318,0.6303058676654182,0,0.38714439076757917,1.0
21,baps,none,0.3,100,1.0,12.5,545.7048121212123,0.06183806317139651,0.915878787878788,54.86118942139885,118.0,21.328,58.5,0.5928878632120004,0.6369259316530076,0,0.4031413612565445,1.0
22,baps,none,0.3,97,0.97,12.5,545.6839958333334,0.06405545343137255,0.9233333333333332,52.25456076340163,116.0,22.744,58.692,0.5858375792866798,0.6293279022403259,0,0.38492843109738983,1.0
23,baps,none,0.3,97,0.97,14.5,550.4065666666667,0.06165789473684211,0.9945,51.6276640200585,119.0,22.2,61.336,0.5874661857529305,0.6320176930928887,0,0.3553419696336537,1.0
24,baps,none,0.3,100,1.0,13.0,546.6866505050506,0.06240067340067341,0.937858585858586,53.28476821192053,118.0,23.152,61.0,0.5887262872628727,0.6304382470119522,0,0.38451142046222464,1.0
25,baps,none,0.3,99,0.99,13.5,545.0893795918369,0.05857596371882086,0.9120816326530612,50.903862068965516,117.0,23.356,60.62,0.5917367692471516,0.6354772763013052,0,0.3762758620689655,1.0
26,baps,none,0.3,100,1.0,15.5,545.2525696969698,0.05138512396694215,0.9152727272727272,53.62871892405923,119.0,23.652,61.632,0.58510279743849,0.6242006886374816,0,0.3858171444097269,1.0
27,baps,none,0.3,100,1.0,14.0,546.9070101010101,0.058956583377636006,0.9374141414141416,51.551127921113064,119.0,22.736,62.02,0.5880610117414682,0.6256458431188351,0,0.383087937322707,1.0
28,baps,none,0.3,100,1.0,13.5,545.040383838384,0.058615039281705944,0.9068282828282828,52.68426000537201,118.0,22.724,61.0,0.5886824324324325,0.6286764705882353,0,0.38785925329035725,1.0
29,baps,none,0.3,100,1.0,13.5,546.7662787878788,0.06035241301907968,0.9374545454545455,51.63181940338619,117.0,23.192,62.0,0.5896805896805897,0.6275412960609911,0,0.3779897876914808,1.0
30,baps,none,0.3,93,0.93,12.5,546.836095652174,0.06498016781083144,0.939391304347826,55.766902119071645,119.0,20.576,55.0,0.5889785517094924,0.6323436512950095,0,0.39613665849790974,1.0
31,baps,none,0.3,100,1.0,12.5,545.9395555555556,0.06387046939988116,0.9241616161616162,51.806417112299464,117.0,23.008,61.0,0.5886629438415341,0.6292825318789369,0,0.37767379679144386,1.0
32,baps,none,0.3,100,1.0,14.5,546.5884000000001,0.05675106621773288,0.9359595959595961,52.33835395373857,120.0,23.34,62.0,0.5881686076471194,0.6306705361234153,0,0.36995696611081225,1.0
33,baps,none,0.3,100,1.0,14.0,549.1919595959596,0.06211400555260205,0.9785050505050505,51.05554795457655,119.0,23.628,63.5,0.5872564046419969,0.6303139306736429,0,0.3596935285264742,1.0
34,baps,none,0.3,100,1.0,13.0,545.6828282828284,0.05957800224466891,0.9164444444444445,54.61274444592257,118.0,21.772,59.5,0.5894308943089431,0.62890625,0,0.39829719302913397,1.0
35,baps,none,0.3,100,1.0,17.0,542.060307070707,0.0429087542087542,0.858020202020202,56.358587915818056,124.0,22.716,60.58,0.5865013451865715,0.629714085248202,0,0.3890020366598778,1.0
36,baps,none,0.3,97,0.97,14.5,541.8874458333335,0.04940178571428571,0.861125,57.50047419048909,121.0,21.88,56.524,0.5906940063091483,0.6294680551646495,0,0.4086167186018155,1.0
37,baps,none,0.3,96,0.96,15.0,548.4073978947368,0.055155889724310785,0.9568421052631579,54.60671827481338,121.0,20.1,58.0,0.5949148358430018,0.6361543909348442,0,0.3837434337849046,1.0
38,baps,none,0.3,100,1.0,12.0,545.3812646464647,0.06514387573211103,0.916969696969697,53.97971328103868,117.0,22.72,59.5,0.586326177637603,0.6271923249887573,0,0.4023532593995131,1.0
39,baps,none,0.3,100,1.0,13.5,544.767296969697,0.05725119617224881,0.9046060606060605,52.759568733153635,118.0,22.812,60.684,0.5876886070413295,0.6313892529488859,0,0.3818059299191375,1.0
40,baps,none,0.3,100,1.0,13.0,548.849575757576,0.06617340067340068,0.9712727272727273,52.077470461868955,118.0,23.072,61.864,0.5868848857644992,0.6287015945330297,0,0.37218045112781956,1.0
41,baps,none,0.3,100,1.0,13.0,544.0819676767678,0.05808642819169135,0.8959191919191919,55.7295767053114,119.0,22.904,59.3,0.5878775167785235,0.6296410891089109,0,0.4022647613912106,1.0
42,baps,none,0.3,100,1.0,12.5,546.4743676767678,0.06509328579916816,0.9342222222222222,53.56428571428572,117.0,23.284,60.636,0.5862140774677218,0.6294559099437148,0,0.39368131868131867,1.0
43,baps,none,0.3,96,0.96,13.5,544.2568210526316,0.057070977443609026,0.8987789473684211,53.45231455660903,120.0,22.116,57.0,0.5895390070921985,0.6327394859813084,0,0.39263803680981596,1.0
44,baps,none,0.3,100,1.0,14.0,544.7657373737375,0.05628259200189025,0.9090101010101012,53.413481021207616,119.0,24.008,61.0,0.5860564237872945,0.6275955461931989,0,0.38173713359448874,1.0
45,baps,none,0.3,100,1.0,12.5,546.6759878787881,0.06401931075460487,0.9341010101010102,54.00476694915254,117.0,21.884,59.68,0.590084388185654,0.6309815950920246,0,0.397510593220339,1.0
46,baps,none,0.3,99,0.99,13.5,545.615942857143,0.05819199785177229,0.9201632653061224,54.40955017301038,119.0,22.824,60.0,0.587590844994034,0.6285623308390383,0,0.3915570934256055,1.0
47,baps,none,0.3,100,1.0,13.5,543.3893777777779,0.056843965975544926,0.881979797979798,53.82906788793103,119.0,23.296,60.556,0.5874508298954236,0.6287975130705101,0,0.3911637931034483,1.0
48,baps,none,0.3,99,0.99,13.5,545.2419918367347,0.05953287981859411,0.9151020408163265,51.624636678200694,118.0,24.224,61.952,0.5869920470639504,0.6263249485840848,0,0.37674740484429065,1.0
49,baps,none,0.3,100,1.0,13.0,544.026981818182,0.059565656565656565,0.8945050505050506,52.71247642144974,117.0,23.444,60.5,0.5878351735015773,0.6299591598599766,0,0.3872271624898949,1.0
0,baps,none,0.4,99,0.99,14.0,554.6748163265306,0.067374865735768,1.04134693877551,48.25718638902996,119.0,17.948,63.5,0.6273324572930354,0.619041769041769,0,0.344540375825292,1.0
1,baps,none,0.4,100,1.0,14.0,558.8543353535354,0.07305409652076318,1.1044848484848484,47.80991651394828,118.0,18.0,66.672,0.6203067932797662,0.6170155300472654,0,0.32834453268173486,1.0
2,baps,none,0.4,100,1.0,15.016,555.4822424242425,0.06382791551882461,1.0513131313131314,50.4409314463515,120.0,17.452,65.016,0.6273604699958036,0.6128872978644612,0,0.34838903944595,1.0
3,baps,none,0.4,99,0.99,13.628,552.8583632653063,0.06682358276643992,1.014530612244898,48.30754292722813,118.0,18.22,63.136,0.624741468459152,0.6208857696030978,0,0.35016353229762875,1.0
4,baps,none,0.4,100,1.0,14.088,556.6214707070708,0.07019493177387913,1.071030303030303,48.92148298628746,119.0,18.144,65.088,0.628081042715189,0.6193389013057288,0,0.34250888776028443,1.0
5,baps,none,0.4,97,0.97,14.5,552.6904208333334,0.06243048245614035,1.008916666666667,49.37980469561604,119.0,17.144,61.5,0.6270444301352222,0.6162639952857984,0,0.35985871597756075,1.0
6,baps,none,0.4,100,1.0,15.0,555.1462666666669,0.06361519961519961,1.049212121212121,50.88647171911363,121.0,18.128,64.5,0.621096367779118,0.6123896006966041,0,0.3515126985733077,1.0
7,baps,none,0.4,100,1.0,13.008,552.8626828282829,0.07112345679012347,1.014909090909091,49.57039453563054,118.0,19.104,64.544,0.6169830682401232,0.6091790868228057,0,0.35620348659394435,1.0
8,baps,none,0.4,100,1.0,16.5,553.1589373737373,0.05605509641873279,1.0163636363636364,49.87375815353738,121.0,18.644,65.632,0.6243124312431243,0.6168212584607671,0,0.3348720521826392,1.0
9,baps,none,0.4,100,1.0,14.168,551.6880606060605,0.06351723585056919,0.9932929292929293,53.18922483766234,121.0,17.94,62.168,0.622320384565415,0.6166445862941106,0,0.3692167207792208,1.0
10,baps,none,0.4,100,1.0,15.5,555.9348404040404,0.0626068768493011,1.0595151515151515,51.85778985507246,122.0,17.608,63.5,0.6285930408472012,0.6156724880925379,0,0.36101046698872785,1.0
11,baps,none,0.4,100,1.0,16.0,553.5572323232324,0.05728337924701562,1.0244040404040404,52.27974696254644,122.0,17.744,63.58,0.6257959626066929,0.6168247321098658,0,0.35816849081233054,1.0
12,baps,none,0.4,100,1.0,14.0,553.7159676767677,0.06564498789060193,1.0223838383838384,50.92624750499002,119.0,17.284,63.5,0.6289225941422594,0.6146245059288538,0,0.36037924151696604,1.0
13,baps,none,0.4,100,1.0,14.0,554.9894464646464,0.06890819304152637,1.0477979797979797,46.936875382418926,118.0,18.776,65.504,0.6232212567686689,0.6178842219280298,0,0.33448908831327756,1.0
14,baps,none,0.4,100,1.0,13.5,554.2163636363638,0.06938047138047138,1.0362424242424242,49.10905675301562,118.0,18.464,64.552,0.6272073250490516,0.6145264381173736,0,0.3508997429305913,1.0
15,baps,none,0.4,100,1.0,13.5,556.5736888888888,0.0735398428731762,1.070828282828283,46.653155412862446,118.0,18.26,66.636,0.6276537833424061,0.619234543670265,0,0.326577706431223,1.0
16,baps,none,0.4,82,0.82,14.5,555.2762518518518,0.06597530864197532,1.0533333333333332,50.780126065999255,120.0,15.18,53.0,0.6205077481041873,0.6093656493117894,0,0.3553330861450995,1.0
17,baps,none,0.4,97,0.97,15.5,556.8068458333335,0.06378503787878788,1.0731666666666668,46.702284527518174,119.0,17.232,64.628,0.6239438636689102,0.6155529805587743,0,0.33084112149532713,1.0
18,baps,none,0.4,100,1.0,15.0,553.4053333333335,0.06154545454545455,1.0222222222222224,49.12039211681814,120.0,18.3,64.5,0.6264601653760336,0.6184971098265896,0,0.3459614010007148,1.0
19,baps,none,0.4,100,1.0,15.0,554.1636848484848,0.0624047170267266,1.0345050505050506,49.46708620517431,119.0,18.084,64.5,0.632531712473573,0.6189516129032258,0,0.34701827989211864,1.0
20,baps,none,0.4,100,1.0,13.5,555.2055717171717,0.07103254769921437,1.0515959595959596,48.63081861958266,118.0,18.392,64.5,0.6226585712440253,0.6149654921903378,0,0.3460072231139647,1.0
21,baps,none,0.4,100,1.0,13.5,556.3327232323235,0.07187878787878788,1.0654949494949497,48.83771486349848,118.0,17.612,64.048,0.6293797041266546,0.6216542078611044,0,0.34711830131445903,1.0
22,baps,none,0.4,97,0.97,12.5,553.0432708333333,0.0721734068627451,1.0155416666666666,50.312422231439236,116.0,17.248,60.62,0.6183644189383071,0.6125045001800072,0,0.3669639153878059,1.0
23,baps,none,0.4,97,0.97,14.5,557.4700041666667,0.06835416666666666,1.0840416666666666,50.15728806454993,119.0,16.98,63.024,0.6207861239334173,0.6143928430469675,0,0.34161165252017184,1.0
24,baps,none,0.4,100,1.0,13.0,552.9962383838384,0.06812177328843995,1.0126060606060607,52.475592465059755,118.0,16.752,61.5,0.6288534342888048,0.6175962487660415,0,0.3770508405914523,1.0
25,baps,none,0.4,99,0.99,14.0,552.4454489795919,0.0642485260770975,1.006530612244898,49.38401156785788,117.0,17.868,62.504,0.628008463369479,0.6183439179286762,0,0.3606692832059492,1.0
26,baps,none,0.4,100,1.0,16.5,554.8805777777778,0.05861351981351982,1.0496969696969698,48.10483705677393,119.0,19.588,66.504,0.6191460055096418,0.6117571059431525,0,0.3322402131584341,1.0
27,baps,none,0.4,100,1.0,14.0,555.860787878788,0.06948549825742807,1.0565656565656565,47.29564074036614,119.0,17.9,66.0,0.6248629385964912,0.6110433934666016,0,0.34378476787701023,1.0
28,baps,none,0.4,100,1.0,13.5,553.2506141414142,0.06840404040404041,1.0183434343434343,49.33289566710433,118.0,18.02,64.168,0.620703227499344,0.6148245404631177,0,0.35743864256135743,1.0
29,baps,none,0.4,100,1.0,14.5,556.0007191919193,0.06729823487399246,1.064888888888889,47.361459175424415,117.0,18.624,66.024,0.6251378169790518,0.6143357518138604,0,0.33559013742926436,1.0
30,baps,none,0.4,93,0.93,13.5,555.617443478261,0.07059067505720823,1.058391304347826,51.98714625189026,119.0,16.628,58.5,0.6238652808840942,0.6155356485458339,0,0.36033700583279327,1.0
31,baps,none,0.4,100,1.0,13.0,554.6105737373738,0.07244338812966265,1.0416565656565655,48.81960744637799,117.0,18.376,64.5,0.6250162866449511,0.6152552552552553,0,0.3489477944152165,1.0
32,baps,none,0.4,100,1.0,14.888,553.6094262626264,0.06203838383838384,1.0256969696969698,49.99440260533279,120.0,18.18,64.112,0.6223793887345289,0.6196591454632742,0,0.34805617748829637,1.0
33,baps,none,0.4,100,1.0,15.0,556.5893212121213,0.06524324585568604,1.0733333333333333,49.39392084863321,119.0,18.24,65.5,0.625,0.6163585717903267,0,0.3415952672378621,1.0
34,baps,none,0.4,100,1.0,13.5,554.0403717171718,0.06751515151515151,1.027959595959596,51.107907163669246,118.0,16.732,62.5,0.6312543798177995,0.6190718372536554,0,0.36551793429116847,1.0
35,baps,none,0.4,100,1.0,18.5,551.5997737373738,0.048687127687127685,0.9911919191919192,50.62247487564714,124.0,18.872,66.0,0.6191717347234289,0.6120642701525054,0,0.33499137143437213,1.0
36,baps,none,0.4,97,0.97,15.0,549.2065916666668,0.05552645502645503,0.9576666666666667,53.56773664239565,121.0,18.064,60.0,0.6261080752884032,0.6151968940654465,0,0.3720644036509076,1.0
37,baps,none,0.4,96,0.96,16.0,560.6672463157895,0.06619785828206881,1.1321263157894736,46.94009409304757,121.0,17.448,65.5,0.6331542594013815,0.6199032480995162,0,0.31008886565603766,1.0
38,baps,none,0.4,100,1.0,13.0,555.5127272727273,0.07390453555159436,1.0567272727272727,48.61665992721391,117.0,18.324,64.22,0.61867606342814,0.6166705634790741,0,0.3504852405984634,1.0
39,baps,none,0.4,100,1.0,14.084,554.4474747474748,0.06680647409770217,1.0378181818181818,48.578610694652674,118.0,18.292,65.268,0.6199419969617456,0.6168060931452116,0,0.3426286856571714,1.0
40,baps,none,0.4,100,1.0,14.0,558.9895515151516,0.07343838383838383,1.1103030303030303,47.47718803504885,118.0,18.58,66.5,0.6269415807560137,0.6157993730407524,0,0.3275254305569544,1.0
41,baps,none,0.4,100,1.0,14.0,553.9241292929294,0.06665107212475632,1.0333737373737375,50.83961401726765,119.0,18.776,64.04,0.6221502590673575,0.6144927536231884,0,0.35611985779583544,1.0
42,baps,none,0.4,100,1.0,12.5,554.3221737373739,0.07470172311348781,1.0365656565656567,50.31711323272765,117.0,18.38,63.5,0.619958900590804,0.6137083028974921,0,0.3636176983882558,1.0
43,baps,none,0.4,96,0.96,14.0,552.2251747368422,0.06368736842105263,1.0019789473684209,51.23435377703479,120.0,16.672,59.18,0.6264658684113072,0.6201820429261715,0,0.37206143558666804,1.0
44,baps,none,0.4,100,1.0,14.48,550.8715030303031,0.05983628093803533,0.982989898989899,52.521907085493545,119.0,18.288,62.052,0.6184111916062953,0.6131386861313869,0,0.3728779099318898,1.0
45,baps,none,0.4,100,1.0,13.0,556.698593939394,0.07523813296362315,1.0732929292929294,48.35952023988006,117.0,17.784,64.52,0.6274151436031331,0.6170263788968825,0,0.34452773613193405,1.0
46,baps,none,0.4,99,0.99,14.5,553.1848367346938,0.062340064446831364,1.017795918367347,51.55909982450707,119.0,17.828,62.536,0.6214772271938026,0.6146262323723949,0,0.3635800557448126,1.0
47,baps,none,0.4,100,1.0,14.0,550.7444888888889,0.06252891487979206,0.9778585858585859,51.79661358597057,119.0,17.748,62.528,0.6250299688324142,0.6146538545533959,0,0.3713968957871397,1.0
48,baps,none,0.4,99,0.99,14.5,555.0379102040818,0.06688167388167389,1.0502857142857143,46.79575380218434,118.0,19.572,66.5,0.6249829164958316,0.6117560796773799,0,0.3292844748392365,1.0
49,baps,none,0.4,100,1.0,13.5,550.418593939394,0.063679012345679,0.9738989898989898,52.01001011122346,117.0,17.624,61.52,0.6206391802878751,0.6123608270847535,0,0.38018200202224467,1.0
0,baps,none,0.5,99,0.99,14.64,562.6081102040818,0.07351877746313838,1.1511020408163266,44.54742569433166,119.0,14.584,67.196,0.6136063408190224,0.6276047039405818,0,0.307292512587299,1.0
1,baps,none,0.5,100,1.0,15.168,568.1025050505052,0.07817326332477847,1.2364848484848485,42.09285367039378,118.0,15.728,72.44,0.5605187319884726,0.6375028742239596,0,0.2702155242262194,1.0
2,baps,none,0.5,100,1.0,16.052,565.2517939393939,0.07051924371924372,1.1907474747474749,44.452354260089685,120.0,14.464,70.444,0.5870655369185543,0.6309284884335059,0,0.2899583600256246,1.0
3,baps,none,0.5,99,0.99,14.0,558.8991469387756,0.07109478458049887,1.0907755102040815,47.23163979807849,118.0,13.712,64.804,0.631631299734748,0.6123595505617978,0,0.3390327308255984,1.0
4,baps,none,0.5,100,1.0,15.5,566.619191919192,0.07497696260854156,1.215151515151515,43.05375824883309,119.0,15.676,70.988,0.5539891060557514,0.6457833733013589,0,0.2852889103492677,1.0
5,baps,none,0.5,97,0.97,15.5,561.6702916666668,0.06897076023391813,1.1367083333333334,44.27051518711193,119.0,14.284,66.228,0.5829532945431671,0.6349206349206349,0,0.30818929350562174,1.0
6,baps,none,0.5,100,1.0,15.5,563.6580767676768,0.07157075517075516,1.1683636363636365,45.94089469838435,121.0,14.924,68.796,0.5985352862849534,0.6228402865571007,0,0.30518795161159373,1.0
7,baps,none,0.5,100,1.0,13.588,561.2509535353536,0.07853259871441691,1.1315151515151516,44.68729641693811,118.0,15.732,68.92,0.5871309370988447,0.6270712717109204,0,0.30944625407166126,1.0
8,baps,none,0.5,100,1.0,17.292,562.2669494949496,0.06302988257533712,1.1485252525252525,44.560445772429944,121.0,16.268,71.236,0.5745262079562916,0.6325987437453423,0,0.2836146329645482,1.0
9,baps,none,0.5,100,1.0,15.5,561.9421737373738,0.07035170755170757,1.143919191919192,46.355245094080594,121.0,16.18,68.964,0.5493093478959203,0.6455903417229384,0,0.30380360171202453,1.0
10,baps,none,0.5,100,1.0,15.5,562.4084404040406,0.06905907560453013,1.1418181818181818,50.08732643069267,122.0,12.844,65.192,0.6682448979591836,0.6015058823529412,0,0.34440966369692594,1.0
11,baps,none,0.5,100,1.0,17.0,561.8988808080809,0.062448729721457,1.1402020202020202,47.85633983779009,121.0,14.588,67.984,0.5951410125722052,0.6228416892032452,0,0.3158275114430258,1.0
12,baps,none,0.5,100,1.0,14.044,563.2644646464647,0.07909048378522063,1.1611313131313132,44.550464594681195,118.0,14.836,69.192,0.5844638242894057,0.6313382382183337,0,0.30206664530599164,1.0
13,baps,none,0.5,100,1.0,14.784,562.1066383838385,0.07287241490271794,1.1442424242424243,44.24121703853955,118.0,14.972,68.376,0.5915470745939126,0.6311434049853668,0,0.30677484787018255,1.0
14,baps,none,0.5,100,1.0,13.7,561.2597656565657,0.07647182940516274,1.128808080808081,45.80267371117515,117.0,14.268,67.26,0.6231647634584013,0.6180830039525692,0,0.31996477745757285,1.0
15,baps,none,0.5,100,1.0,14.012,565.0334707070708,0.08131390674420977,1.1895757575757575,41.34981818181818,118.0,15.672,71.72,0.5689712758851035,0.6411900756938604,0,0.2757979797979798,1.0
16,baps,none,0.5,82,0.82,15.5,564.9661234567901,0.07271851851851852,1.1908148148148148,44.679897314375985,120.0,12.724,57.34,0.5997121710526315,0.6198326147603348,0,0.29601105845181674,1.0
17,baps,none,0.5,97,0.97,16.272,565.2060375000001,0.06961997863247864,1.1914166666666668,42.12513493315619,119.0,14.184,68.78,0.5868252840909091,0.6298530379469182,0,0.28522793323922613,1.0
18,baps,none,0.5,100,1.0,16.5,563.2576646464646,0.06695073815073814,1.1655757575757575,43.459798177083336,119.0,15.916,70.404,0.5748210800260247,0.636534055405124,0,0.2890625,1.0
19,baps,none,0.5,100,1.0,15.5,563.2607070707071,0.0705050505050505,1.1625454545454545,44.810771935432314,119.0,14.8,69.196,0.6107226107226107,0.6214728837302381,0,0.3023014224069043,1.0
20,baps,none,0.5,100,1.0,14.028,563.281490909091,0.0778245485154576,1.16210101010101,44.227437113236356,118.0,15.212,68.88,0.600487012987013,0.6233739837398374,0,0.303222695491441,1.0
21,baps,none,0.5,100,1.0,14.036,565.7850787878789,0.08083469033772063,1.1986262626262625,44.29264753305385,118.0,14.42,69.048,0.6192607326371623,0.6235577405437945,0,0.30248306997742663,1.0
22,baps,none,0.5,97,0.97,13.544,561.2092916666668,0.07732103634383046,1.1294583333333332,45.873511904761905,116.0,14.68,65.192,0.5752197981113644,0.6278149726110773,0,0.3220072751322751,1.0
23,baps,none,0.5,97,0.97,15.524,566.0278416666667,0.07314701417004048,1.2032083333333334,45.963265987644014,119.0,13.884,67.196,0.6141399929651776,0.6183804060017652,0,0.2992152279178494,1.0
24,baps,none,0.5,100,1.0,14.0,560.3195515151515,0.072727721661055,1.1155151515151516,49.065659028116364,118.0,14.092,65.264,0.6032737090786365,0.623041570921245,0,0.34340971883633997,1.0
25,baps,none,0.5,99,0.99,14.724,561.5768489795919,0.0719596990311276,1.1358775510204082,44.88242046572647,117.0,14.648,67.232,0.6236775818639798,0.6193976518631955,0,0.3161692358150213,1.0
26,baps,none,0.5,100,1.0,17.0,565.0673212121212,0.06695613275613276,1.19410101010101,42.47391445236552,119.0,16.132,71.924,0.5653972083405135,0.6343372838969229,0,0.27665262475696695,1.0
27,baps,none,0.5,100,1.0,14.5,562.6328000000001,0.07435768208399787,1.1472323232323234,44.220508240643014,119.0,14.184,68.88,0.6003091721058056,0.6218226906385617,0,0.3130632459202728,1.0
28,baps,none,0.5,100,1.0,14.048,561.3658545454547,0.0757857361493725,1.1324848484848484,44.91066655867822,118.0,14.94,68.288,0.5984700520833334,0.6194196428571429,0,0.3144083583056613,1.0
29,baps,none,0.5,100,1.0,15.2,565.7033818181818,0.07570042303375636,1.2055757575757575,40.90437535514246,117.0,16.724,72.288,0.5432716358179089,0.6438992759105155,0,0.2723435343777904,1.0
30,baps,none,0.5,93,0.93,13.884,561.503143478261,0.07456575769132978,1.1327826086956523,50.509815844336345,119.0,12.68,59.948,0.6378936843859356,0.6091906862242281,0,0.3463342599027102,1.0
31,baps,none,0.5,100,1.0,13.5,562.3477333333334,0.07924135472370768,1.1467474747474748,45.34788949201977,117.0,14.484,67.756,0.6047603626943006,0.6232695439739414,0,0.3157255124361987,1.0
32,baps,none,0.5,100,1.0,15.5,561.3317373737374,0.0678020202020202,1.1316767676767676,46.736069429799656,120.0,14.432,67.484,0.6245008784539211,0.6151766943638002,0,0.31648957741909317,1.0
33,baps,none,0.5,100,1.0,15.5,564.3463474747475,0.07111571858940278,1.1772121212121212,46.04653609582389,118.0,14.044,68.544,0.6224331320103538,0.6158646218931783,0,0.30899967627063774,1.0
34,baps,none,0.5,100,1.0,14.648,564.8114707070707,0.07633119069482706,1.1863838383838383,43.96242774566474,118.0,15.088,69.652,0.5822608695652174,0.6363243243243243,0,0.29552023121387283,1.0
35,baps,none,0.5,100,1.0,18.868,559.1497333333334,0.0542981092981093,1.0948686868686868,46.982687484831324,124.0,14.792,69.388,0.6301747930082797,0.6054452637549631,0,0.3009465253620257,1.0
36,baps,none,0.5,97,0.97,16.0,556.4420000000001,0.060069083694083696,1.057625,50.07277268942548,121.0,14.912,63.472,0.6024349917330527,0.6226290459564028,0,0.3374687760199834,1.0
37,baps,none,0.5,96,0.96,16.568,568.6406989473684,0.07183716984769616,1.2424000000000002,42.68669563763998,121.0,14.108,69.068,0.6107510484178421,0.6291157102539982,0,0.26892863112151094,1.0
38,baps,none,0.5,100,1.0,13.292,563.3787434343435,0.08240049694809054,1.1665454545454546,44.09158395868636,117.0,15.624,68.556,0.5712290502793296,0.6340493237867939,0,0.30694747034616315,1.0
39,baps,none,0.5,100,1.0,15.0,564.3514666666666,0.07463264221158956,1.1797979797979796,42.8203281312525,118.0,15.404,70.852,0.5765314926660915,0.6355367530407192,0,0.28667466986794715,1.0
40,baps,none,0.5,100,1.0,14.0,565.7775030303031,0.08087182940516273,1.1992727272727273,44.034097351583384,118.0,14.768,69.248,0.6198641765704584,0.6221153846153846,0,0.29553737750060743,1.0
41,baps,none,0.5,100,1.0,14.672,562.1639474747476,0.07313011776456753,1.147030303030303,47.006668835393626,119.0,15.22,67.888,0.5964656290531777,0.6212367778681855,0,0.31904684450227716,1.0
42,baps,none,0.5,100,1.0,13.5,563.1196727272728,0.08046369578134284,1.1599191919191922,45.46785772556698,117.0,15.156,68.032,0.584140826873385,0.6304037520391517,0,0.31603850546581824,1.0
