net,scheme,overhead,p,nodes,reachable,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
37,bsps,ack,1.0,96,0.96,21.0,616.9484210526316,0.09172932330827069,1.926315789473684,17.42105263157895,21.0,0.0,95.0,nan,1.0,0,0.0,1.0
38,bsps,ack,1.0,100,1.0,17.0,617.148484848485,0.1134878193701723,1.9292929292929295,14.727272727272727,17.0,0.0,99.0,nan,1.0,0,0.0,1.0
39,bsps,ack,1.0,100,1.0,19.0,614.4333333333334,0.09941520467836255,1.888888888888889,15.83838383838384,19.0,0.0,99.0,nan,1.0,0,0.0,1.0
40,bsps,ack,1.0,100,1.0,18.0,617.8272727272727,0.10774410774410773,1.939393939393939,15.97979797979798,18.0,0.0,99.0,nan,1.0,0,0.0,1.0
41,bsps,ack,1.0,100,1.0,19.0,615.7909090909092,0.10047846889952151,1.9090909090909096,16.696969696969695,19.0,0.0,99.0,nan,1.0,0,0.0,1.0
42,bsps,ack,1.0,100,1.0,17.0,616.469696969697,0.11289364230540701,1.9191919191919191,15.191919191919192,17.0,0.0,99.0,nan,1.0,0,0.0,1.0
43,bsps,ack,1.0,96,0.96,20.0,615.5336842105263,0.09526315789473686,1.9052631578947365,15.063157894736841,20.0,0.0,95.0,nan,1.0,0,0.0,1.0
44,bsps,ack,1.0,100,1.0,19.0,614.4333333333334,0.09941520467836255,1.888888888888889,16.292929292929294,19.0,0.0,99.0,nan,1.0,0,0.0,1.0
45,bsps,ack,1.0,100,1.0,17.0,617.8272727272727,0.11408199643493756,1.939393939393939,15.131313131313131,17.0,0.0,99.0,nan,1.0,0,0.0,1.0
46,bsps,ack,1.0,99,0.99,19.0,616.4142857142859,0.10096670247046188,1.9183673469387759,16.46938775510204,19.0,0.0,98.0,nan,1.0,0,0.0,1.0
47,bsps,ack,1.0,100,1.0,19.0,611.039393939394,0.09675704412546517,1.8383838383838382,16.02020202020202,19.0,0.0,99.0,nan,1.0,0,0.0,1.0
48,bsps,ack,1.0,99,0.99,18.0,612.9857142857143,0.10374149659863943,1.8673469387755106,15.0,18.0,0.0,98.0,nan,1.0,0,0.0,1.0
49,bsps,ack,1.0,100,1.0,18.0,613.0757575757577,0.10381593714927047,1.8686868686868687,15.121212121212121,18.0,0.0,99.0,nan,1.0,0,0.0,1.0
0,bsps,flood,0.0,99,0.99,9.5,599.8326530612246,0.023899033297529536,0.4540816326530611,nan,nan,49.0,49.0,0.5,nan,0,nan,nan
1,bsps,flood,0.0,100,1.0,9.0,604.4111111111113,0.0255331088664422,0.45959595959595956,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
2,bsps,flood,0.0,100,1.0,10.0,601.1454545454546,0.022222222222222223,0.4444444444444446,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
3,bsps,flood,0.0,99,0.99,9.0,598.7336734693879,0.02465986394557823,0.4438775510204082,nan,nan,49.0,49.0,0.5,nan,0,nan,nan
4,bsps,flood,0.0,100,1.0,9.5,598.9656565656566,0.02392344497607656,0.45454545454545453,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
5,bsps,flood,0.0,97,0.97,9.5,596.9052083333335,0.02302631578947368,0.4375,nan,nan,48.0,48.0,0.5,nan,0,nan,nan
6,bsps,flood,0.0,100,1.0,10.5,601.1434343434345,0.02188552188552189,0.45959595959595956,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
7,bsps,flood,0.0,100,1.0,9.0,598.0969696969697,0.02413019079685746,0.4343434343434343,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
8,bsps,flood,0.0,100,1.0,11.0,600.2767676767678,0.019283746556473826,0.4242424242424242,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
9,bsps,flood,0.0,100,1.0,10.5,598.9676767676768,0.020923520923520917,0.4393939393939394,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
10,bsps,flood,0.0,100,1.0,11.0,598.0929292929294,0.021120293847566578,0.4646464646464646,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
11,bsps,flood,0.0,100,1.0,11.0,600.709090909091,0.020431588613406795,0.44949494949494956,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
12,bsps,flood,0.0,100,1.0,9.5,598.5313131313133,0.02339181286549707,0.4444444444444446,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
13,bsps,flood,0.0,100,1.0,9.0,598.3141414141415,0.024410774410774414,0.4393939393939394,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
14,bsps,flood,0.0,100,1.0,9.0,598.7484848484848,0.024971941638608306,0.44949494949494956,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
15,bsps,flood,0.0,100,1.0,9.0,600.2747474747475,0.024410774410774414,0.4393939393939394,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
16,bsps,flood,0.0,82,0.82,10.0,601.0703703703706,0.023148148148148147,0.46296296296296285,nan,nan,40.5,40.5,0.5,nan,0,nan,nan
17,bsps,flood,0.0,97,0.97,10.0,601.1729166666667,0.022135416666666664,0.44270833333333337,nan,nan,48.0,48.0,0.5,nan,0,nan,nan
18,bsps,flood,0.0,100,1.0,10.0,599.6212121212122,0.02196969696969697,0.4393939393939394,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
19,bsps,flood,0.0,100,1.0,9.5,599.4020202020201,0.02365762892078682,0.44949494949494956,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
20,bsps,flood,0.0,100,1.0,9.0,599.619191919192,0.025252525252525252,0.45454545454545453,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
21,bsps,flood,0.0,100,1.0,9.0,600.0535353535354,0.025813692480359144,0.4646464646464646,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
22,bsps,flood,0.0,97,0.97,8.5,598.4750000000001,0.0269607843137255,0.4583333333333333,nan,nan,48.0,48.0,0.5,nan,0,nan,nan
23,bsps,flood,0.0,97,0.97,9.5,602.2927083333334,0.024671052631578948,0.46875,nan,nan,48.0,48.0,0.5,nan,0,nan,nan
24,bsps,flood,0.0,100,1.0,9.0,601.3606060606061,0.025813692480359144,0.4646464646464646,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
25,bsps,flood,0.0,99,0.99,9.0,599.3938775510205,0.02465986394557823,0.4438775510204082,nan,nan,49.0,49.0,0.5,nan,0,nan,nan
26,bsps,flood,0.0,100,1.0,10.0,602.0161616161618,0.022474747474747477,0.44949494949494956,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
27,bsps,flood,0.0,100,1.0,9.5,600.2747474747475,0.023125996810207335,0.4393939393939394,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
28,bsps,flood,0.0,100,1.0,9.0,598.750505050505,0.02413019079685746,0.4343434343434343,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
29,bsps,flood,0.0,100,1.0,9.0,601.5797979797981,0.025252525252525252,0.45454545454545453,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
30,bsps,flood,0.0,93,0.93,9.5,598.3934782608698,0.02545766590389015,0.483695652173913,nan,nan,46.0,46.0,0.5,nan,0,nan,nan
31,bsps,flood,0.0,100,1.0,8.5,599.619191919192,0.0267379679144385,0.45454545454545453,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
32,bsps,flood,0.0,100,1.0,10.0,598.7484848484848,0.022474747474747477,0.44949494949494956,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
33,bsps,flood,0.0,100,1.0,9.5,602.0141414141415,0.02445507708665604,0.4646464646464646,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
34,bsps,flood,0.0,100,1.0,9.0,602.4505050505051,0.0255331088664422,0.45959595959595956,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
35,bsps,flood,0.0,100,1.0,12.0,602.0222222222224,0.016835016835016838,0.40404040404040403,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
36,bsps,flood,0.0,97,0.97,10.5,594.209375,0.02083333333333333,0.4375,nan,nan,48.0,48.0,0.5,nan,0,nan,nan
37,bsps,flood,0.0,96,0.96,10.5,604.357894736842,0.02205513784461153,0.4631578947368421,nan,nan,47.5,47.5,0.5,nan,0,nan,nan
38,bsps,flood,0.0,100,1.0,8.5,598.7464646464647,0.0273321449792038,0.4646464646464646,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
39,bsps,flood,0.0,100,1.0,9.5,601.1454545454546,0.02339181286549707,0.4444444444444446,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
40,bsps,flood,0.0,100,1.0,9.0,602.2313131313132,0.026094276094276097,0.4696969696969697,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
41,bsps,flood,0.0,100,1.0,9.5,599.619191919192,0.02392344497607656,0.45454545454545453,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
42,bsps,flood,0.0,100,1.0,8.5,599.8363636363638,0.027035056446821144,0.45959595959595956,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
43,bsps,flood,0.0,96,0.96,10.0,595.0515789473686,0.022631578947368426,0.45263157894736844,nan,nan,47.5,47.5,0.5,nan,0,nan,nan
44,bsps,flood,0.0,100,1.0,9.5,597.8777777777779,0.02339181286549707,0.4444444444444446,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
45,bsps,flood,0.0,100,1.0,8.5,600.2707070707072,0.027629233511586453,0.4696969696969697,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
46,bsps,flood,0.0,99,0.99,9.5,600.7122448979592,0.024167561761546722,0.4591836734693878,nan,nan,49.0,49.0,0.5,nan,0,nan,nan
47,bsps,flood,0.0,100,1.0,9.5,594.1777777777779,0.022062732589048374,0.4191919191919193,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
48,bsps,flood,0.0,99,0.99,9.0,599.6153061224489,0.02409297052154195,0.4336734693877551,nan,nan,49.0,49.0,0.5,nan,0,nan,nan
49,bsps,flood,0.0,100,1.0,9.0,596.1363636363637,0.02413019079685746,0.4343434343434343,nan,nan,49.5,49.5,0.5,nan,0,nan,nan
0,bsps,flood,0.02,99,0.99,14.428,607.815106122449,0.041000123635867934,0.5891428571428571,52.4340770791075,115.0,53.36,58.828,0.4951596023024594,0.6688311688311688,0,0.4056795131845842,1.0
1,bsps,flood,0.02,100,1.0,13.784,614.6553777777779,0.046072947640594705,0.6355151515151515,52.03680981595092,115.0,55.404,61.884,0.4939846354544137,0.6504424778761062,0,0.3987730061349693,1.0
2,bsps,flood,0.02,100,1.0,14.792,610.5809696969698,0.0409970556214763,0.6047272727272728,49.6804979253112,116.0,55.584,61.928,0.49438354310461496,0.6716101694915254,0,0.37344398340248963,1.0
3,bsps,flood,0.02,99,0.99,13.496,606.7388408163267,0.04305762505801522,0.5810204081632653,50.81528662420382,114.0,54.74,60.116,0.4946513725995618,0.6659751037344398,0,0.4033970276008493,1.0
4,bsps,flood,0.02,100,1.0,13.316,607.7153010101011,0.04533092877611594,0.6008484848484849,49.704819277108435,114.0,53.42,59.48,0.49467072706509324,0.6700819672131147,0,0.3815261044176707,1.0
5,bsps,flood,0.02,97,0.97,14.116,605.7914916666667,0.04205553244073465,0.591875,51.17391304347826,115.0,54.672,60.264,0.49463321689425216,0.6613861386138614,0,0.3995859213250518,1.0
6,bsps,flood,0.02,100,1.0,14.436,610.1500727272728,0.04246635175084373,0.6091717171717171,53.24063116370809,115.0,54.052,60.464,0.49434163227266675,0.6610878661087866,0,0.4161735700197239,1.0
7,bsps,flood,0.02,100,1.0,12.784,606.113002020202,0.04469643386916114,0.5705858585858586,54.51093439363817,113.0,54.376,59.888,0.4943456162642948,0.6549019607843137,0,0.4393638170974155,1.0
8,bsps,flood,0.02,100,1.0,15.904,607.8474989898989,0.03509476988248919,0.556,47.2635814889336,116.0,55.736,60.752,0.495203998919211,0.6860986547085202,0,0.34808853118712274,1.0
9,bsps,flood,0.02,100,1.0,14.328,607.0753858585858,0.040416361917609694,0.5795555555555555,51.2085020242915,115.0,54.748,60.012,0.4954995499549955,0.6883408071748879,0,0.38866396761133604,1.0
10,bsps,flood,0.02,100,1.0,14.92,607.9374747474749,0.04271580916607655,0.6333737373737374,48.44282744282744,116.0,54.696,60.964,0.4950859950859951,0.6808510638297872,0,0.3596673596673597,1.0
11,bsps,flood,0.02,100,1.0,15.148,608.3107393939395,0.038208495618970335,0.5796363636363636,50.571739130434786,116.0,55.2,60.344,0.49519198885867766,0.66270783847981,0,0.3804347826086957,1.0
12,bsps,flood,0.02,100,1.0,13.116,606.321086868687,0.0443036906019972,0.578989898989899,49.190582959641254,113.0,55.096,60.212,0.4955444605953359,0.6885245901639344,0,0.38565022421524664,1.0
13,bsps,flood,0.02,100,1.0,14.196,607.8612686868687,0.0425419112477936,0.6037575757575757,48.675196850393704,114.0,55.856,62.096,0.49515301273522144,0.6809421841541756,0,0.3720472440944882,1.0
14,bsps,flood,0.02,100,1.0,13.424,607.2201818181819,0.04438788215151851,0.5954747474747475,50.53861003861004,114.0,55.704,61.34,0.49417901902156625,0.6666666666666666,0,0.39768339768339767,1.0
15,bsps,flood,0.02,100,1.0,13.124,608.9992565656567,0.04498081077171986,0.5895757575757575,49.037109375,114.0,55.82,61.62,0.4941066790970234,0.6645962732919255,0,0.3828125,1.0
16,bsps,flood,0.02,82,0.82,13.768,608.8573777777779,0.04306492252603364,0.5925432098765432,52.49604221635884,114.0,44.176,48.764,0.4949967721110394,0.6620111731843575,0,0.41424802110817943,1.0
17,bsps,flood,0.02,97,0.97,15.136,609.7945083333334,0.039253691404305756,0.59375,47.67307692307692,115.0,55.296,60.592,0.4952919020715631,0.6682808716707022,0,0.358974358974359,1.0
18,bsps,flood,0.02,100,1.0,14.664,607.9615474747475,0.039843047224776273,0.5833939393939394,50.80204081632653,115.0,55.78,61.272,0.49447170428524695,0.6516129032258065,0,0.39591836734693875,1.0
19,bsps,flood,0.02,100,1.0,14.592,607.6010505050506,0.04047375772375772,0.5907474747474748,48.81428571428572,114.0,55.924,61.404,0.49498263218834426,0.6784140969162996,0,0.37142857142857144,1.0
20,bsps,flood,0.02,100,1.0,13.168,609.2528282828283,0.04684111006838279,0.6157979797979799,51.169946332737034,114.0,54.116,60.848,0.49385908209437623,0.6584905660377358,0,0.40250447227191416,1.0
21,bsps,flood,0.02,100,1.0,13.504,610.1788929292929,0.046891522114249386,0.6316767676767676,51.12301587301587,114.0,53.384,60.472,0.49493907549481014,0.6707566462167689,0,0.39285714285714285,1.0
22,bsps,flood,0.02,97,0.97,13.192,606.6329041666668,0.04539031385281385,0.599875,49.26741573033708,113.0,53.456,58.548,0.4952509305609036,0.6650717703349283,0,0.38202247191011235,1.0
23,bsps,flood,0.02,97,0.97,14.42,611.9989541666666,0.043916975732600734,0.6342916666666666,45.2521186440678,115.0,53.496,59.708,0.49557460450205587,0.683291770573566,0,0.326271186440678,1.0
24,bsps,flood,0.02,100,1.0,13.252,609.3197454545455,0.045177201922656465,0.5981010101010101,49.52663934426229,113.0,53.996,59.608,0.49524885374443484,0.6784922394678492,0,0.3831967213114754,1.0
25,bsps,flood,0.02,99,0.99,14.044,606.9377387755103,0.04099196915529448,0.5742857142857142,50.62150537634409,114.0,54.78,59.724,0.4953325935113258,0.6612529002320185,0,0.3978494623655914,1.0
26,bsps,flood,0.02,100,1.0,15.504,609.3216161616162,0.03699020797648249,0.5736161616161617,53.151982378854626,116.0,55.116,60.228,0.49533479692645443,0.6745283018867925,0,0.4118942731277533,1.0
27,bsps,flood,0.02,100,1.0,13.308,609.9755151515153,0.04566201475292385,0.6069494949494949,44.40079365079365,113.0,56.428,62.716,0.4950817493021401,0.6828193832599119,0,0.3392857142857143,1.0
28,bsps,flood,0.02,100,1.0,13.588,606.1111353535354,0.041265666992939716,0.559878787878788,47.28448275862069,114.0,54.796,59.86,0.49540989921037426,0.6761229314420804,0,0.3620689655172414,1.0
29,bsps,flood,0.02,100,1.0,14.012,609.8676565656566,0.04286444666444666,0.5996767676767677,52.92407809110629,114.0,56.7,61.976,0.4948015122873346,0.6529680365296804,0,0.41865509761388287,1.0
30,bsps,flood,0.02,93,0.93,12.696,607.3820782608695,0.05031737175867611,0.6369130434782607,47.82142857142857,114.0,50.54,56.068,0.4949905048785279,0.6868475991649269,0,0.36134453781512604,1.0
31,bsps,flood,0.02,100,1.0,12.84,607.615494949495,0.046100083081901264,0.5907070707070706,50.514583333333334,113.0,54.952,60.372,0.49533792039097163,0.6592427616926503,0,0.3958333333333333,1.0
32,bsps,flood,0.02,100,1.0,14.648,606.6882989898991,0.0400450720666407,0.5843232323232324,48.88912579957356,114.0,55.232,60.696,0.4949654866696219,0.6753812636165577,0,0.3773987206823028,1.0
33,bsps,flood,0.02,100,1.0,14.684,612.133478787879,0.04367989113283231,0.641010101010101,45.111545988258314,114.0,57.18,63.556,0.4951003581807123,0.6865342163355408,0,0.3287671232876712,1.0
34,bsps,flood,0.02,100,1.0,13.624,611.5430181818183,0.04497482197936743,0.6119191919191919,51.18994413407821,114.0,54.284,60.696,0.4941687944241253,0.6699410609037328,0,0.3947858472998138,1.0
35,bsps,flood,0.02,100,1.0,17.276,609.0974747474747,0.03050015325995718,0.5246868686868688,57.046938775510206,118.0,55.488,60.508,0.4939907326962062,0.6484018264840182,0,0.4387755102040816,1.0
36,bsps,flood,0.02,97,0.97,14.644,601.5968208333334,0.038407863119995465,0.5622916666666667,51.736170212765956,115.0,52.384,57.468,0.4951351996657315,0.6780684104627767,0,0.39787234042553193,1.0
37,bsps,flood,0.02,96,0.96,15.248,614.2086105263159,0.04168725819072568,0.6344421052631579,52.86767895878525,116.0,53.64,59.476,0.4944857078550529,0.6579572446555819,0,0.39913232104121477,1.0
38,bsps,flood,0.02,100,1.0,12.968,607.3117333333334,0.04683811071083799,0.6067070707070706,48.740671641791046,113.0,53.26,59.436,0.49458528951486697,0.6819047619047619,0,0.375,1.0
39,bsps,flood,0.02,100,1.0,13.696,609.2708282828285,0.04266256730989352,0.5842020202020203,47.07171314741036,113.0,55.536,61.0,0.49513250405624665,0.6790393013100436,0,0.36254980079681276,1.0
40,bsps,flood,0.02,100,1.0,13.672,611.2606262626264,0.04591748583825233,0.6234747474747476,50.524109014675055,114.0,54.36,60.292,0.49517315871194223,0.6727688787185355,0,0.389937106918239,1.0
41,bsps,flood,0.02,100,1.0,13.632,607.718795959596,0.04320326373962738,0.589050505050505,52.518095238095235,114.0,53.4,59.304,0.49442259333290345,0.6639511201629328,0,0.4114285714285714,1.0
42,bsps,flood,0.02,100,1.0,13.348,608.2979191919193,0.045359680050589136,0.6046060606060606,51.425,114.0,54.336,59.884,0.4953108941418294,0.6736111111111112,0,0.4022727272727273,1.0
43,bsps,flood,0.02,96,0.96,13.228,604.2865642105264,0.04632057363688942,0.6089263157894736,48.46526315789474,114.0,52.416,58.396,0.49450949463083177,0.6769825918762089,0,0.37684210526315787,1.0
44,bsps,flood,0.02,100,1.0,14.036,606.0396484848486,0.04187637406166817,0.5873131313131315,49.758762886597935,114.0,56.012,61.224,0.4950668165355314,0.6810699588477366,0,0.3835051546391753,1.0
45,bsps,flood,0.02,100,1.0,13.128,609.116694949495,0.0472712358348722,0.6195555555555555,47.96049896049896,114.0,54.396,60.372,0.4953673915840947,0.6790393013100436,0,0.367983367983368,1.0
46,bsps,flood,0.02,99,0.99,14.08,608.5162408163266,0.04212751215371263,0.593469387755102,47.04385964912281,115.0,54.652,59.768,0.4960911620511462,0.6970443349753694,0,0.3508771929824561,1.0
47,bsps,flood,0.02,100,1.0,14.044,603.0702747474749,0.04089419878002765,0.5743030303030302,43.266666666666666,114.0,56.168,61.812,0.4957731595632265,0.6974248927038627,0,0.32083333333333336,1.0
48,bsps,flood,0.02,99,0.99,13.868,607.6008448979592,0.04127570593672034,0.5711836734693877,52.44532803180915,115.0,54.924,60.256,0.49404326123128117,0.6505263157894737,0,0.4115308151093439,1.0
49,bsps,flood,0.02,100,1.0,13.912,604.2373010101011,0.041142570738827426,0.5745858585858586,50.40040650406504,114.0,55.232,60.592,0.4946334364198654,0.6640471512770137,0,0.3943089430894309,1.0
0,bsps,flood,0.05,99,0.99,14.66,614.6311102040818,0.046691573488851876,0.6806938775510205,52.32808811959087,115.0,48.672,61.032,0.48613208842509953,0.660472972972973,0,0.4036191974822974,1.0
1,bsps,flood,0.05,100,1.0,13.964,621.4934545454546,0.05182138401309524,0.7216565656565656,48.32311516155758,115.0,49.548,63.26,0.4874337623012869,0.6740384615384616,0,0.3587406793703397,1.0
2,bsps,flood,0.05,100,1.0,14.968,616.9324040404041,0.04589059165235636,0.6857373737373736,48.851670741646295,115.0,49.696,63.08,0.48645390070921984,0.6765217391304348,0,0.36267318663406684,1.0
3,bsps,flood,0.05,99,0.99,13.632,613.2656693877552,0.04907322422475484,0.6674693877551021,49.67673469387755,114.0,49.372,61.704,0.4865010799136069,0.6680743243243243,0,0.39102040816326533,1.0
4,bsps,flood,0.05,100,1.0,13.576,614.7122747474748,0.051130336241298806,0.6937777777777777,51.31491712707182,114.0,48.48,61.656,0.4856685775229969,0.6578525641025641,0,0.39700078926598265,1.0
5,bsps,flood,0.05,97,0.97,14.596,612.4986666666667,0.04671065233785822,0.6802916666666667,47.13262815296989,115.0,49.3,61.852,0.486660900805003,0.6735028712059065,0,0.3563873067534581,1.0
6,bsps,flood,0.05,100,1.0,14.284,616.1498747474748,0.04827607940682808,0.6875555555555557,49.716902581182346,115.0,49.172,61.932,0.48788110285436487,0.6721162579473207,0,0.37885095753538717,1.0
7,bsps,flood,0.05,100,1.0,13.204,612.4534505050505,0.049679031406304135,0.6543838383838383,48.07655116841257,114.0,49.536,61.772,0.4871368742936914,0.6777133388566694,0,0.37308622078968573,1.0
8,bsps,flood,0.05,100,1.0,15.916,613.4404565656567,0.03965903959970007,0.6286868686868687,50.54042904290429,116.0,50.572,61.88,0.48711795016587844,0.6685133887349953,0,0.3787128712871287,1.0
9,bsps,flood,0.05,100,1.0,14.84,612.7405656565658,0.0444118036298588,0.6526464646464647,50.791217895608945,116.0,50.12,61.44,0.4878196500672948,0.6798245614035088,0,0.3835956917978459,1.0
10,bsps,flood,0.05,100,1.0,15.108,614.4253616161618,0.04755865172257422,0.7164040404040404,48.84502446982056,116.0,49.66,62.592,0.4872174640994269,0.674037674037674,0,0.3646003262642741,1.0
11,bsps,flood,0.05,100,1.0,15.536,615.1723676767677,0.04343294005043231,0.673010101010101,47.69140950792327,115.0,50.372,62.592,0.488077083044503,0.680633147113594,0,0.3502919099249375,1.0
12,bsps,flood,0.05,100,1.0,13.256,612.8472363636364,0.05045149866968049,0.6665050505050506,45.77303754266212,113.0,50.3,62.2,0.4884427420420024,0.6796028880866426,0,0.34897610921501704,1.0
13,bsps,flood,0.05,100,1.0,14.256,614.2877494949495,0.048061449008507826,0.684969696969697,49.3732057416268,114.0,49.612,63.052,0.4869328734412311,0.6635434412265758,0,0.3803827751196172,1.0
14,bsps,flood,0.05,100,1.0,13.456,612.8170343434343,0.04966086473439414,0.6675959595959596,46.59116465863454,114.0,50.456,62.312,0.48708927978758715,0.6776371308016877,0,0.3566265060240964,1.0
15,bsps,flood,0.05,100,1.0,13.432,615.6534141414143,0.05063582074491166,0.67979797979798,45.3522110162917,114.0,50.96,63.704,0.4866448148406444,0.6770025839793282,0,0.34367726920093095,1.0
16,bsps,flood,0.05,82,0.82,13.956,615.7873185185185,0.04926188338410561,0.686716049382716,47.48720573183214,114.0,40.324,50.668,0.4879284146547358,0.6858407079646017,0,0.3602865916069601,1.0
17,bsps,flood,0.05,97,0.97,15.048,616.0676666666667,0.04504335485796883,0.677125,46.757705479452056,115.0,50.248,62.056,0.487701627618422,0.67302192564347,0,0.3501712328767123,1.0
18,bsps,flood,0.05,100,1.0,15.032,614.3750020202021,0.04439734161798145,0.6671919191919191,45.85901639344262,115.0,50.24,62.74,0.48867821579593507,0.6838235294117647,0,0.34262295081967215,1.0
19,bsps,flood,0.05,100,1.0,14.904,614.2060242424244,0.045480964569199867,0.6774545454545455,49.78439259855189,115.0,50.192,62.876,0.4863476615301433,0.665282392026578,0,0.37892196299275943,1.0
20,bsps,flood,0.05,100,1.0,13.288,616.0625333333335,0.05314068776341503,0.7057373737373737,49.586074980872226,114.0,49.04,62.812,0.48560590665853826,0.65642683912692,0,0.3863810252486611,1.0
21,bsps,flood,0.05,100,1.0,13.748,617.1082343434344,0.052572139298609884,0.7211717171717171,49.670597484276726,115.0,47.976,62.224,0.48692479221569024,0.6736053288925895,0,0.37657232704402516,1.0
22,bsps,flood,0.05,97,0.97,13.312,613.6915916666668,0.05203967091935841,0.6924166666666668,46.46110210696921,113.0,47.992,60.288,0.48716393774004446,0.6729939603106126,0,0.35089141004862234,1.0
23,bsps,flood,0.05,97,0.97,14.808,619.1957000000001,0.049154544975041306,0.728375,48.60967472894078,115.0,48.072,61.52,0.487594862813777,0.6730401529636711,0,0.35529608006672225,1.0
24,bsps,flood,0.05,100,1.0,13.652,615.8833616161617,0.050311060250899826,0.685090909090909,48.7992,114.0,48.868,61.364,0.4875860630085541,0.6797502230151651,0,0.372,1.0
25,bsps,flood,0.05,99,0.99,14.436,613.2200448979593,0.04573310025308825,0.6600816326530612,47.634309623430966,114.0,50.656,61.98,0.4875315980050557,0.6702605570530099,0,0.36401673640167365,1.0
26,bsps,flood,0.05,100,1.0,15.62,615.7829535353535,0.0423522875454248,0.6606464646464647,49.24285714285714,115.0,50.2,62.172,0.48694526361217005,0.6727438468550593,0,0.37142857142857144,1.0
27,bsps,flood,0.05,100,1.0,13.62,616.6972848484849,0.050912545367090827,0.6927272727272727,46.94440031771247,114.0,50.016,63.728,0.48653926628539546,0.6660929432013769,0,0.36298649722001586,1.0
28,bsps,flood,0.05,100,1.0,13.476,612.4070181818183,0.04778030061639687,0.644848484848485,46.48989898989899,114.0,49.924,61.6,0.4883456128600134,0.6785046728971963,0,0.3560606060606061,1.0
29,bsps,flood,0.05,100,1.0,14.456,616.1475434343436,0.047280120641885345,0.6831515151515152,47.37080536912752,114.0,51.568,63.596,0.4869786152868939,0.666049953746531,0,0.35906040268456374,1.0
30,bsps,flood,0.05,93,0.93,12.864,613.3990086956522,0.055648133750307666,0.714304347826087,50.226003490401396,114.0,45.948,57.332,0.4866607228585145,0.6680923866552609,0,0.3830715532286213,1.0
31,bsps,flood,0.05,100,1.0,13.096,614.3204363636365,0.05205148857876131,0.6805656565656566,49.16816326530612,114.0,50.136,62.464,0.4869880976397014,0.662533215234721,0,0.3795918367346939,1.0
32,bsps,flood,0.05,100,1.0,14.648,613.156981818182,0.04595283384008874,0.6712727272727272,49.08360927152318,114.0,50.372,62.616,0.486857825567503,0.6663851351351351,0,0.3758278145695364,1.0
33,bsps,flood,0.05,100,1.0,14.916,618.4201090909091,0.048359484633014045,0.7207272727272728,47.32244897959184,114.0,51.216,64.532,0.48713962690785756,0.6666666666666666,0,0.34938775510204084,1.0
34,bsps,flood,0.05,100,1.0,13.86,618.2992646464647,0.05051131436398816,0.6994343434343434,51.02947845804989,114.0,48.52,62.168,0.48586136890951276,0.6688741721854304,0,0.3900226757369615,1.0
35,bsps,flood,0.05,100,1.0,17.856,614.8989131313133,0.033919785658532264,0.6035151515151514,49.27115858668858,118.0,51.504,62.772,0.48779750661125804,0.6758620689655173,0,0.35661462612982747,1.0
36,bsps,flood,0.05,97,0.97,14.984,607.6558875000002,0.04302088289909981,0.6425,50.41887417218543,115.0,47.64,59.092,0.4871410736579276,0.6739837398373983,0,0.3832781456953642,1.0
37,bsps,flood,0.05,96,0.96,15.468,621.340597894737,0.046970786131653,0.7256842105263158,50.37910699241786,116.0,47.94,61.02,0.4869196323356116,0.6748285994123409,0,0.37152485256950296,1.0
