net,q,scheme,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
19,0.7,static,19.0,560.6902181818183,0.06728973950026583,1.2785050505050508,16.15156189741612,19.0,61.428,99.0,0.0,1.0,0,0.0,1.0
20,0.7,static,18.0,562.5879191919192,0.07222446689113356,1.3000404040404039,15.397042513863216,18.0,60.296,99.0,0.0,1.0,0,0.0,1.0
21,0.7,static,18.0,560.8034262626263,0.07145230078563414,1.2861414141414143,15.140132503513351,18.0,63.672,99.0,0.0,1.0,0,0.0,1.0
22,0.7,static,17.0,558.8742666666667,0.07425980392156861,1.2624166666666665,14.700551267916207,17.0,62.808,96.0,0.0,1.0,0,0.0,1.0
23,0.7,static,19.0,563.5783083333333,0.06968421052631579,1.324,17.56847649918963,19.0,58.896,96.0,0.0,1.0,0,0.0,1.0
24,0.7,static,18.0,561.1470626262627,0.0719236812570146,1.2946262626262628,15.855609939759036,18.0,62.832,99.0,0.0,1.0,0,0.0,1.0
25,0.7,static,18.0,557.732575510204,0.0688140589569161,1.2386530612244897,14.274812343619683,18.0,63.612,98.0,0.0,1.0,0,0.0,1.0
26,0.7,static,20.0,555.8950868686869,0.06125252525252525,1.2250505050505052,16.222272215973003,20.0,66.72,99.0,0.0,1.0,0,0.0,1.0
27,0.7,static,19.0,560.7654666666668,0.06675810738968634,1.2684040404040406,13.911204650230507,19.0,60.428,99.0,0.0,1.0,0,0.0,1.0
28,0.7,static,18.0,558.6182181818183,0.06887317620650955,1.2397171717171716,14.967869110979697,18.0,62.268,99.0,0.0,1.0,0,0.0,1.0
29,0.7,static,18.0,560.5939757575758,0.07127048260381594,1.282868686868687,14.888933520787306,18.0,61.996,99.0,0.0,1.0,0,0.0,1.0
30,0.7,static,19.0,559.3111521739131,0.06778718535469108,1.2879565217391304,17.28723404255319,19.0,62.508,92.0,0.0,1.0,0,0.0,1.0
31,0.7,static,17.0,560.6886747474748,0.07529649435531789,1.280040404040404,15.306975860102643,17.0,62.276,99.0,0.0,1.0,0,0.0,1.0
32,0.7,static,20.0,559.3718222222224,0.06313535353535352,1.2627070707070707,16.767582861762328,20.0,62.992,99.0,0.0,1.0,0,0.0,1.0
33,0.7,static,19.0,560.3488000000001,0.0677044125465178,1.2863838383838384,16.532899022801303,19.0,63.648,99.0,0.0,1.0,0,0.0,1.0
34,0.7,static,18.0,559.3801171717172,0.0705297418630752,1.2695353535353533,15.860496014171833,18.0,64.316,99.0,0.0,1.0,0,0.0,1.0
35,0.7,static,24.0,555.7120929292929,0.0494023569023569,1.1856565656565659,18.84160942100098,24.0,61.62,99.0,0.0,1.0,0,0.0,1.0
36,0.7,static,21.0,554.9302833333334,0.05721031746031747,1.2014166666666668,17.802933278248297,21.0,64.664,96.0,0.0,1.0,0,0.0,1.0
37,0.7,static,21.0,562.3759494736843,0.062123308270676685,1.3045894736842105,17.41141449394375,21.0,59.064,95.0,0.0,1.0,0,0.0,1.0
38,0.7,static,17.0,560.8743919191919,0.07585502079619727,1.2895353535353535,14.777263581488933,17.0,63.336,99.0,0.0,1.0,0,0.0,1.0
39,0.7,static,19.0,559.5103555555555,0.0664093567251462,1.2617777777777779,15.779158316633266,19.0,62.084,99.0,0.0,1.0,0,0.0,1.0
40,0.7,static,18.0,562.6912808080809,0.0729517396184063,1.3131313131313131,15.827507598784194,18.0,62.0,99.0,0.0,1.0,0,0.0,1.0
41,0.7,static,19.0,560.2999676767677,0.06710047846889952,1.2749090909090908,16.79730510105871,19.0,62.784,99.0,0.0,1.0,0,0.0,1.0
42,0.7,static,17.0,559.752791919192,0.07472846108140226,1.2703838383838384,15.186295054484493,17.0,64.232,99.0,0.0,1.0,0,0.0,1.0
43,0.7,static,20.0,558.1409010526316,0.06238315789473684,1.247663157894737,15.08143469433792,20.0,62.472,95.0,0.0,1.0,0,0.0,1.0
44,0.7,static,19.0,558.271995959596,0.06553322700691121,1.245131313131313,16.036729611952687,19.0,63.732,99.0,0.0,1.0,0,0.0,1.0
45,0.7,static,17.0,560.9353737373739,0.07615686274509804,1.2946666666666666,15.254630571951964,17.0,63.828,99.0,0.0,1.0,0,0.0,1.0
46,0.7,static,19.0,559.7476000000001,0.0671235230934479,1.2753469387755103,16.49362402303579,19.0,63.016,98.0,0.0,1.0,0,0.0,1.0
47,0.7,static,19.0,556.495292929293,0.0631812865497076,1.2004444444444444,16.03692614770459,19.0,63.156,99.0,0.0,1.0,0,0.0,1.0
48,0.7,static,18.0,556.6928285714285,0.06761224489795918,1.2170204081632654,14.998740818467995,18.0,63.732,98.0,0.0,1.0,0,0.0,1.0
49,0.7,static,18.0,556.5298909090909,0.06742087542087542,1.2135757575757578,15.28954918032787,18.0,64.856,99.0,0.0,1.0,0,0.0,1.0
0,0.7,bsps,15.64,542.9827224489796,0.05932018450526538,0.9228979591836735,27.98867084766336,114.0,35.608,66.508,0.4731738849385908,0.7996443390634262,0,0.15213433137770585,1.0
1,0.7,bsps,14.732,549.0818383838384,0.06846639950463479,1.0064646464646465,28.151599443671767,115.0,33.788,69.68,0.4696955846055398,0.7988523104802174,0,0.14921517981323265,1.0
2,0.7,bsps,16.108,549.5003757575757,0.06273591286594382,1.0083636363636364,27.752510128589044,115.0,32.212,70.6,0.46792683994049183,0.8080041851948732,0,0.14549938347718866,1.0
3,0.7,bsps,14.168,543.4356448979592,0.06564872168647679,0.9286938775510205,26.13002600520104,113.0,35.364,67.688,0.47170723843301626,0.8066221480244853,0,0.15083016603320665,1.0
4,0.7,bsps,14.084,542.6617696969698,0.0653835842806431,0.9194747474747476,28.63648322736242,114.0,36.672,67.12,0.4734516704131463,0.7954613317408181,0,0.167068625301469,1.0
5,0.7,bsps,15.108,543.7569833333334,0.06171819392821232,0.9295,25.228080931943595,113.0,34.148,66.42,0.476511610085064,0.8109965635738832,0,0.13345595749029227,1.0
6,0.7,bsps,15.324,546.5081898989899,0.06357279445318662,0.9719595959595958,27.345454545454544,114.0,33.94,68.504,0.4741799553829629,0.8148366205475419,0,0.14606741573033707,1.0
7,0.7,bsps,14.02,542.4353939393941,0.0650074241662477,0.910020202020202,27.446456692913387,113.0,35.872,67.936,0.4704134885588117,0.8044795783926219,0,0.16043307086614172,1.0
8,0.7,bsps,17.096,540.8560080808082,0.05203144865301728,0.8872727272727272,27.78339278636544,115.0,36.388,68.1,0.47354763100619457,0.8078087167070218,0,0.1458581054300436,1.0
9,0.7,bsps,15.664,542.2156000000001,0.05831848057916169,0.9099797979797979,29.58783783783784,116.0,37.14,67.888,0.47249165209095245,0.7983635300993571,0,0.16279560810810811,1.0
10,0.7,bsps,15.94,547.040501010101,0.062000587596098444,0.9821818181818183,27.91343226788432,116.0,35.072,68.712,0.4706928549334983,0.8035620743844945,0,0.1537290715372907,1.0
11,0.7,bsps,16.676,544.7657979797981,0.057070446781747095,0.9478383838383839,28.753749013417522,116.0,35.256,68.86,0.47155963302752296,0.8054131054131054,0,0.14936858721389107,1.0
12,0.7,bsps,14.128,541.637785858586,0.06411184828243652,0.9024646464646464,26.289772727272727,113.0,36.484,67.172,0.47641509433962265,0.8000643915003219,0,0.14838286713286714,1.0
13,0.7,bsps,14.788,544.0701373737375,0.06326741548212136,0.934909090909091,26.33366434955313,113.0,35.388,68.6,0.4743307086614173,0.8152112676056338,0,0.1451837140019861,1.0
14,0.7,bsps,14.156,544.5755797979799,0.06694287009287009,0.9465050505050506,26.249809741248097,113.0,35.4,68.768,0.4719038522763451,0.8071079761258817,0,0.14745053272450534,1.0
15,0.7,bsps,14.156,543.3060040404041,0.0656330277961294,0.9253737373737373,26.98013524936602,113.0,35.94,68.5,0.4753345155569886,0.8009049773755657,0,0.1521555367709214,1.0
16,0.7,bsps,14.776,546.8446913580248,0.06627568154833949,0.9771358024691358,26.670246085011186,114.0,27.536,56.088,0.4706661234467305,0.8049113233287858,0,0.14541387024608501,1.0
17,0.7,bsps,15.856,546.7380208333334,0.06164320874183007,0.9767083333333334,26.899033721159533,114.0,34.032,68.58,0.46994631699375167,0.7998228520814881,0,0.14573062512324986,1.0
18,0.7,bsps,15.892,543.9245777777778,0.058874451707372245,0.9334141414141414,26.518999612252813,114.0,35.124,68.728,0.47382474310219275,0.8074314361545267,0,0.14443582784024817,1.0
19,0.7,bsps,15.848,545.6355797979799,0.060702703505644676,0.9612121212121213,26.825106054762824,114.0,35.016,69.456,0.4734470550370132,0.8143896976483762,0,0.1407635942923255,1.0
20,0.7,bsps,14.008,547.7504161616164,0.07069422244422245,0.9892525252525253,26.33142329020333,113.0,34.144,69.6,0.47041444398851046,0.8102228047182176,0,0.1467652495378928,1.0
21,0.7,bsps,14.324,545.5026707070707,0.0674235527692747,0.9582222222222222,26.538847620959647,114.0,34.784,67.46,0.47684284268700866,0.8090707262924199,0,0.14153784380646456,1.0
22,0.7,bsps,14.092,543.0350666666667,0.06577243017399266,0.9267916666666668,28.517530319735393,113.0,35.184,65.344,0.4719949153888933,0.7960738353354819,0,0.16670341786108048,1.0
23,0.7,bsps,15.5,548.7808083333333,0.06514595060780723,1.00975,27.469611021069692,115.0,33.372,67.732,0.4742970501983785,0.8095690747782003,0,0.13776337115072934,1.0
24,0.7,bsps,14.384,545.5353535353537,0.06702658115305174,0.9627878787878789,26.75112951807229,113.0,34.996,68.228,0.4732987739652761,0.8048999103674933,0,0.14476656626506024,1.0
25,0.7,bsps,15.032,542.7118734693879,0.0613435273010303,0.9208571428571429,27.54670558798999,114.0,36.548,67.888,0.4724236252545825,0.8040287769784172,0,0.1574228523769808,1.0
26,0.7,bsps,16.296,540.3173777777779,0.05468834682498253,0.8907070707070708,26.60607424071991,114.0,38.104,67.644,0.4793542629999189,0.8121960344182566,0,0.13970753655793025,1.0
27,0.7,bsps,14.48,546.6648848484849,0.06719048380813086,0.9703030303030303,25.15033072760072,113.0,34.22,69.864,0.47407957734852235,0.8136444181925576,0,0.14151132491481258,1.0
28,0.7,bsps,14.436,543.7551070707071,0.06427281748752336,0.9267474747474749,26.845259215454366,113.0,34.7,68.232,0.4717179052691035,0.8073191017466038,0,0.15276956436033906,1.0
29,0.7,bsps,15.172,545.1953737373739,0.06327595958870469,0.9594343434343434,27.072303675436835,113.0,35.884,69.512,0.47175069673169495,0.8025814021707246,0,0.1502309700743121,1.0
30,0.7,bsps,13.52,542.4862521739132,0.06878732000097089,0.9282608695652174,28.300416281221093,113.0,34.864,61.632,0.475555906008516,0.7966101694915254,0,0.15795559666975023,1.0
31,0.7,bsps,13.492,545.3846101010101,0.07110452459997915,0.9568080808080809,26.202052841665083,113.0,35.08,68.668,0.4727809706257982,0.8055875576036866,0,0.14521954001140466,1.0
32,0.7,bsps,15.548,544.0720080808082,0.06052683049473555,0.9371717171717171,27.804769603880356,114.0,35.14,68.22,0.4720068906115418,0.7967806841046278,0,0.154607922392886,1.0
33,0.7,bsps,15.544,545.2472565656566,0.06208096235645256,0.9633131313131315,26.9057546145494,114.0,36.596,69.276,0.4763373650458641,0.8027976799727056,0,0.14071661237785016,1.0
34,0.7,bsps,14.556,543.4859797979798,0.0642029781765076,0.9338585858585859,27.79229406554473,114.0,36.248,67.688,0.4758185142097391,0.8031018206338503,0,0.15234720992028344,1.0
35,0.7,bsps,19.152,541.302298989899,0.046443936604549804,0.8857777777777778,29.765260058881257,117.0,35.384,69.18,0.4706731636888648,0.7948232323232324,0,0.15093228655544652,1.0
36,0.7,bsps,15.88,539.5317583333333,0.0549448035250425,0.8700833333333332,28.227845486469736,115.0,35.496,64.264,0.4754314126937701,0.8102965864577504,0,0.15203470357364182,1.0
37,0.7,bsps,16.644,547.36392,0.05945365164717781,0.9889263157894737,28.046191747074523,116.0,33.832,66.7,0.4737131342736765,0.797316384180791,0,0.14083350441387804,1.0
38,0.7,bsps,13.92,544.9300888888889,0.0686977823523278,0.955030303030303,28.52394366197183,113.0,35.888,68.108,0.4721542227662179,0.7887981330221704,0,0.1647887323943662,1.0
39,0.7,bsps,14.644,544.380505050505,0.06455758783699961,0.9437575757575758,26.681563126252506,113.0,35.732,69.32,0.47328435465019203,0.8040953545232273,0,0.14989979959919839,1.0
40,0.7,bsps,14.512,547.1809292929294,0.06842458768207431,0.986909090909091,26.937310030395135,114.0,35.104,68.832,0.47215923406399596,0.7992820819623093,0,0.14437689969604864,1.0
41,0.7,bsps,14.952,544.5656888888889,0.06319608782647998,0.9439191919191919,28.72781520692974,114.0,34.904,67.784,0.4714538436796398,0.7993827160493827,0,0.1582290664100096,1.0
42,0.7,bsps,14.228,544.3154303030304,0.06647778265505538,0.9444444444444444,28.229253981559093,114.0,36.268,67.872,0.4728872681147931,0.7959243945658594,0,0.1615674769488684,1.0
43,0.7,bsps,14.344,542.7574905263159,0.06466459881363906,0.9194105263157896,26.91766298217911,114.0,34.652,64.468,0.47541227157926014,0.8140192198982475,0,0.1570042860365441,1.0
44,0.7,bsps,15.124,543.0647919191921,0.06123368363662481,0.9253333333333333,28.32869890018676,114.0,36.6,68.576,0.47189960246316937,0.803868155815854,0,0.16019921145465865,1.0
45,0.7,bsps,13.656,545.2598383838385,0.0704492895992896,0.9606060606060605,27.0225931202931,113.0,35.636,67.932,0.4734516765285996,0.7966917293233082,0,0.15245267657235906,1.0
46,0.7,bsps,15.328,543.9773918367347,0.061432922912754845,0.9404081632653063,27.521596051007815,114.0,35.532,67.488,0.4737785016286645,0.8015527950310559,0,0.14520773344302756,1.0
47,0.7,bsps,15.072,542.4511717171717,0.06011980325411699,0.9046868686868688,27.758882235528944,114.0,35.5,68.312,0.4716911764705882,0.803076923076923,0,0.15768463073852296,1.0
48,0.7,bsps,14.992,541.7059469387756,0.06033006290428259,0.9023265306122448,27.672822665267574,114.0,36.932,67.912,0.4737014047696831,0.7997542997542998,0,0.15236096537250787,1.0
49,0.7,bsps,14.74,541.8627474747476,0.06162051506953468,0.9025858585858587,26.91782786885246,113.0,36.432,67.672,0.47560975609756095,0.8097982708933718,0,0.14795081967213114,1.0
0,0.7,ewma,15.82,543.980293877551,0.05956445139459293,0.94,25.509002629981794,114.0,36.196,67.66,0.4658779977466602,0.8375451263537906,0,0.1266437386202711,1.0
1,0.7,ewma,14.856,550.278997979798,0.06934339124927359,1.0273939393939395,25.967613749254916,114.0,34.54,71.092,0.4613493580988801,0.8316498316498316,0,0.12437909795350685,1.0
2,0.7,ewma,16.372,550.4873454545456,0.06270728534546903,1.025939393939394,25.83670952968117,115.0,33.024,71.936,0.45666201604464596,0.8365943945002644,0,0.12259996477012507,1.0
3,0.7,ewma,14.304,543.8451877551022,0.06564441952605217,0.9377142857142856,25.069413882776555,113.0,36.192,68.596,0.46216933344054034,0.8245860230143138,0,0.13882776555311063,1.0
4,0.7,ewma,14.656,543.6425575757576,0.0641113729407847,0.9373333333333332,25.988160491120368,114.0,37.552,68.476,0.4672485709871775,0.8314164648910412,0,0.13659285244463934,1.0
5,0.7,ewma,15.096,544.3351875,0.06234104281135531,0.9395833333333332,24.16779072143879,113.0,34.524,67.128,0.46798255680514117,0.8301352626612142,0,0.12180666257919477,1.0
6,0.7,ewma,15.736,547.373696969697,0.06297717358702912,0.9868282828282829,25.19652706843718,114.0,34.436,69.492,0.4651277823577906,0.8421364985163204,0,0.12359550561797752,1.0
7,0.7,ewma,14.112,543.3534464646465,0.06567247752247753,0.926141414141414,25.375984251968504,113.0,36.58,69.188,0.46011532916866893,0.8320935175345378,0,0.13858267716535433,1.0
8,0.7,ewma,17.408,542.0058343434345,0.05226059702633489,0.9077575757575758,25.608600871977803,115.0,37.376,69.704,0.4661151499958218,0.837953091684435,0,0.12108600871977804,1.0
9,0.7,ewma,15.828,543.2649616161617,0.058833779880632306,0.9273535353535354,26.89674831081081,115.0,37.612,69.012,0.46378421261404207,0.8324005891016201,0,0.13407939189189189,1.0
10,0.7,ewma,16.068,548.5668565656566,0.06288356375688678,1.007030303030303,24.637747336377473,115.0,35.624,70.26,0.46274994209835557,0.8448775348959705,0,0.11948249619482496,1.0
11,0.7,ewma,16.856,545.6929656565658,0.057368918930322435,0.9637575757575757,26.90923441199684,115.0,35.892,70.032,0.4622610141313383,0.8317002881844381,0,0.1292423046566693,1.0
12,0.7,ewma,14.416,542.3420484848485,0.06380864227869575,0.9148686868686868,24.2111013986014,113.0,36.976,68.06,0.47015945330296127,0.8324675324675325,0,0.1256555944055944,1.0
13,0.7,ewma,14.796,545.0136202020203,0.0642394322453146,0.9505050505050504,23.859980139026813,113.0,35.768,69.636,0.4646472573177431,0.8431708012546336,0,0.12015888778550149,1.0
14,0.7,ewma,14.204,545.4192525252527,0.06765775335775337,0.9604848484848485,24.16476407914764,113.0,35.776,69.684,0.4634378721714966,0.8333789329685363,0,0.12576103500761035,1.0
15,0.7,ewma,14.364,544.7834222222222,0.06641135817044908,0.9521212121212121,23.898140321217245,113.0,37.196,70.464,0.4673580961569384,0.8334421946440235,0,0.11897717666948436,1.0
16,0.7,ewma,15.04,548.1029382716049,0.06698645196658037,0.9998024691358024,22.99798657718121,113.0,28.348,57.392,0.4619042800768997,0.8542029996512034,0,0.10626398210290827,1.0
17,0.7,ewma,16.012,547.7907541666666,0.06218355654761905,0.99525,23.957010451587458,114.0,34.736,69.852,0.46097860399859697,0.8416019127316199,0,0.11398146322224413,1.0
18,0.7,ewma,16.04,544.4963959595959,0.058890912391892786,0.9435959595959595,25.176424970918962,114.0,35.604,69.516,0.46405808793868497,0.8184798807749627,0,0.13008918185343157,1.0
19,0.7,ewma,16.02,546.6453212121213,0.06114713198547048,0.9777373737373737,24.40320092556884,114.0,35.376,70.476,0.46427999359282396,0.8474672737620945,0,0.11396066332433474,1.0
20,0.7,ewma,14.324,548.6991555555556,0.07025606985606987,1.004,23.315157116451015,113.0,34.292,70.416,0.4623673469387755,0.8504,0,0.11589648798521257,1.0
21,0.7,ewma,14.412,546.3604242424243,0.06809870347517406,0.9747878787878788,24.013852640032123,113.0,35.804,68.8,0.4694257149500116,0.8385534388117533,0,0.11584019273238305,1.0
22,0.7,ewma,14.204,543.9280583333333,0.06641738209706959,0.94225,26.08269018743109,113.0,35.744,66.392,0.46561014263074485,0.8218934911242604,0,0.14134509371554577,1.0
23,0.7,ewma,15.676,549.2238375000002,0.06500690943043884,1.018375,26.086507293354945,115.0,33.884,68.416,0.46616218075500904,0.8289009932713873,0,0.12317666126418152,1.0
24,0.7,ewma,14.5,546.3107434343435,0.067404710431181,0.9766868686868686,25.428840361445783,113.0,35.604,69.232,0.46305580669022767,0.8229822982298229,0,0.1302710843373494,1.0
25,0.7,ewma,15.184,543.6614489795919,0.06180163076219499,0.9370204081632653,24.739157631359465,113.0,37.064,68.996,0.46495004467549345,0.8383250945042163,0,0.1292743953294412,1.0
26,0.7,ewma,16.372,540.9411070707072,0.05511970403941508,0.9016969696969698,24.21552305961755,114.0,38.388,68.292,0.4720064724919094,0.8333333333333334,0,0.1156355455568054,1.0
27,0.7,ewma,14.404,547.2226424242426,0.06821067973420912,0.9813333333333334,23.335738624974944,112.0,35.048,70.872,0.463641604216421,0.8337801608579088,0,0.12287031469232311,1.0
28,0.7,ewma,14.58,544.5619232323232,0.06448705956353015,0.9397979797979799,23.90676128523556,113.0,34.984,69.088,0.4627177141022554,0.8401581474159842,0,0.12241277350680072,1.0
29,0.7,ewma,15.332,546.2211555555556,0.06373068413068413,0.9762424242424242,25.048403293834102,113.0,36.2,70.528,0.4618175681377099,0.8273021476904973,0,0.1287407109861418,1.0
30,0.7,ewma,13.992,543.1761434782609,0.06781607314609232,0.9418695652173914,26.359851988899166,113.0,35.692,62.672,0.4666666666666667,0.8213464696223317,0,0.13899167437557816,1.0
31,0.7,ewma,13.66,546.3407151515152,0.07130478965478966,0.9722020202020202,23.751758220870556,113.0,35.344,69.596,0.4652882703777336,0.8382481751824817,0,0.11993917506177533,1.0
32,0.7,ewma,15.648,545.1182181818183,0.06130668780632661,0.956969696969697,24.888641875505254,114.0,36.332,69.864,0.4642244738893219,0.8312865497076023,0,0.12429264349232012,1.0
33,0.7,ewma,15.712,545.8679757575758,0.062378068989833696,0.9755151515151514,25.271661237785015,114.0,37.364,70.268,0.4696074463779846,0.827979274611399,0,0.1239956568946797,1.0
34,0.7,ewma,14.34,544.5444242424243,0.06659889696360285,0.9525656565656566,25.780558015943313,113.0,36.948,68.976,0.46749688667496886,0.8260575296108291,0,0.13330380868024802,1.0
35,0.7,ewma,19.532,542.6214101010103,0.046586013927410255,0.9062222222222222,26.702845927379784,116.0,35.656,70.42,0.464327485380117,0.8443381180223285,0,0.11678115799803729,1.0
36,0.7,ewma,16.048,540.1883083333333,0.0550099612286435,0.882,26.347035736418096,115.0,36.144,65.224,0.46771251368113825,0.8330042313117066,0,0.13137781450113614,1.0
37,0.7,ewma,16.844,548.7337221052633,0.06017180779407437,1.0118315789473684,25.274686922603163,115.0,34.408,68.1,0.467075178342784,0.8387784090909091,0,0.11188667624717717,1.0
38,0.7,ewma,14.032,546.3070343434343,0.06969441630858741,0.9765656565656566,24.474446680080483,113.0,36.044,69.264,0.4675572519083969,0.84,0,0.12233400402414486,1.0
39,0.7,ewma,14.892,545.417785858586,0.06455854907619613,0.9606464646464646,24.25070140280561,113.0,36.116,70.396,0.464856762158561,0.8346699568167798,0,0.12304609218436874,1.0
40,0.7,ewma,14.264,548.4431555555556,0.0710321469380293,1.0097373737373736,24.351823708206688,113.0,36.204,70.552,0.4629303845187233,0.8348928463628131,0,0.11816109422492402,1.0
41,0.7,ewma,15.16,545.5557373737374,0.06339870195164311,0.9603636363636365,26.427333974975937,114.0,35.36,68.884,0.46310391795529204,0.8246660983233873,0,0.13493743984600579,1.0
42,0.7,ewma,14.16,545.5992888888889,0.06839703999704,0.9665454545454545,25.685247275775357,113.0,37.044,69.38,0.4644864993269459,0.8294274695935924,0,0.13621123218776193,1.0
43,0.7,ewma,14.772,543.5163578947368,0.06379649200074816,0.9333894736842105,24.91134671779833,114.0,35.376,65.508,0.46744203274316615,0.8380462724935732,0,0.13467177983307016,1.0
44,0.7,ewma,15.208,543.9226626262626,0.0620327258797847,0.9402424242424242,26.154388877360446,114.0,37.164,69.616,0.4640746500777605,0.8310439560439561,0,0.13716538700975306,1.0
45,0.7,ewma,13.956,545.9231919191919,0.06969486994486994,0.9718383838383838,25.070425401994708,113.0,35.948,68.652,0.4653395231725549,0.8277119416590701,0,0.13026663952778345,1.0
46,0.7,ewma,15.384,544.8172204081634,0.062093080858717106,0.9535510204081633,25.68716577540107,114.0,35.572,68.144,0.46712718407151566,0.8297339593114241,0,0.12669683257918551,1.0
47,0.7,ewma,15.02,543.3384040404042,0.06135698353933648,0.920040404040404,25.59760479041916,113.0,36.12,69.428,0.4635344132522173,0.829919626652839,0,0.13552894211576846,1.0
48,0.7,ewma,15.464,542.685893877551,0.05970479393222491,0.9186938775510205,25.526128016789087,114.0,37.624,69.24,0.466324200913242,0.830655129789864,0,0.12633788037775445,1.0
49,0.7,ewma,14.612,542.7756606060607,0.06290357659769424,0.918909090909091,24.645901639344263,113.0,37.128,68.84,0.4663521780791627,0.8330905913195455,0,0.1264344262295082,1.0
0,0.8,static,19.0,558.2728000000001,0.06579591836734694,1.250122448979592,15.105166802278275,19.0,64.488,98.0,0.0,1.0,0,0.0,1.0
1,0.8,static,18.0,564.1908242424244,0.07325925925925926,1.3186666666666664,16.67751004016064,18.0,59.452,99.0,0.0,1.0,0,0.0,1.0
2,0.8,static,20.0,563.8153090909091,0.06547272727272727,1.3094545454545454,16.836879432624112,20.0,57.364,99.0,0.0,1.0,0,0.0,1.0
3,0.8,static,18.0,557.8054897959184,0.06886394557823129,1.2395510204081635,14.460062565172054,18.0,63.524,98.0,0.0,1.0,0,0.0,1.0
4,0.8,static,19.0,559.6383111111112,0.06657735247208932,1.264969696969697,15.427480916030534,19.0,63.768,99.0,0.0,1.0,0,0.0,1.0
5,0.8,static,19.0,558.525075,0.06538157894736843,1.24225,14.453996376082141,19.0,60.744,96.0,0.0,1.0,0,0.0,1.0
6,0.8,static,21.0,561.9289050505051,0.06186435786435787,1.299151515151515,17.39724680432645,21.0,61.384,99.0,0.0,1.0,0,0.0,1.0
7,0.8,static,18.0,556.462286868687,0.06748372615039283,1.2147070707070706,15.22682569575225,18.0,64.744,99.0,0.0,1.0,0,0.0,1.0
8,0.8,static,22.0,553.9607797979799,0.05360330578512396,1.1792727272727273,17.899914821124362,22.0,66.252,99.0,0.0,1.0,0,0.0,1.0
9,0.8,static,21.0,556.4226060606062,0.057822029822029816,1.2142626262626264,18.230999146029035,21.0,65.788,99.0,0.0,1.0,0,0.0,1.0
10,0.8,static,22.0,560.8898707070707,0.0584811753902663,1.2865858585858587,16.656892080590463,22.0,63.628,99.0,0.0,1.0,0,0.0,1.0
11,0.8,static,22.0,558.4913818181819,0.05692011019283747,1.252242424242424,18.07818332642057,22.0,64.028,99.0,0.0,1.0,0,0.0,1.0
12,0.8,static,19.0,555.8194303030305,0.06399787347155768,1.215959595959596,16.158307893589186,19.0,66.62,99.0,0.0,1.0,0,0.0,1.0
13,0.8,static,18.0,558.3238585858587,0.06891358024691357,1.2404444444444445,14.308257244938467,18.0,63.196,99.0,0.0,1.0,0,0.0,1.0
14,0.8,static,18.0,559.6742626262626,0.07036139169472502,1.2665050505050506,15.147970903522205,18.0,62.616,99.0,0.0,1.0,0,0.0,1.0
15,0.8,static,18.0,559.2500969696971,0.06955106621773288,1.2519191919191919,15.534786085565774,18.0,62.06,99.0,0.0,1.0,0,0.0,1.0
16,0.8,static,20.0,562.3793679012347,0.06539259259259259,1.3078518518518518,16.315672799822657,20.0,50.064,81.0,0.0,1.0,0,0.0,1.0
17,0.8,static,20.0,560.8217250000001,0.06377916666666666,1.2755833333333333,14.891444162931203,20.0,58.544,96.0,0.0,1.0,0,0.0,1.0
18,0.8,static,20.0,557.1908727272728,0.06151313131313131,1.2302626262626264,15.39005897219882,20.0,64.204,99.0,0.0,1.0,0,0.0,1.0
19,0.8,static,19.0,559.421292929293,0.06653907496012759,1.2642424242424242,16.117290192113245,19.0,62.84,99.0,0.0,1.0,0,0.0,1.0
20,0.8,static,18.0,563.2380161616163,0.0726172839506173,1.3071111111111111,15.484931506849316,18.0,59.596,99.0,0.0,1.0,0,0.0,1.0
21,0.8,static,18.0,561.1724767676768,0.0717037037037037,1.2906666666666664,15.107402316905556,18.0,63.224,99.0,0.0,1.0,0,0.0,1.0
22,0.8,static,17.0,560.2505916666668,0.07519117647058823,1.27825,14.690566835871405,17.0,61.288,96.0,0.0,1.0,0,0.0,1.0
23,0.8,static,19.0,563.5244125,0.0696469298245614,1.3232916666666665,17.62494741270509,19.0,58.964,96.0,0.0,1.0,0,0.0,1.0
24,0.8,static,18.0,561.3577090909091,0.07206509539842876,1.2971717171717174,15.837466615795497,18.0,62.58,99.0,0.0,1.0,0,0.0,1.0
25,0.8,static,18.0,558.6908000000001,0.06939682539682539,1.249142857142857,14.2525110486139,18.0,62.584,98.0,0.0,1.0,0,0.0,1.0
26,0.8,static,20.0,555.3321131313131,0.06092929292929293,1.2185858585858587,16.268967147246514,20.0,67.36,99.0,0.0,1.0,0,0.0,1.0
27,0.8,static,19.0,561.5704363636365,0.0672514619883041,1.277777777777778,13.817228464419475,19.0,59.5,99.0,0.0,1.0,0,0.0,1.0
28,0.8,static,18.0,559.3660161616162,0.06934904601571269,1.2482828282828282,14.942982456140351,18.0,61.42,99.0,0.0,1.0,0,0.0,1.0
29,0.8,static,18.0,560.0215636363637,0.07091582491582492,1.2764848484848486,14.765182987141444,18.0,62.628,99.0,0.0,1.0,0,0.0,1.0
30,0.8,static,19.0,558.7622913043479,0.06746224256292907,1.281782608695652,17.353646833013435,19.0,63.076,92.0,0.0,1.0,0,0.0,1.0
