net,round,scheme,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
10,100,bsps,16.04,547.2486747474749,0.061778182246603294,0.98610101010101,42.65673154906732,117.0,35.44,69.02,0.44585262815825816,0.7009682503940554,0,0.2962287104622871,1.0
11,100,bsps,16.748,544.627890909091,0.05677055326472251,0.9487676767676768,43.952090946000816,117.0,36.264,69.516,0.4444541714085617,0.6904586705911209,0,0.30105562322371093,1.0
12,100,bsps,14.2,545.1382343434344,0.06711803523274112,0.9511111111111111,42.152927120669055,114.0,35.116,68.992,0.4428896569164629,0.6913608388420333,0,0.30605336519315013,1.0
13,100,bsps,15.04,545.4193494949495,0.063508176609157,0.9541818181818181,41.70286178201746,115.0,35.064,69.348,0.44515859766277127,0.6932084309133489,0,0.29632636492794806,1.0
14,100,bsps,14.18,544.3898262626263,0.06676710315827962,0.9452121212121213,41.7258257063271,114.0,35.908,68.932,0.4434255909817448,0.6928718771487509,0,0.30202944687624356,1.0
15,100,bsps,14.164,545.4617050505051,0.06780973721267838,0.957939393939394,40.853446573177955,114.0,35.86,70.18,0.4417194328012129,0.6941917424772568,0,0.2907367173612483,1.0
16,100,bsps,14.8,545.3324197530865,0.06509081615552204,0.9606913580246912,42.4091701968602,115.0,29.064,56.212,0.44588836812952704,0.6983938132064248,0,0.3017692499377025,1.0
17,100,bsps,15.912,546.0480833333334,0.060851214586711874,0.96725,41.50883095037847,115.25,34.532,68.34,0.44492540062626634,0.6921891058581706,0,0.28973927670311184,1.0
18,100,bsps,15.988,544.4870222222223,0.05907492123936912,0.9430707070707071,41.85644768856448,115.0,35.604,69.38,0.44467442863303147,0.6936221419975933,0,0.29501216545012166,1.0
19,100,bsps,15.836,545.14098989899,0.060392237319688305,0.9555151515151515,41.95614909308352,115.0,35.432,69.38,0.44423569598633644,0.6995337995337996,0,0.2928044648196133,1.0
20,100,bsps,14.064,546.2066101010101,0.06902109170290989,0.9692121212121211,40.60282258064516,114.0,35.148,69.116,0.4474284266531543,0.6999278672757875,0,0.2899193548387097,1.0
21,100,bsps,14.536,547.2659111111112,0.06802056699160086,0.985010101010101,44.23103309120258,115.0,34.732,68.792,0.44334301828747225,0.6865984178687762,0,0.3155770782889427,1.0
22,100,bsps,14.144,544.5513125,0.06711692612942613,0.9485,43.08887481528394,114.0,34.96,66.244,0.44570994684889903,0.6872437906920665,0,0.3113785096052354,1.0
23,100,bsps,15.648,548.5006791666667,0.06443413281979457,1.0080833333333332,43.1027610545983,116.0,34.096,68.02,0.4429505479325905,0.6820868671292727,0,0.29209051276728254,1.0
24,100,bsps,14.488,545.4036202020203,0.06651821446527328,0.9623434343434344,43.6172864321608,114.0,35.524,68.492,0.44304466566822304,0.6890817064352857,0,0.31236180904522615,1.0
25,100,bsps,15.184,543.7692979591839,0.06160365574801349,0.9348571428571429,42.428749739962555,115.0,35.896,68.24,0.4441758051981694,0.6903334132885585,0,0.30517994591221137,1.0
26,100,bsps,16.54,544.0072525252526,0.05692200837040878,0.9406464646464645,42.49311408016444,116.0,36.176,69.18,0.44633992237566567,0.6977811782708493,0,0.2961973278520041,1.0
27,100,bsps,14.364,546.8332727272729,0.06803933567917525,0.9740606060606061,41.56873861105487,114.0,34.584,70.268,0.44145583666222815,0.687603305785124,0,0.3043126138894513,1.0
28,100,bsps,14.492,543.3013656565657,0.06372247295188473,0.9226262626262627,42.44087769199513,114.0,35.52,68.464,0.44413289149460444,0.690144173954148,0,0.30780170662332385,1.0
29,100,bsps,15.14,546.3193777777778,0.06448808965181514,0.9754747474747475,41.72033044529518,115.0,35.612,70.164,0.4425612052730697,0.6882166382044401,0,0.29619181946403383,1.0
30,100,bsps,13.784,546.6508434782609,0.07170724802690916,0.9851304347826088,43.429156782402416,114.0,33.2,63.416,0.44506920415224915,0.6971360381861575,0,0.30838904464093164,1.0
31,100,bsps,13.644,545.3310505050506,0.07034605798242163,0.9584646464646465,40.97378503730591,114.0,35.804,69.184,0.4457841555574425,0.6983187307601232,0,0.29219600725952816,1.0
32,100,bsps,15.656,544.8531313131314,0.06093543240958101,0.950909090909091,42.01022248947685,116.0,35.572,69.204,0.44483538577532045,0.6946440992348714,0,0.29585087191822007,1.0
33,100,bsps,15.512,548.3248808080808,0.06499567999175843,1.0061414141414142,40.43408624229979,115.0,35.256,70.72,0.4468689018981728,0.6994466800804829,0,0.2751540041067762,1.0
34,100,bsps,14.58,546.1048969696969,0.06668003728297844,0.9713131313131315,43.34650698602795,115.0,35.412,69.164,0.44237612920886943,0.6894333085869834,0,0.3069860279441118,1.0
35,100,bsps,19.336,541.5251757575758,0.046185777667465726,0.8907070707070707,44.24656426839127,119.0,36.36,69.956,0.4444444444444444,0.6925720327782183,0,0.2940582053354891,1.0
36,100,bsps,15.984,541.7100041666666,0.056407420884176884,0.899625,44.38334674175382,116.0,34.5,65.264,0.44463846337010876,0.6989894646312621,0,0.31234915526950924,1.0
37,100,bsps,16.664,549.3377768421054,0.061277838523434096,1.018778947368421,42.934295877798704,117.0,33.936,68.184,0.4425510712506228,0.6901749663526245,0,0.28897258840761664,1.0
38,100,bsps,14.088,545.2611151515152,0.06828348546877959,0.9600404040404041,43.32657567242072,114.0,35.8,68.36,0.4433774834437086,0.6891402714932127,0,0.31112003211561623,1.0
39,100,bsps,14.856,544.5676565656565,0.06376195648940747,0.9454141414141414,41.11090945755193,114.0,35.68,69.324,0.4458990114881111,0.6983337478239244,0,0.2917927001411575,1.0
40,100,bsps,14.56,547.6841818181819,0.06866528541439414,0.9957575757575757,42.73099415204678,115.0,35.568,69.468,0.4441960293328564,0.6932153392330384,0,0.30046380318612625,1.0
41,100,bsps,14.716,543.5018424242426,0.06339599104599106,0.9311919191919191,44.09264526615197,115.0,35.86,67.668,0.444839255499154,0.6882775119617225,0,0.3161316537992686,1.0
42,100,bsps,14.16,545.8749616161617,0.06836258371258372,0.9665858585858587,41.69253294289898,114.0,35.768,68.756,0.4479359730412805,0.7,0,0.2972181551976574,1.0
43,100,bsps,14.492,544.6127536842106,0.0655788550458829,0.9448421052631579,42.294871794871796,115.0,33.792,65.252,0.4447198017427452,0.6911600979737252,0,0.30958385876418665,1.0
44,100,bsps,15.076,544.001705050505,0.06232213244272068,0.9383434343434344,42.42995755003032,115.0,36.46,69.092,0.44519476241455985,0.694514574248336,0,0.29917121487770365,1.0
45,100,bsps,14.024,547.2876525252525,0.07058772002408367,0.9888888888888889,41.67219005789579,114.0,34.856,68.968,0.4447936130456939,0.691670610506389,0,0.29766420443202235,1.0
46,100,bsps,15.592,544.9534530612245,0.061363384144866744,0.9558367346938776,44.18559966216216,116.0,35.644,68.316,0.44584316810910046,0.6939177542477223,0,0.31017736486486486,1.0
47,100,bsps,14.936,543.1936161616163,0.06140714049929736,0.9151919191919192,41.57688421903415,115.0,35.232,68.728,0.4459803845856823,0.6947923533289387,0,0.2964235199030107,1.0
48,100,bsps,15.052,542.4912653061225,0.06090082175727434,0.9141224489795918,42.60685905478879,115.0,36.784,68.44,0.4458620990998864,0.6950948977076657,0,0.30154746967795903,1.0
49,100,bsps,14.872,542.8797696969698,0.06176930836048484,0.917010101010101,42.637240812974746,114.0,35.948,68.28,0.4462724527102209,0.6935264825712992,0,0.30650790392116606,1.0
0,100,baps,12.724,535.7772897959184,0.04881023988542785,0.785795918367347,57.28143348856044,119.0,28.036,55.772,0.5543468725326783,0.6423810618248679,0,0.4296416278598907,1.0
1,100,baps,12.5,538.9644000000001,0.055248677248677255,0.8346666666666668,58.522178667216835,118.0,27.528,57.58,0.5539196567862714,0.6384576865297947,0,0.43016298741489584,1.0
2,100,baps,14.0,537.9223474747475,0.04858181818181818,0.816969696969697,56.54763827210335,120.0,28.62,59.0,0.5554334889682322,0.6399352900392882,0,0.4057327412192168,1.0
3,100,baps,12.5,535.5456040816326,0.05016099773242631,0.7821224489795918,54.381557377049184,118.0,28.852,57.0,0.5567768738099359,0.6475483580746738,0,0.4067622950819672,1.0
4,100,baps,12.5,536.9445777777778,0.0523331561226298,0.8038383838383837,58.14035087719298,119.0,28.42,57.0,0.5582837942620832,0.6457032091320267,0,0.4297237346239161,1.0
5,100,baps,14.0,537.7632750000001,0.0504556530214425,0.8220833333333333,52.8681550126369,119.0,30.08,59.0,0.5541107023697494,0.6386757290067967,0,0.3938500421229992,1.0
6,100,baps,13.512,536.3403595959596,0.045225589225589224,0.7908686868686868,61.19431658995397,121.0,27.216,56.012,0.5554853273137698,0.6388700564971751,0,0.44786872123273963,1.0
7,100,baps,11.664,534.1156444444446,0.05073445566778901,0.7568888888888889,59.64452096414827,118.0,28.168,55.8,0.5544835903178569,0.6362852833441068,0,0.45088110188373504,1.0
8,100,baps,14.5,533.5331555555556,0.039731339367703,0.7457777777777779,60.82717303005686,122.0,28.364,56.348,0.5536429872495446,0.6379391100702576,0,0.4370430544272949,1.0
9,100,baps,13.0,533.3079555555556,0.04212255892255892,0.7415757575757577,62.67655482815057,121.0,27.808,54.612,0.5548325524900226,0.6412606168976308,0,0.45458265139116205,1.0
10,100,baps,14.5,537.8452080808082,0.04633136560409288,0.8196363636363637,58.336374695863746,122.0,28.356,57.0,0.5566719255999336,0.6449968132568515,0,0.4205190592051906,1.0
11,100,baps,14.5,535.2125858585858,0.041323625869080415,0.7759595959595958,60.28948436865611,122.0,27.832,56.076,0.5557639074917403,0.6451987909788421,0,0.43239951278928135,1.0
12,100,baps,12.5,536.5252282828284,0.051739854687223114,0.7951919191919191,57.808243727598565,119.0,28.276,57.5,0.5551998615677453,0.6359761295822677,0,0.42592592592592593,1.0
13,100,baps,12.568,535.8001010101011,0.05029028379028379,0.7822626262626263,56.183884716866245,118.0,28.192,57.068,0.5546848381601363,0.642350332594235,0,0.4235843312360463,1.0
14,100,baps,12.5,534.5746747474749,0.04730479397146064,0.7650101010101009,57.86987664146439,118.0,28.264,56.0,0.5560030850972663,0.6426544422615149,0,0.43274970155193,1.0
15,100,baps,12.5,535.7397616161617,0.04938784672118005,0.7802828282828281,57.87339522022516,118.0,27.904,57.076,0.5592309094222708,0.6436146707909854,0,0.4311672921192969,1.0
16,100,baps,13.0,535.2508592592593,0.045301234567901236,0.7784691358024691,60.80912035883379,120.0,22.944,45.5,0.5543656430991148,0.6382328424562378,0,0.44953899825566906,1.0
17,100,baps,14.316,538.5782041666669,0.049203125,0.8309583333333332,52.945542472666105,119.0,28.552,58.412,0.555274024024024,0.6438690766976063,0,0.3904541631623213,1.0
18,100,baps,13.5,535.64298989899,0.04647186147186146,0.7826666666666667,56.23884833738848,120.0,28.352,57.168,0.5565515423147904,0.6472203157172272,0,0.41321978913219787,1.0
19,100,baps,13.5,536.6652363636364,0.0483160552897395,0.8007272727272727,56.138728323699425,119.0,28.728,58.0,0.5589110644257703,0.6470716783216783,0,0.41080326888578833,1.0
20,100,baps,12.316,536.6040080808082,0.05265223665223665,0.8005656565656566,56.90141129032258,118.0,28.876,57.316,0.5532815198618307,0.6395927601809954,0,0.42358870967741935,1.0
21,100,baps,12.0,538.6627515151516,0.05786980920314254,0.8326060606060605,55.45117029862793,118.0,28.572,58.0,0.5589436191469029,0.6511472488304745,0,0.40940274414850686,1.0
22,100,baps,12.0,536.2362416666667,0.05425665266106442,0.798375,56.79501794384632,116.0,28.724,55.684,0.5516676721537533,0.6363429611098477,0,0.4279079586236014,1.0
23,100,baps,13.0,538.020525,0.05043358395989975,0.8191666666666666,59.208843678638154,119.0,26.536,55.088,0.5541615953562401,0.6421725239616614,0,0.42661407515050864,1.0
24,100,baps,12.192,536.1790828282828,0.05044765111431778,0.791959595959596,58.73346733668342,118.0,27.98,56.192,0.5575221238938053,0.6439222774514234,0,0.4349748743718593,1.0
25,100,baps,13.02,535.0414204081634,0.04774829931972789,0.774,55.18764302059497,117.0,28.688,56.52,0.5576146144387845,0.65032080659945,0,0.41626794258373206,1.0
26,100,baps,14.864,534.4549252525254,0.040985409652076324,0.7647272727272727,59.02548818088386,119.0,28.656,56.432,0.5535154087470013,0.6393560788082653,0,0.4365878725590956,1.0
27,100,baps,13.0,537.0524242424243,0.0502832839674945,0.8021010101010102,56.152662482283866,119.0,28.092,58.0,0.5561695959412937,0.6389511429852084,0,0.42781939663899576,1.0
28,100,baps,12.728,535.2204121212121,0.05006004489337823,0.7774141414141414,56.852092645266154,118.0,29.324,57.644,0.5540187891440501,0.6378774422735346,0,0.42746850873628606,1.0
29,100,baps,13.7,537.0400242424244,0.049016835016835014,0.8066666666666668,55.079790449325,117.0,29.092,58.476,0.5556268328445748,0.6399262332872291,0,0.4088253072738263,1.0
30,100,baps,12.0,537.4443,0.05399862700228833,0.8156086956521739,59.54733664006901,119.0,25.964,52.0,0.5570233377366799,0.6473265073947668,0,0.43023506577528575,1.0
31,100,baps,11.0,535.8843272727274,0.05711562685680333,0.7890505050505051,56.74571486186731,117.0,28.384,56.5,0.5539194456474664,0.6397306397306397,0,0.4240774349667272,1.0
32,100,baps,14.0,535.9403838383838,0.04491717171717171,0.7882828282828283,57.84646221687713,120.0,28.576,57.308,0.5568328043235824,0.6442412366644894,0,0.42032471437161756,1.0
33,100,baps,13.652,538.7525656565657,0.05071838265697915,0.8355959595959596,55.993223819301846,119.0,29.08,59.152,0.5547159504734159,0.6408813877168308,0,0.4051334702258727,1.0
34,100,baps,13.0,537.0251595959596,0.0500594837261504,0.80379797979798,56.807185628742516,118.0,27.924,57.0,0.5564245810055866,0.6422535211267606,0,0.4173652694610778,1.0
35,100,baps,16.5,533.8478262626263,0.03660157126823794,0.750020202020202,58.917744543249796,124.0,28.748,58.0,0.5559229721843999,0.6449092741935484,0,0.4118835893290218,1.0
36,100,baps,14.5,534.4646791666667,0.04303621031746031,0.770375,58.60076427996782,121.0,29.088,55.772,0.5573877020550727,0.643045150840251,0,0.41773934030571197,1.0
37,100,baps,14.42,538.7010357894737,0.046252631578947365,0.8271578947368421,59.61393596986817,121.0,25.58,54.58,0.5584732824427481,0.6463694267515924,0,0.42958777987026575,1.0
38,100,baps,11.5,535.5188646464647,0.052465834818775994,0.7825858585858586,58.851866720192696,117.0,28.024,55.5,0.5551420838971584,0.6394354148845167,0,0.4472099558410277,1.0
39,100,baps,13.0,536.2632646464647,0.049579403053087265,0.7945454545454546,55.969348659003835,118.0,28.984,58.072,0.5560811425452561,0.6448202959830867,0,0.41157491429723736,1.0
40,100,baps,11.5,537.2551757575759,0.055749494949494945,0.8082020202020203,57.727364387981446,118.0,27.488,56.0,0.5557174071376547,0.6434599156118144,0,0.42609397055858034,1.0
41,100,baps,13.0,535.4431393939395,0.048051948051948054,0.7838787878787878,58.559731816334825,119.0,28.896,56.5,0.5540669029302446,0.6411645226811103,0,0.4278748476229175,1.0
42,100,baps,11.688,536.0236282828283,0.05378083354553943,0.7911919191919192,58.979083873666596,117.0,28.548,56.188,0.5535144458818456,0.6408626560726447,0,0.445095168374817,1.0
43,100,baps,13.0,536.2578947368421,0.0508659649122807,0.7982315789473685,55.15846994535519,120.0,28.668,55.5,0.5556278464541314,0.6454081632653061,0,0.4098360655737705,1.0
44,100,baps,12.5,534.7951393939394,0.04825305688463583,0.7702626262626263,58.57125530624621,119.0,28.744,56.5,0.5543936582897622,0.6389487289961223,0,0.43117040630685266,1.0
45,100,baps,12.0,537.9885494949497,0.055941261353026066,0.8231515151515152,56.363944899181476,117.0,28.508,57.5,0.5560759823054905,0.6445985238201745,0,0.42004392094230386,1.0
46,100,baps,13.0,536.5221918367348,0.0492487340800982,0.7996326530612246,57.82221283783784,119.0,28.636,57.0,0.5558634250983197,0.6449443413729128,0,0.42377533783783783,1.0
47,100,baps,13.5,535.0068686868686,0.04764540138224349,0.7729292929292929,56.06728632046878,119.0,29.98,58.5,0.5546930693069307,0.6416410256410257,0,0.41139624166498284,1.0
48,100,baps,11.64,534.1992204081632,0.051556916099773246,0.7604897959183675,58.23860309493936,118.0,27.972,55.32,0.5538104586828485,0.6404285048905449,0,0.44040150564617314,1.0
49,100,baps,13.0,535.3534464646466,0.050267115600448935,0.782989898989899,54.614863477725315,117.0,30.484,58.5,0.5543319838056681,0.6443010752688172,0,0.40422911106548964,1.0
0,100,oracle,10.236,533.1983020408164,0.06408682451335512,0.656,8.477019639603158,12.0,0.0,34.688,1.0,1.0,0,0.0,1.0
1,100,oracle,10.728,537.4454545454546,0.0672339496642527,0.7202020202020202,9.318341242005364,13.0,0.0,37.704,1.0,1.0,0,0.0,1.0
2,100,oracle,10.968,535.328985858586,0.06277011159435401,0.6885656565656566,8.867581752119499,12.0,0.0,37.328,1.0,1.0,0,0.0,1.0
3,100,oracle,10.092,533.0612775510205,0.06471008334069557,0.6542448979591836,7.523770491803279,11.0,0.0,35.436,1.0,1.0,0,0.0,1.0
4,100,oracle,9.896,534.1806060606062,0.06771540233055384,0.6707070707070707,8.399274047186934,12.0,0.0,35.28,1.0,1.0,0,0.0,1.0
5,100,oracle,10.716,533.8171500000001,0.06189531695156695,0.66575,8.208298230834036,12.0,0.0,35.376,1.0,1.0,0,0.0,1.0
6,100,oracle,10.392,534.6831919191919,0.06526306353579082,0.6785858585858586,8.43245947568541,12.0,0.0,36.344,1.0,1.0,0,0.0,1.0
7,100,oracle,9.384,531.5622868686869,0.06731949655282987,0.6314343434343435,7.336641685233948,10.0,0.0,34.456,1.0,1.0,0,0.0,1.0
8,100,oracle,11.072,531.1586787878788,0.0565581869309142,0.6256161616161616,8.291632818846466,12.0,0.0,34.956,1.0,1.0,0,0.0,1.0
9,100,oracle,10.068,531.7552121212121,0.06307157074126771,0.6341414141414141,8.430441898527006,12.0,0.0,34.02,1.0,1.0,0,0.0,1.0
10,100,oracle,10.448,535.4632202020202,0.0663350527138406,0.6899393939393939,8.884225466342254,13.0,0.0,35.668,1.0,1.0,0,0.0,1.0
11,100,oracle,11.392,533.1711030303031,0.05751341066341067,0.6559191919191919,8.996548924076329,12.0,0.0,35.904,1.0,1.0,0,0.0,1.0
12,100,oracle,9.924,534.0080404040403,0.06728252376131164,0.6684848484848485,7.686778176025488,11.0,0.0,36.2,1.0,1.0,0,0.0,1.0
13,100,oracle,10.572,533.6659555555557,0.0625973166003469,0.6633131313131313,8.314390095392733,12.0,0.0,35.984,1.0,1.0,0,0.0,1.0
14,100,oracle,9.968,532.7329131313131,0.0650156380095774,0.6492121212121212,7.6824512534818945,11.0,0.0,35.408,1.0,1.0,0,0.0,1.0
15,100,oracle,9.956,534.1634505050506,0.06740672032793245,0.6709898989898989,7.850681414181316,11.0,0.0,36.712,1.0,1.0,0,0.0,1.0
16,100,oracle,9.896,533.2671802469135,0.06624429452577602,0.6571358024691358,7.943184649887865,11.0,0.0,28.912,1.0,1.0,0,0.0,1.0
17,100,oracle,11.2,534.7737250000001,0.06064602133977134,0.6802916666666667,8.387931034482758,12.0,0.0,36.168,1.0,1.0,0,0.0,1.0
18,100,oracle,11.08,533.1235191919193,0.059173239442936405,0.6552727272727272,8.219789132197892,12.0,0.0,36.068,1.0,1.0,0,0.0,1.0
19,100,oracle,10.832,533.4531393939394,0.06093264154476276,0.6602424242424243,8.248355590990633,12.0,0.0,36.24,1.0,1.0,0,0.0,1.0
20,100,oracle,9.936,534.4318303030303,0.06783341350008015,0.6747070707070708,8.009274193548388,11.0,0.0,35.976,1.0,1.0,0,0.0,1.0
21,100,oracle,10.144,535.6262828282829,0.06831206156357672,0.6925252525252524,8.9818401937046,12.0,0.0,36.092,1.0,1.0,0,0.0,1.0
22,100,oracle,10.048,532.6557791666668,0.06432355850168349,0.64775,8.123073675321933,11.0,0.0,33.524,1.0,1.0,0,0.0,1.0
23,100,oracle,11.2,536.6890291666667,0.06300650171587671,0.7087916666666667,9.69483080755657,12.0,0.0,36.164,1.0,1.0,0,0.0,1.0
24,100,oracle,9.92,533.8898464646466,0.06708382347170226,0.6665050505050506,8.062713567839197,11.0,0.0,35.612,1.0,1.0,0,0.0,1.0
25,100,oracle,10.384,531.9950163265306,0.061316377273520135,0.6380408163265306,7.950696900353651,11.0,0.0,34.548,1.0,1.0,0,0.0,1.0
26,100,oracle,11.88,532.4148121212122,0.05412599936539331,0.6445656565656566,8.859609455292908,13.0,0.0,35.64,1.0,1.0,0,0.0,1.0
27,100,oracle,10.172,535.9283676767677,0.06852428861822801,0.6976969696969697,7.862725248025916,11.0,0.0,37.892,1.0,1.0,0,0.0,1.0
28,100,oracle,10.2,531.9304767676767,0.06237265271204665,0.6371313131313132,7.8449817147501015,11.0,0.0,35.036,1.0,1.0,0,0.0,1.0
29,100,oracle,10.936,534.6286141414141,0.061859901490204525,0.6780202020202021,8.306467862180133,12.0,0.0,37.0,1.0,1.0,0,0.0,1.0
30,100,oracle,8.988,534.1285347826088,0.07430440115440115,0.6697391304347826,8.136726331679965,10.0,0.0,32.308,1.0,1.0,0,0.0,1.0
31,100,oracle,9.632,533.1563878787879,0.0680386578629003,0.6554747474747475,7.952006452913894,11.0,0.0,35.304,1.0,1.0,0,0.0,1.0
32,100,oracle,10.9,533.568488888889,0.06053134934650086,0.6619393939393938,8.22449388655041,12.0,0.0,36.188,1.0,1.0,0,0.0,1.0
33,100,oracle,11.144,536.0839757575758,0.06266526301980847,0.6998787878787879,8.955852156057494,12.0,0.0,37.536,1.0,1.0,0,0.0,1.0
34,100,oracle,10.556,534.846593939394,0.0644568540326116,0.6810505050505051,8.768463073852296,12.0,0.0,36.432,1.0,1.0,0,0.0,1.0
35,100,oracle,12.656,531.6599030303032,0.05025470731157006,0.6336565656565656,8.927041228779304,14.0,0.0,36.504,1.0,1.0,0,0.0,1.0
36,100,oracle,10.596,530.1191708333334,0.0575107788045288,0.6097083333333333,8.344127111826227,12.0,0.0,32.764,1.0,1.0,0,0.0,1.0
37,100,oracle,11.296,537.61872,0.06386740020213705,0.7228631578947369,9.57187696170747,13.0,0.0,36.392,1.0,1.0,0,0.0,1.0
38,100,oracle,9.712,533.3424686868688,0.06771835089713878,0.6581010101010102,8.290244881573665,11.0,0.0,34.924,1.0,1.0,0,0.0,1.0
39,100,oracle,10.192,532.862888888889,0.06381241575484,0.6513131313131313,7.715466827989514,11.0,0.0,35.852,1.0,1.0,0,0.0,1.0
40,100,oracle,9.924,535.4381535353536,0.06957945713097229,0.6896565656565656,8.71607178866707,11.0,0.0,35.908,1.0,1.0,0,0.0,1.0
41,100,oracle,9.944,531.717894949495,0.06364739413224263,0.6336161616161616,8.01950426655831,11.0,0.0,34.1,1.0,1.0,0,0.0,1.0
42,100,oracle,9.824,534.3380727272728,0.0684553176341055,0.673090909090909,8.326709893327756,11.0,0.0,35.388,1.0,1.0,0,0.0,1.0
43,100,oracle,9.36,532.68784,0.06934735615261932,0.6482526315789473,7.720050441361916,11.0,0.0,33.24,1.0,1.0,0,0.0,1.0
44,100,oracle,9.992,532.1050787878788,0.06391464046615561,0.6396363636363637,7.975945017182131,11.0,0.0,34.788,1.0,1.0,0,0.0,1.0
45,100,oracle,9.896,535.5213656565658,0.06975715776927899,0.6910707070707071,8.225993212218007,11.0,0.0,36.376,1.0,1.0,0,0.0,1.0
46,100,oracle,10.432,532.4375224489796,0.06168039715386654,0.6446530612244898,8.333826013513514,12.0,0.0,34.62,1.0,1.0,0,0.0,1.0
47,100,oracle,10.316,532.1339878787878,0.06201822498489165,0.6402424242424243,7.8553243079409985,11.0,0.0,35.256,1.0,1.0,0,0.0,1.0
48,100,oracle,10.016,530.8468530612246,0.06208385967773723,0.6206938775510205,7.979924717691342,11.0,0.0,33.86,1.0,1.0,0,0.0,1.0
49,100,oracle,10.352,531.2516727272728,0.060451470975713406,0.6267474747474747,7.890576883596798,11.0,0.0,34.284,1.0,1.0,0,0.0,1.0
0,200,rand_st,19.0,1049.3516163265308,0.06647905477980666,1.2631020408163263,217.61087527794623,412.0,63.216,98.0,0.0,1.0,0,0.0,1.0
1,200,rand_st,15.0,1052.1486626262626,0.0865131313131313,1.2976969696969698,256.7182605111294,604.0,61.528,99.0,0.0,1.0,0,0.0,1.0
2,200,rand_st,17.0,1050.1034747474748,0.07442899584076056,1.2652929292929294,199.94561933534743,416.0,61.736,99.0,0.0,1.0,0,0.0,1.0
3,200,rand_st,16.0,1048.5939795918366,0.07806377551020409,1.2490204081632654,200.89912191137432,412.0,62.596,98.0,0.0,1.0,0,0.0,1.0
4,200,rand_st,16.0,1049.7521535353535,0.07909595959595958,1.2655353535353533,300.3611615245009,611.0,63.712,99.0,0.0,1.0,0,0.0,1.0
5,200,rand_st,17.0,1048.6678083333336,0.07315196078431371,1.2435833333333333,226.71989913847446,411.0,60.616,96.0,0.0,1.0,0,0.0,1.0
6,200,rand_st,19.0,1050.7402787878789,0.06766400850611377,1.2856161616161617,216.53530706141228,418.0,62.724,99.0,0.0,1.0,0,0.0,1.0
7,200,rand_st,15.0,1046.855878787879,0.08119057239057238,1.217858585858586,165.20738636363637,413.0,64.432,99.0,0.0,1.0,0,0.0,1.0
8,200,rand_st,21.0,1046.5640444444446,0.057579605579605585,1.2091717171717173,108.86709755604929,221.0,63.292,99.0,0.0,1.0,0,0.0,1.0
9,200,rand_st,18.0,1047.0308000000002,0.06789898989898989,1.2221818181818183,154.5496417604913,410.0,65.004,99.0,0.0,1.0,0,0.0,1.0
10,200,rand_st,17.0,1051.1055434343436,0.07576470588235293,1.288,197.41478313989003,412.0,63.488,99.0,0.0,1.0,0,0.0,1.0
11,200,rand_st,19.0,1049.127991919192,0.06634343434343436,1.2605252525252526,213.01808943089432,602.0,63.208,99.0,0.0,1.0,0,0.0,1.0
12,200,rand_st,18.0,1048.98037979798,0.06954882154882155,1.251878787878788,196.8915254237288,602.0,63.064,99.0,0.0,1.0,0,0.0,1.0
13,200,rand_st,15.0,1048.7844606060605,0.0829845117845118,1.2447676767676767,261.65637065637065,608.0,62.768,99.0,0.0,1.0,0,0.0,1.0
14,200,rand_st,17.0,1048.5426666666667,0.07370172311348781,1.2529292929292928,159.68657610866958,403.0,63.96,99.0,0.0,1.0,0,0.0,1.0
15,200,rand_st,15.0,1049.117494949495,0.08335084175084176,1.2502626262626264,184.05071315372425,414.0,62.224,99.0,0.0,1.0,0,0.0,1.0
16,200,rand_st,16.0,1050.247377777778,0.08024691358024691,1.2839506172839505,211.68785838942907,413.0,52.0,81.0,0.0,1.0,0,0.0,1.0
17,200,rand_st,20.0,1049.7394875,0.06308541666666667,1.2617083333333334,206.6622418879056,603.0,59.876,96.0,0.0,1.0,0,0.0,1.0
18,200,rand_st,14.0,1048.4691151515153,0.08883694083694084,1.2437171717171718,203.86789772727272,413.0,62.872,99.0,0.0,1.0,0,0.0,1.0
19,200,rand_st,16.0,1049.8837333333333,0.07936363636363636,1.2698181818181817,218.47255369928402,408.0,62.288,99.0,0.0,1.0,0,0.0,1.0
20,200,rand_st,16.0,1050.2970141414141,0.07967424242424243,1.2747878787878788,176.9569523039612,412.0,62.796,99.0,0.0,1.0,0,0.0,1.0
21,200,rand_st,15.0,1051.463422222222,0.08626262626262628,1.293939393939394,299.09184497375855,607.0,62.9,99.0,0.0,1.0,0,0.0,1.0
22,200,rand_st,15.0,1049.0542875,0.08424166666666667,1.263625,187.99957654033454,410.0,62.692,96.0,0.0,1.0,0,0.0,1.0
23,200,rand_st,14.0,1052.9068041666667,0.09401488095238096,1.3162083333333334,177.7897691827823,409.0,59.644,96.0,0.0,1.0,0,0.0,1.0
24,200,rand_st,15.0,1050.2415393939395,0.08561616161616162,1.2842424242424242,206.8596208148447,601.0,63.86,99.0,0.0,1.0,0,0.0,1.0
25,200,rand_st,14.0,1047.8522367346939,0.08853644314868805,1.2395102040816328,168.99750312109862,407.0,63.528,98.0,0.0,1.0,0,0.0,1.0
26,200,rand_st,18.0,1048.6055111111111,0.06980471380471381,1.2564848484848485,189.70524152106887,411.0,63.608,99.0,0.0,1.0,0,0.0,1.0
